date_raw,stage_no,time_raw,herd_size,area,beaufort,psd_raw,effort_status,source_type,northing,easting,season,boat_assoc,primary_secondary,date,calendar_year,month,monitoring_period,monitoring_start_year,source_file,area_code,psd
6-Aug-12,2,1148,1,NE LANTAU,1.0,179,ON,HKCRP,824406,817978,SUMMER,NONE,S,2012-08-06,2012,8,2012-13,2012,Final_Report_2012_13.pdf,NEL,179.0
6-Aug-12,3,1214,3,NE LANTAU,3.0,ND,OFF,HKCRP,824464,816598,SUMMER,NONE,,2012-08-06,2012,8,2012-13,2012,Final_Report_2012_13.pdf,NEL,
6-Aug-12,4,1433,1,NW LANTAU,2.0,44,ON,HKCRP,826623,809031,SUMMER,NONE,S,2012-08-06,2012,8,2012-13,2012,Final_Report_2012_13.pdf,NWL,44.0
6-Aug-12,5,1450,1,NW LANTAU,2.0,185,ON,HKCRP,827034,808753,SUMMER,NONE,S,2012-08-06,2012,8,2012-13,2012,Final_Report_2012_13.pdf,NWL,185.0
6-Aug-12,6,1634,1,NW LANTAU,2.0,9,ON,HKCRP,827160,806395,SUMMER,NONE,P,2012-08-06,2012,8,2012-13,2012,Final_Report_2012_13.pdf,NWL,9.0
6-Aug-12,7,1641,1,NW LANTAU,2.0,ND,OFF,HKCRP,826572,807074,SUMMER,NONE,,2012-08-06,2012,8,2012-13,2012,Final_Report_2012_13.pdf,NWL,
7-Aug-12,1,914,2,W LANTAU,3.0,ND,OFF,THEO,806395,801951,SUMMER,NONE,,2012-08-07,2012,8,2012-13,2012,Final_Report_2012_13.pdf,WL,
7-Aug-12,2,1014,2,W LANTAU,3.0,ND,OFF,THEO,806473,801817,SUMMER,NONE,,2012-08-07,2012,8,2012-13,2012,Final_Report_2012_13.pdf,WL,
7-Aug-12,3,1033,15,W LANTAU,2.0,ND,OFF,THEO,806329,801796,SUMMER,NONE,,2012-08-07,2012,8,2012-13,2012,Final_Report_2012_13.pdf,WL,
8-Aug-12,1,1015,1,NW LANTAU,3.0,18,ON,HKCRP,821085,810103,SUMMER,NONE,S,2012-08-08,2012,8,2012-13,2012,Final_Report_2012_13.pdf,NWL,18.0
8-Aug-12,2,1551,3,NE LANTAU,2.0,34,ON,HKCRP,822626,816410,SUMMER,NONE,P,2012-08-08,2012,8,2012-13,2012,Final_Report_2012_13.pdf,NEL,34.0
8-Aug-12,3,1638,2,NE LANTAU,2.0,235,ON,HKCRP,823134,817492,SUMMER,NONE,S,2012-08-08,2012,8,2012-13,2012,Final_Report_2012_13.pdf,NEL,235.0
9-Aug-12,1,1036,5,W LANTAU,2.0,584,ON,HKCRP,814155,803040,SUMMER,NONE,S,2012-08-09,2012,8,2012-13,2012,Final_Report_2012_13.pdf,WL,584.0
9-Aug-12,2,1116,1,W LANTAU,1.0,51,ON,HKCRP,809929,801351,SUMMER,NONE,S,2012-08-09,2012,8,2012-13,2012,Final_Report_2012_13.pdf,WL,51.0
9-Aug-12,3,1210,1,W LANTAU,2.0,ND,OFF,HKCRP,812599,800501,SUMMER,NONE,,2012-08-09,2012,8,2012-13,2012,Final_Report_2012_13.pdf,WL,
9-Aug-12,4,1217,1,W LANTAU,2.0,ND,OFF,HKCRP,813110,800131,SUMMER,NONE,,2012-08-09,2012,8,2012-13,2012,Final_Report_2012_13.pdf,WL,
9-Aug-12,5,1307,4,W LANTAU,2.0,ND,OFF,HKCRP,814312,802041,SUMMER,NONE,,2012-08-09,2012,8,2012-13,2012,Final_Report_2012_13.pdf,WL,
15-Aug-12,1,956,3,NW LANTAU,1.0,ND,OFF,HKCRP,817048,807169,SUMMER,NONE,,2012-08-15,2012,8,2012-13,2012,Final_Report_2012_13.pdf,NWL,
15-Aug-12,2,1015,2,NW LANTAU,2.0,ND,OFF,HKCRP,818094,804564,SUMMER,NONE,,2012-08-15,2012,8,2012-13,2012,Final_Report_2012_13.pdf,NWL,
15-Aug-12,3,1021,3,W LANTAU,2.0,ND,OFF,HKCRP,817697,803800,SUMMER,NONE,,2012-08-15,2012,8,2012-13,2012,Final_Report_2012_13.pdf,WL,
15-Aug-12,4,1030,3,W LANTAU,2.0,ND,OFF,HKCRP,815781,803796,SUMMER,HANG,,2012-08-15,2012,8,2012-13,2012,Final_Report_2012_13.pdf,WL,
15-Aug-12,5,1040,2,W LANTAU,2.0,82,ON,HKCRP,815240,803362,SUMMER,NONE,P,2012-08-15,2012,8,2012-13,2012,Final_Report_2012_13.pdf,WL,82.0
15-Aug-12,6,1119,7,W LANTAU,2.0,ND,OFF,HKCRP,815491,804868,SUMMER,NONE,,2012-08-15,2012,8,2012-13,2012,Final_Report_2012_13.pdf,WL,
15-Aug-12,7,1350,5,NW LANTAU,3.0,ND,OFF,HKCRP,819530,806226,SUMMER,NONE,,2012-08-15,2012,8,2012-13,2012,Final_Report_2012_13.pdf,NWL,
15-Aug-12,8,1512,1,NW LANTAU,2.0,696,ON,HKCRP,827245,808455,SUMMER,NONE,P,2012-08-15,2012,8,2012-13,2012,Final_Report_2012_13.pdf,NWL,696.0
15-Aug-12,9,1527,1,NW LANTAU,2.0,55,ON,HKCRP,826215,808453,SUMMER,NONE,P,2012-08-15,2012,8,2012-13,2012,Final_Report_2012_13.pdf,NWL,55.0
15-Aug-12,10,1557,1,NW LANTAU,2.0,62,ON,HKCRP,820620,809875,SUMMER,NONE,S,2012-08-15,2012,8,2012-13,2012,Final_Report_2012_13.pdf,NWL,62.0
16-Aug-12,1,1033,2,W LANTAU,2.0,337,ON,HKCRP,812452,802037,SUMMER,NONE,P,2012-08-16,2012,8,2012-13,2012,Final_Report_2012_13.pdf,WL,337.0
16-Aug-12,2,1109,1,W LANTAU,3.0,6,ON,HKCRP,808434,801172,SUMMER,NONE,P,2012-08-16,2012,8,2012-13,2012,Final_Report_2012_13.pdf,WL,6.0
16-Aug-12,3,1119,8,W LANTAU,3.0,155,ON,HKCRP,806772,801653,SUMMER,NONE,S,2012-08-16,2012,8,2012-13,2012,Final_Report_2012_13.pdf,WL,155.0
16-Aug-12,4,1147,1,W LANTAU,3.0,ND,OFF,HKCRP,806454,800477,SUMMER,NONE,,2012-08-16,2012,8,2012-13,2012,Final_Report_2012_13.pdf,WL,
16-Aug-12,5,1159,8,W LANTAU,2.0,201,ON,HKCRP,805719,802001,SUMMER,NONE,S,2012-08-16,2012,8,2012-13,2012,Final_Report_2012_13.pdf,WL,201.0
16-Aug-12,6,1330,2,W LANTAU,3.0,239,ON,HKCRP,813548,802132,SUMMER,NONE,P,2012-08-16,2012,8,2012-13,2012,Final_Report_2012_13.pdf,WL,239.0
21-Aug-12,1,1025,1,W LANTAU,2.0,210,ON,HKCRP,813469,802688,SUMMER,NONE,S,2012-08-21,2012,8,2012-13,2012,Final_Report_2012_13.pdf,WL,210.0
21-Aug-12,2,1035,1,W LANTAU,2.0,44,ON,HKCRP,813148,802595,SUMMER,NONE,S,2012-08-21,2012,8,2012-13,2012,Final_Report_2012_13.pdf,WL,44.0
21-Aug-12,3,1053,1,W LANTAU,2.0,ND,OFF,HKCRP,810671,801239,SUMMER,NONE,,2012-08-21,2012,8,2012-13,2012,Final_Report_2012_13.pdf,WL,
21-Aug-12,4,1105,2,W LANTAU,2.0,152,ON,HKCRP,809409,800875,SUMMER,NONE,S,2012-08-21,2012,8,2012-13,2012,Final_Report_2012_13.pdf,WL,152.0
21-Aug-12,5,1327,1,SW LANTAU,2.0,95,ON,HKCRP,804233,808692,SUMMER,NONE,S,2012-08-21,2012,8,2012-13,2012,Final_Report_2012_13.pdf,SWL,95.0
29-Aug-12,1,1208,6,NE LANTAU,1.0,ND,OFF,HKCRP,821319,816264,SUMMER,NONE,,2012-08-29,2012,8,2012-13,2012,Final_Report_2012_13.pdf,NEL,
29-Aug-12,2,1431,1,NE LANTAU,2.0,187,ON,HKCRP,820458,814552,SUMMER,NONE,P,2012-08-29,2012,8,2012-13,2012,Final_Report_2012_13.pdf,NEL,187.0
29-Aug-12,3,1445,6,NE LANTAU,2.0,ND,OFF,HKCRP,820103,815016,SUMMER,HANG,,2012-08-29,2012,8,2012-13,2012,Final_Report_2012_13.pdf,NEL,
29-Aug-12,4,1644,7,NE LANTAU,2.0,ND,OFF,HKCRP,821617,816728,SUMMER,NONE,,2012-08-29,2012,8,2012-13,2012,Final_Report_2012_13.pdf,NEL,
30-Aug-12,1,1020,2,W LANTAU,2.0,148,ON,HKCRP,814143,803350,SUMMER,NONE,S,2012-08-30,2012,8,2012-13,2012,Final_Report_2012_13.pdf,WL,148.0
30-Aug-12,2,1031,1,W LANTAU,2.0,ND,OFF,HKCRP,812717,802326,SUMMER,NONE,,2012-08-30,2012,8,2012-13,2012,Final_Report_2012_13.pdf,WL,
30-Aug-12,3,1043,2,W LANTAU,2.0,74,ON,HKCRP,810416,801280,SUMMER,NONE,S,2012-08-30,2012,8,2012-13,2012,Final_Report_2012_13.pdf,WL,74.0
30-Aug-12,4,1047,5,W LANTAU,2.0,500,ON,HKCRP,810029,801114,SUMMER,NONE,S,2012-08-30,2012,8,2012-13,2012,Final_Report_2012_13.pdf,WL,500.0
30-Aug-12,5,1114,6,W LANTAU,2.0,ND,OFF,HKCRP,806228,802105,SUMMER,NONE,,2012-08-30,2012,8,2012-13,2012,Final_Report_2012_13.pdf,WL,
30-Aug-12,6,1135,5,SW LANTAU,1.0,244,ON,HKCRP,805151,803423,SUMMER,NONE,P,2012-08-30,2012,8,2012-13,2012,Final_Report_2012_13.pdf,SWL,244.0
30-Aug-12,7,1232,2,SW LANTAU,1.0,15,ON,HKCRP,807604,806378,SUMMER,HANG,S,2012-08-30,2012,8,2012-13,2012,Final_Report_2012_13.pdf,SWL,15.0
30-Aug-12,8,1304,2,SW LANTAU,2.0,311,ON,HKCRP,804390,807392,SUMMER,NONE,P,2012-08-30,2012,8,2012-13,2012,Final_Report_2012_13.pdf,SWL,311.0
30-Aug-12,9,1336,1,SW LANTAU,2.0,ND,OFF,HKCRP,804740,809961,SUMMER,NONE,,2012-08-30,2012,8,2012-13,2012,Final_Report_2012_13.pdf,SWL,
30-Aug-12,10,1344,1,SW LANTAU,2.0,58,ON,HKCRP,806048,809458,SUMMER,NONE,P,2012-08-30,2012,8,2012-13,2012,Final_Report_2012_13.pdf,SWL,58.0
30-Aug-12,11,1410,1,SW LANTAU,2.0,214,ON,HKCRP,805358,811158,SUMMER,NONE,P,2012-08-30,2012,8,2012-13,2012,Final_Report_2012_13.pdf,SWL,214.0
3-Sep-12,1,1551,2,W LANTAU,2.0,ND,OFF,HELI,810846,802054,AUTUMN,NONE,,2012-09-03,2012,9,2012-13,2012,Final_Report_2012_13.pdf,WL,
12-Sep-12,1,948,2,SW LANTAU,3.0,ND,OFF,THEO,806239,802116,AUTUMN,NONE,,2012-09-12,2012,9,2012-13,2012,Final_Report_2012_13.pdf,SWL,
12-Sep-12,2,1006,3,SW LANTAU,3.0,ND,OFF,THEO,806284,802188,AUTUMN,NONE,,2012-09-12,2012,9,2012-13,2012,Final_Report_2012_13.pdf,SWL,
13-Sep-12,1,1011,4,NW LANTAU,2.0,36,ON,HKCRP,821692,811124,AUTUMN,NONE,S,2012-09-13,2012,9,2012-13,2012,Final_Report_2012_13.pdf,NWL,36.0
13-Sep-12,2,1046,8,NW LANTAU,2.0,524,ON,HKCRP,824664,808450,AUTUMN,NONE,P,2012-09-13,2012,9,2012-13,2012,Final_Report_2012_13.pdf,NWL,524.0
13-Sep-12,3,1431,2,NW LANTAU,3.0,11,ON,HKCRP,823441,805358,AUTUMN,NONE,P,2012-09-13,2012,9,2012-13,2012,Final_Report_2012_13.pdf,NWL,11.0
13-Sep-12,4,1601,6,NE LANTAU,2.0,ND,OFF,HKCRP,820135,815314,AUTUMN,NONE,,2012-09-13,2012,9,2012-13,2012,Final_Report_2012_13.pdf,NEL,
13-Sep-12,5,1623,4,NE LANTAU,2.0,ND,OFF,HKCRP,820177,817375,AUTUMN,NONE,,2012-09-13,2012,9,2012-13,2012,Final_Report_2012_13.pdf,NEL,
13-Sep-12,6,1635,2,NE LANTAU,2.0,34,ON,HKCRP,821227,818973,AUTUMN,NONE,S,2012-09-13,2012,9,2012-13,2012,Final_Report_2012_13.pdf,NEL,34.0
13-Sep-12,7,1640,6,NE LANTAU,2.0,144,ON,HKCRP,821503,819365,AUTUMN,NONE,S,2012-09-13,2012,9,2012-13,2012,Final_Report_2012_13.pdf,NEL,144.0
13-Sep-12,8,1653,4,NE LANTAU,2.0,ND,OFF,HKCRP,821813,819623,AUTUMN,NONE,,2012-09-13,2012,9,2012-13,2012,Final_Report_2012_13.pdf,NEL,
19-Sep-12,4,1614,1,SW LANTAU,3.0,10,ON,HKCRP,806239,802539,AUTUMN,NONE,P,2012-09-19,2012,9,2012-13,2012,Final_Report_2012_13.pdf,SWL,10.0
20-Sep-12,1,1127,4,NW LANTAU,2.0,59,ON,HKCRP,827448,806375,AUTUMN,NONE,P,2012-09-20,2012,9,2012-13,2012,Final_Report_2012_13.pdf,NWL,59.0
20-Sep-12,2,1233,3,NW LANTAU,2.0,49,ON,HKCRP,820733,808423,AUTUMN,NONE,P,2012-09-20,2012,9,2012-13,2012,Final_Report_2012_13.pdf,NWL,49.0
20-Sep-12,3,1628,2,NE LANTAU,2.0,180,ON,HKCRP,821161,819045,AUTUMN,NONE,S,2012-09-20,2012,9,2012-13,2012,Final_Report_2012_13.pdf,NEL,180.0
24-Sep-12,1,1129,4,NW LANTAU,2.0,ND,OFF,HKCRP,826263,806538,AUTUMN,NONE,,2012-09-24,2012,9,2012-13,2012,Final_Report_2012_13.pdf,NWL,
25-Sep-12,1,1049,5,NW LANTAU,3.0,73,ON,HKCRP,824295,810510,AUTUMN,NONE,P,2012-09-25,2012,9,2012-13,2012,Final_Report_2012_13.pdf,NWL,73.0
27-Sep-12,1,1105,7,NW LANTAU,4.0,ND,OFF,HKCRP,825786,806691,AUTUMN,NONE,,2012-09-27,2012,9,2012-13,2012,Final_Report_2012_13.pdf,NWL,
27-Sep-12,2,1528,2,NW LANTAU,3.0,66,ON,HKCRP,817749,805336,AUTUMN,NONE,P,2012-09-27,2012,9,2012-13,2012,Final_Report_2012_13.pdf,NWL,66.0
27-Sep-12,3,1612,2,NW LANTAU,2.0,186,ON,HKCRP,825922,805353,AUTUMN,NONE,P,2012-09-27,2012,9,2012-13,2012,Final_Report_2012_13.pdf,NWL,186.0
28-Sep-12,1,1001,1,NE LANTAU,3.0,612,ON,HKCRP,820966,815305,AUTUMN,NONE,P,2012-09-28,2012,9,2012-13,2012,Final_Report_2012_13.pdf,NEL,612.0
28-Sep-12,2,1224,9,NW LANTAU,3.0,ND,OFF,HKCRP,823902,807409,AUTUMN,NONE,,2012-09-28,2012,9,2012-13,2012,Final_Report_2012_13.pdf,NWL,
28-Sep-12,3,1245,4,NW LANTAU,3.0,2,ON,HKCRP,822949,807706,AUTUMN,NONE,P,2012-09-28,2012,9,2012-13,2012,Final_Report_2012_13.pdf,NWL,2.0
28-Sep-12,4,1258,7,NW LANTAU,3.0,175,ON,HKCRP,823016,807458,AUTUMN,NONE,P,2012-09-28,2012,9,2012-13,2012,Final_Report_2012_13.pdf,NWL,175.0
28-Sep-12,5,1427,3,NE LANTAU,3.0,ND,OFF,HKCRP,821853,814534,AUTUMN,NONE,,2012-09-28,2012,9,2012-13,2012,Final_Report_2012_13.pdf,NEL,
3-Oct-12,1,1000,7,NW LANTAU,2.0,ND,OFF,HKCRP,816872,806736,AUTUMN,NONE,,2012-10-03,2012,10,2012-13,2012,Final_Report_2012_13.pdf,NWL,
3-Oct-12,2,1105,7,W LANTAU,2.0,28,ON,HKCRP,813558,802421,AUTUMN,NONE,P,2012-10-03,2012,10,2012-13,2012,Final_Report_2012_13.pdf,WL,28.0
3-Oct-12,3,1126,4,W LANTAU,2.0,390,ON,HKCRP,812886,801089,AUTUMN,NONE,S,2012-10-03,2012,10,2012-13,2012,Final_Report_2012_13.pdf,WL,390.0
3-Oct-12,4,1140,4,W LANTAU,2.0,163,ON,HKCRP,811924,800479,AUTUMN,NONE,S,2012-10-03,2012,10,2012-13,2012,Final_Report_2012_13.pdf,WL,163.0
3-Oct-12,5,1212,1,W LANTAU,2.0,104,ON,HKCRP,809444,800329,AUTUMN,NONE,P,2012-10-03,2012,10,2012-13,2012,Final_Report_2012_13.pdf,WL,104.0
3-Oct-12,6,1225,2,W LANTAU,3.0,134,ON,HKCRP,807939,799758,AUTUMN,NONE,S,2012-10-03,2012,10,2012-13,2012,Final_Report_2012_13.pdf,WL,134.0
3-Oct-12,7,1242,2,W LANTAU,2.0,185,ON,HKCRP,807449,801056,AUTUMN,NONE,P,2012-10-03,2012,10,2012-13,2012,Final_Report_2012_13.pdf,WL,185.0
3-Oct-12,8,1555,1,NW LANTAU,2.0,862,ON,HKCRP,824039,805380,AUTUMN,NONE,P,2012-10-03,2012,10,2012-13,2012,Final_Report_2012_13.pdf,NWL,862.0
3-Oct-12,9,1611,2,NW LANTAU,2.0,64,ON,HKCRP,825609,806536,AUTUMN,NONE,S,2012-10-03,2012,10,2012-13,2012,Final_Report_2012_13.pdf,NWL,64.0
3-Oct-12,10,1655,5,NW LANTAU,2.0,547,ON,HKCRP,820928,811122,AUTUMN,NONE,S,2012-10-03,2012,10,2012-13,2012,Final_Report_2012_13.pdf,NWL,547.0
4-Oct-12,1,1020,6,NW LANTAU,3.0,83,ON,HKCRP,817574,804655,AUTUMN,NONE,P,2012-10-04,2012,10,2012-13,2012,Final_Report_2012_13.pdf,NWL,83.0
4-Oct-12,2,1037,3,NW LANTAU,2.0,1153,ON,HKCRP,818736,804709,AUTUMN,NONE,P,2012-10-04,2012,10,2012-13,2012,Final_Report_2012_13.pdf,NWL,1153.0
4-Oct-12,3,1102,1,NW LANTAU,2.0,38,ON,HKCRP,823041,806212,AUTUMN,NONE,S,2012-10-04,2012,10,2012-13,2012,Final_Report_2012_13.pdf,NWL,38.0
4-Oct-12,4,1106,8,NW LANTAU,2.0,46,ON,HKCRP,824822,806854,AUTUMN,HANG,S,2012-10-04,2012,10,2012-13,2012,Final_Report_2012_13.pdf,NWL,46.0
4-Oct-12,5,1129,1,NW LANTAU,3.0,21,ON,HKCRP,826706,806384,AUTUMN,NONE,P,2012-10-04,2012,10,2012-13,2012,Final_Report_2012_13.pdf,NWL,21.0
4-Oct-12,6,1218,1,NW LANTAU,2.0,147,ON,HKCRP,823934,808449,AUTUMN,NONE,P,2012-10-04,2012,10,2012-13,2012,Final_Report_2012_13.pdf,NWL,147.0
4-Oct-12,7,1245,1,NW LANTAU,2.0,212,ON,HKCRP,823232,810508,AUTUMN,NONE,P,2012-10-04,2012,10,2012-13,2012,Final_Report_2012_13.pdf,NWL,212.0
4-Oct-12,8,1625,1,NE LANTAU,3.0,ND,OFF,HKCRP,822137,817367,AUTUMN,NONE,,2012-10-04,2012,10,2012-13,2012,Final_Report_2012_13.pdf,NEL,
4-Oct-12,9,1708,1,NE LANTAU,2.0,ND,OFF,HKCRP,820943,815676,AUTUMN,HANG,,2012-10-04,2012,10,2012-13,2012,Final_Report_2012_13.pdf,NEL,
15-Oct-12,1,1043,1,NW LANTAU,2.0,504,ON,HKCRP,823263,806048,AUTUMN,NONE,S,2012-10-15,2012,10,2012-13,2012,Final_Report_2012_13.pdf,NWL,504.0
15-Oct-12,2,1103,7,NW LANTAU,2.0,214,ON,HKCRP,828122,806953,AUTUMN,NONE,P,2012-10-15,2012,10,2012-13,2012,Final_Report_2012_13.pdf,NWL,214.0
15-Oct-12,3,1124,3,NW LANTAU,2.0,ND,OFF,HKCRP,828930,807439,AUTUMN,NONE,,2012-10-15,2012,10,2012-13,2012,Final_Report_2012_13.pdf,NWL,
15-Oct-12,4,1515,4,NE LANTAU,3.0,ND,OFF,HKCRP,820324,815315,AUTUMN,NONE,,2012-10-15,2012,10,2012-13,2012,Final_Report_2012_13.pdf,NEL,
15-Oct-12,5,1525,4,NE LANTAU,3.0,ND,OFF,HKCRP,820932,815501,AUTUMN,NONE,,2012-10-15,2012,10,2012-13,2012,Final_Report_2012_13.pdf,NEL,
16-Oct-12,1,1028,1,W LANTAU,2.0,120,ON,HKCRP,813347,802688,AUTUMN,NONE,S,2012-10-16,2012,10,2012-13,2012,Final_Report_2012_13.pdf,WL,120.0
9-Nov-12,1,1157,2,NW LANTAU,3.0,287,ON,HKCRP,826161,807526,AUTUMN,NONE,P,2012-11-09,2012,11,2012-13,2012,Final_Report_2012_13.pdf,NWL,287.0
9-Nov-12,2,1210,1,NW LANTAU,3.0,76,ON,HKCRP,826372,807527,AUTUMN,NONE,P,2012-11-09,2012,11,2012-13,2012,Final_Report_2012_13.pdf,NWL,76.0
9-Nov-12,3,1252,5,NW LANTAU,2.0,310,ON,HKCRP,828314,805450,AUTUMN,NONE,P,2012-11-09,2012,11,2012-13,2012,Final_Report_2012_13.pdf,NWL,310.0
9-Nov-12,4,1359,1,NW LANTAU,3.0,ND,OFF,HKCRP,825797,806691,AUTUMN,NONE,,2012-11-09,2012,11,2012-13,2012,Final_Report_2012_13.pdf,NWL,
9-Nov-12,5,1407,1,NW LANTAU,3.0,ND,OFF,HKCRP,825853,806599,AUTUMN,NONE,,2012-11-09,2012,11,2012-13,2012,Final_Report_2012_13.pdf,NWL,
21-Nov-12,1,1015,3,W LANTAU,4.0,72,ON,HKCRP,814044,803308,AUTUMN,NONE,S,2012-11-21,2012,11,2012-13,2012,Final_Report_2012_13.pdf,WL,72.0
21-Nov-12,2,1022,1,W LANTAU,4.0,237,ON,HKCRP,813536,802730,AUTUMN,NONE,S,2012-11-21,2012,11,2012-13,2012,Final_Report_2012_13.pdf,WL,237.0
21-Nov-12,3,1102,3,W LANTAU,3.0,173,ON,HKCRP,806351,801889,AUTUMN,NONE,S,2012-11-21,2012,11,2012-13,2012,Final_Report_2012_13.pdf,WL,173.0
21-Nov-12,4,1159,3,SW LANTAU,3.0,266,ON,HKCRP,807396,804985,AUTUMN,NONE,S,2012-11-21,2012,11,2012-13,2012,Final_Report_2012_13.pdf,SWL,266.0
21-Nov-12,5,1227,3,SW LANTAU,3.0,19,ON,HKCRP,803531,805307,AUTUMN,NONE,P,2012-11-21,2012,11,2012-13,2012,Final_Report_2012_13.pdf,SWL,19.0
26-Nov-12,1,1123,1,NE LANTAU,4.0,ND,OFF,HKCRP,823204,814793,AUTUMN,NONE,,2012-11-26,2012,11,2012-13,2012,Final_Report_2012_13.pdf,NEL,
27-Nov-12,1,1443,1,NW LANTAU,2.0,ND,OFF,HKCRP,822898,805480,AUTUMN,NONE,,2012-11-27,2012,11,2012-13,2012,Final_Report_2012_13.pdf,NWL,
27-Nov-12,2,1520,3,NW LANTAU,2.0,177,ON,HKCRP,828513,805481,AUTUMN,NONE,P,2012-11-27,2012,11,2012-13,2012,Final_Report_2012_13.pdf,NWL,177.0
27-Nov-12,3,1632,1,NW LANTAU,2.0,115,ON,HKCRP,822723,810487,AUTUMN,NONE,P,2012-11-27,2012,11,2012-13,2012,Final_Report_2012_13.pdf,NWL,115.0
12-Dec-12,1,1537,3,SW LANTAU,3.0,ND,OFF,HKCRP,802731,806708,WINTER,NONE,,2012-12-12,2012,12,2012-13,2012,Final_Report_2012_13.pdf,SWL,
12-Dec-12,2,1610,1,W LANTAU,3.0,ND,OFF,HKCRP,807947,801222,WINTER,NONE,,2012-12-12,2012,12,2012-13,2012,Final_Report_2012_13.pdf,WL,
12-Dec-12,3,1621,2,W LANTAU,3.0,29,ON,HKCRP,810725,801600,WINTER,NONE,S,2012-12-12,2012,12,2012-13,2012,Final_Report_2012_13.pdf,WL,29.0
12-Dec-12,1,1540,1,W LANTAU,1.0,ND,OFF,HELI,809974,800846,WINTER,NONE,,2012-12-12,2012,12,2012-13,2012,Final_Report_2012_13.pdf,WL,
17-Dec-12,1,1039,4,NW LANTAU,3.0,49,ON,HKCRP,823762,805451,WINTER,NONE,P,2012-12-17,2012,12,2012-13,2012,Final_Report_2012_13.pdf,NWL,49.0
17-Dec-12,2,1347,14,NW LANTAU,2.0,54,ON,HKCRP,828653,807521,WINTER,NONE,P,2012-12-17,2012,12,2012-13,2012,Final_Report_2012_13.pdf,NWL,54.0
20-Dec-12,1,1214,8,NE LANTAU,4.0,12,ON,HKCRP,820354,817530,WINTER,NONE,P,2012-12-20,2012,12,2012-13,2012,Final_Report_2012_13.pdf,NEL,12.0
21-Dec-12,1,928,2,W LANTAU,3.0,264,ON,HKCRP,813005,802461,WINTER,NONE,S,2012-12-21,2012,12,2012-13,2012,Final_Report_2012_13.pdf,WL,264.0
21-Dec-12,2,945,1,W LANTAU,3.0,92,ON,HKCRP,810450,801187,WINTER,NONE,S,2012-12-21,2012,12,2012-13,2012,Final_Report_2012_13.pdf,WL,92.0
21-Dec-12,3,950,1,W LANTAU,2.0,ND,OFF,HKCRP,809719,800958,WINTER,NONE,,2012-12-21,2012,12,2012-13,2012,Final_Report_2012_13.pdf,WL,
21-Dec-12,4,1019,1,SW LANTAU,3.0,4,ON,HKCRP,806811,803901,WINTER,NONE,S,2012-12-21,2012,12,2012-13,2012,Final_Report_2012_13.pdf,SWL,4.0
21-Dec-12,5,1122,2,SW LANTAU,2.0,24,ON,HKCRP,806231,806344,WINTER,NONE,P,2012-12-21,2012,12,2012-13,2012,Final_Report_2012_13.pdf,SWL,24.0
27-Dec-12,1,1333,1,SW LANTAU,4.0,97,ON,HKCRP,804507,804247,WINTER,NONE,P,2012-12-27,2012,12,2012-13,2012,Final_Report_2012_13.pdf,SWL,97.0
27-Dec-12,3,1556,1,W LANTAU,5.0,22,ON,HKCRP,808689,800915,WINTER,NONE,S,2012-12-27,2012,12,2012-13,2012,Final_Report_2012_13.pdf,WL,22.0
28-Dec-12,1,1148,2,DEEP BAY,3.0,ND,OFF,HKCRP,831102,806506,WINTER,NONE,,2012-12-28,2012,12,2012-13,2012,Final_Report_2012_13.pdf,DB,
28-Dec-12,2,1216,2,DEEP BAY,2.0,192,ON,HKCRP,830970,806289,WINTER,NONE,P,2012-12-28,2012,12,2012-13,2012,Final_Report_2012_13.pdf,DB,192.0
28-Dec-12,3,1322,2,DEEP BAY,3.0,252,ON,HKCRP,831712,806239,WINTER,NONE,S,2012-12-28,2012,12,2012-13,2012,Final_Report_2012_13.pdf,DB,252.0
28-Dec-12,4,1431,1,NW LANTAU,2.0,ND,OFF,HKCRP,825089,806474,WINTER,NONE,,2012-12-28,2012,12,2012-13,2012,Final_Report_2012_13.pdf,NWL,
3-Jan-13,1,1222,5,W LANTAU,2.0,101,ON,HKCRP,808068,801491,WINTER,NONE,S,2013-01-03,2013,1,2012-13,2012,Final_Report_2012_13.pdf,WL,101.0
3-Jan-13,2,1619,6,NW LANTAU,2.0,493,ON,HKCRP,823891,807512,WINTER,NONE,P,2013-01-03,2013,1,2012-13,2012,Final_Report_2012_13.pdf,NWL,493.0
3-Jan-13,3,1647,1,NW LANTAU,3.0,ND,OFF,HKCRP,823403,807964,WINTER,NONE,,2013-01-03,2013,1,2012-13,2012,Final_Report_2012_13.pdf,NWL,
9-Jan-13,1,1105,1,W LANTAU,3.0,86,ON,HKCRP,813558,802483,WINTER,NONE,P,2013-01-09,2013,1,2012-13,2012,Final_Report_2012_13.pdf,WL,86.0
9-Jan-13,2,1450,7,NE LANTAU,3.0,545,ON,HKCRP,823913,814557,WINTER,NONE,P,2013-01-09,2013,1,2012-13,2012,Final_Report_2012_13.pdf,NEL,545.0
14-Jan-13,6,1611,1,W LANTAU,2.0,62,ON,HKCRP,806306,801982,WINTER,NONE,S,2013-01-14,2013,1,2012-13,2012,Final_Report_2012_13.pdf,WL,62.0
15-Jan-13,1,1104,2,NW LANTAU,2.0,81,ON,HKCRP,826586,805385,WINTER,NONE,P,2013-01-15,2013,1,2012-13,2012,Final_Report_2012_13.pdf,NWL,81.0
