source_file,Water Control Zone,Station,Dates,monitoring_period,monitoring_start_year,temperature,salinity,dissolved_oxygen_mg_l,turbidity,suspended_solids,chlorophyll_a,ammonia_nitrogen,total_inorganic_nitrogen
marine-historical-2015-en.csv,Mirs Bay,MM15,2015-03-16,2014-15,2014,17.9,32.7,7.2,0.6,0.8,0.9,0.022,0.08
marine-historical-2015-en.csv,Mirs Bay,MM15,2015-04-16,2015-16,2015,22.1,33.6,7.5,0.9,0.5,1.8,0.012,0.02
marine-historical-2015-en.csv,Mirs Bay,MM15,2015-05-11,2015-16,2015,26.0,31.7,6.7,2.2,0.6,0.8,0.019,0.14
marine-historical-2015-en.csv,Mirs Bay,MM15,2015-06-19,2015-16,2015,27.5,33.9,7.0,2.3,1.6,1.8,0.014,0.02
marine-historical-2015-en.csv,Mirs Bay,MM15,2015-07-13,2015-16,2015,28.4,33.2,6.1,2.3,10.0,0.3,0.012,0.02
marine-historical-2015-en.csv,Mirs Bay,MM15,2015-08-13,2015-16,2015,27.9,33.4,6.4,2.3,0.6,1.1,0.014,0.02
marine-historical-2015-en.csv,Mirs Bay,MM15,2015-09-07,2015-16,2015,28.2,33.3,6.2,2.3,0.6,1.1,0.015,0.02
marine-historical-2015-en.csv,Mirs Bay,MM15,2015-10-08,2015-16,2015,28.0,32.8,6.0,4.7,4.0,0.7,0.022,0.05
marine-historical-2015-en.csv,Mirs Bay,MM15,2015-11-09,2015-16,2015,26.1,33.3,6.4,3.3,2.0,1.6,0.019,0.02
marine-historical-2015-en.csv,Mirs Bay,MM15,2015-12-07,2015-16,2015,22.4,33.4,5.7,29.2,23.0,0.9,0.024,0.07
marine-historical-2015-en.csv,Mirs Bay,MM16,2015-01-16,2014-15,2014,16.8,31.7,7.8,1.0,0.7,0.8,0.031,0.12
marine-historical-2015-en.csv,Mirs Bay,MM16,2015-02-12,2014-15,2014,16.5,31.8,7.4,1.4,1.1,1.1,0.018,0.1
marine-historical-2015-en.csv,Mirs Bay,MM16,2015-03-16,2014-15,2014,18.3,32.2,7.2,0.6,1.2,2.0,0.014,0.05
marine-historical-2015-en.csv,Mirs Bay,MM16,2015-04-16,2015-16,2015,21.6,33.0,9.5,0.7,0.7,0.5,0.011,0.02
marine-historical-2015-en.csv,Mirs Bay,MM16,2015-05-11,2015-16,2015,25.1,33.7,6.2,2.8,2.3,1.4,0.018,0.03
marine-historical-2015-en.csv,Mirs Bay,MM16,2015-06-19,2015-16,2015,30.0,33.2,6.4,2.8,1.1,1.1,0.022,0.03
marine-historical-2015-en.csv,Mirs Bay,MM16,2015-07-13,2015-16,2015,29.1,33.1,6.2,4.1,14.0,0.9,0.011,0.02
marine-historical-2015-en.csv,Mirs Bay,MM16,2015-08-13,2015-16,2015,27.7,33.3,6.3,2.4,1.8,0.6,0.012,0.02
marine-historical-2015-en.csv,Mirs Bay,MM16,2015-09-07,2015-16,2015,28.6,33.1,6.4,2.4,0.6,2.2,0.015,0.02
marine-historical-2015-en.csv,Mirs Bay,MM16,2015-10-08,2015-16,2015,28.2,32.3,6.3,3.8,2.2,0.9,0.018,0.05
marine-historical-2015-en.csv,Mirs Bay,MM16,2015-11-09,2015-16,2015,26.7,33.2,6.2,2.7,1.1,2.6,0.018,0.03
marine-historical-2015-en.csv,Mirs Bay,MM16,2015-12-07,2015-16,2015,22.4,33.3,6.4,6.4,30.0,1.1,0.019,0.07
marine-historical-2015-en.csv,Mirs Bay,MM17,2015-01-14,2014-15,2014,16.7,31.8,7.7,4.3,3.3,1.3,0.045,0.09
marine-historical-2015-en.csv,Mirs Bay,MM17,2015-02-13,2014-15,2014,16.7,31.8,5.5,1.0,0.9,1.6,0.032,0.05
marine-historical-2015-en.csv,Mirs Bay,MM17,2015-03-19,2014-15,2014,19.2,32.1,7.0,1.6,3.4,8.5,0.029,0.04
marine-historical-2015-en.csv,Mirs Bay,MM17,2015-04-27,2015-16,2015,23.6,33.2,6.0,0.4,11.0,2.0,0.02,0.02
marine-historical-2015-en.csv,Mirs Bay,MM17,2015-05-22,2015-16,2015,26.0,31.2,5.9,3.0,1.6,2.5,0.051,0.07
marine-historical-2015-en.csv,Mirs Bay,MM17,2015-06-24,2015-16,2015,28.8,27.0,6.9,7.7,1.0,4.0,0.021,0.19
marine-historical-2015-en.csv,Mirs Bay,MM17,2015-07-27,2015-16,2015,28.5,31.7,6.0,6.2,1.4,2.4,0.018,0.02
marine-historical-2015-en.csv,Mirs Bay,MM17,2015-08-20,2015-16,2015,29.3,33.0,7.2,2.7,0.8,3.2,0.021,0.03
marine-historical-2015-en.csv,Mirs Bay,MM17,2015-09-24,2015-16,2015,29.2,33.3,6.2,0.6,7.2,0.9,0.018,0.02
marine-historical-2015-en.csv,Mirs Bay,MM17,2015-10-26,2015-16,2015,26.7,32.9,4.3,2.5,1.2,1.6,0.031,0.04
marine-historical-2015-en.csv,Mirs Bay,MM17,2015-11-23,2015-16,2015,25.9,33.1,6.4,0.6,0.7,2.1,0.024,0.05
marine-historical-2015-en.csv,Mirs Bay,MM17,2015-12-16,2015-16,2015,20.3,33.3,5.6,4.6,5.6,1.4,0.022,0.08
marine-historical-2015-en.csv,Mirs Bay,MM19,2015-01-16,2014-15,2014,16.8,31.7,7.8,0.9,1.3,1.4,0.026,0.14
marine-historical-2015-en.csv,Mirs Bay,MM19,2015-02-12,2014-15,2014,16.4,31.8,8.1,1.6,0.8,1.4,0.012,0.11
marine-historical-2015-en.csv,Mirs Bay,MM19,2015-03-16,2014-15,2014,18.0,32.7,7.0,1.3,0.8,1.4,0.025,0.08
marine-historical-2015-en.csv,Mirs Bay,MM19,2015-04-16,2015-16,2015,22.4,33.7,7.1,1.4,1.6,0.6,0.031,0.04
marine-historical-2015-en.csv,Mirs Bay,MM19,2015-05-11,2015-16,2015,26.4,30.6,6.8,2.2,0.6,1.5,0.023,0.2
marine-historical-2015-en.csv,Mirs Bay,MM19,2015-06-19,2015-16,2015,25.1,33.5,6.0,10.0,3.2,7.2,0.034,0.09
marine-historical-2015-en.csv,Mirs Bay,MM19,2015-07-13,2015-16,2015,27.8,33.1,6.1,2.5,2.8,1.3,0.017,0.02
marine-historical-2015-en.csv,Mirs Bay,MM19,2015-08-13,2015-16,2015,25.1,33.2,7.0,2.8,1.4,12.0,0.034,0.05
marine-historical-2015-en.csv,Mirs Bay,MM19,2015-09-07,2015-16,2015,27.3,33.2,6.2,2.7,0.7,1.0,0.018,0.02
marine-historical-2015-en.csv,Mirs Bay,MM19,2015-10-08,2015-16,2015,28.1,31.8,6.4,3.8,2.8,1.5,0.023,0.07
marine-historical-2015-en.csv,Mirs Bay,MM19,2015-11-09,2015-16,2015,27.4,33.5,4.4,2.9,1.5,1.6,0.017,0.03
marine-historical-2015-en.csv,Mirs Bay,MM19,2015-12-07,2015-16,2015,22.7,33.2,4.9,4.6,15.0,1.1,0.023,0.07
marine-historical-2015-en.csv,Mirs Bay,MM2,2015-01-14,2014-15,2014,17.2,32.0,7.4,1.1,2.1,0.8,0.054,0.08
marine-historical-2015-en.csv,Mirs Bay,MM2,2015-02-13,2014-15,2014,17.6,31.7,8.0,1.4,1.0,2.0,0.024,0.07
marine-historical-2015-en.csv,Mirs Bay,MM2,2015-03-19,2014-15,2014,20.0,31.8,8.1,0.9,1.5,3.9,0.031,0.09
marine-historical-2015-en.csv,Mirs Bay,MM2,2015-04-27,2015-16,2015,24.1,33.2,5.2,0.6,1.3,1.8,0.015,0.02
marine-historical-2015-en.csv,Mirs Bay,MM2,2015-05-22,2015-16,2015,25.8,29.7,6.3,3.5,3.6,3.7,0.043,0.09
marine-historical-2015-en.csv,Mirs Bay,MM2,2015-06-24,2015-16,2015,28.8,26.1,7.5,2.9,1.3,3.4,0.018,0.22
marine-historical-2015-en.csv,Mirs Bay,MM2,2015-07-27,2015-16,2015,28.7,31.5,6.3,3.1,3.0,4.5,0.012,0.02
marine-historical-2015-en.csv,Mirs Bay,MM2,2015-08-20,2015-16,2015,29.8,32.7,9.2,3.0,2.0,14.0,0.04,0.05
marine-historical-2015-en.csv,Mirs Bay,MM2,2015-09-24,2015-16,2015,30.0,32.7,8.2,1.3,6.2,3.5,0.03,0.03
marine-historical-2015-en.csv,Mirs Bay,MM2,2015-10-26,2015-16,2015,27.0,32.8,4.4,3.3,4.2,3.2,0.033,0.04
marine-historical-2015-en.csv,Mirs Bay,MM2,2015-11-23,2015-16,2015,26.5,32.9,6.9,0.4,0.7,1.5,0.03,0.06
marine-historical-2015-en.csv,Mirs Bay,MM2,2015-12-16,2015-16,2015,20.7,33.0,5.8,1.2,3.6,6.0,0.032,0.08
marine-historical-2015-en.csv,Mirs Bay,MM3,2015-01-14,2014-15,2014,16.8,31.8,7.5,2.6,10.0,0.6,0.044,0.11
marine-historical-2015-en.csv,Mirs Bay,MM3,2015-02-13,2014-15,2014,17.1,31.9,5.4,2.3,2.8,1.9,0.024,0.05
marine-historical-2015-en.csv,Mirs Bay,MM3,2015-03-19,2014-15,2014,19.4,32.0,8.7,0.6,0.9,2.4,0.04,0.09
marine-historical-2015-en.csv,Mirs Bay,MM3,2015-04-27,2015-16,2015,24.1,33.1,6.7,0.5,8.2,1.0,0.022,0.03
marine-historical-2015-en.csv,Mirs Bay,MM3,2015-05-22,2015-16,2015,26.1,31.9,6.2,2.7,2.0,2.5,0.046,0.07
marine-historical-2015-en.csv,Mirs Bay,MM3,2015-06-24,2015-16,2015,28.8,26.0,7.2,11.7,1.4,2.9,0.021,0.22
marine-historical-2015-en.csv,Mirs Bay,MM3,2015-07-27,2015-16,2015,28.6,30.9,6.6,3.5,2.6,3.4,0.01,0.04
marine-historical-2015-en.csv,Mirs Bay,MM3,2015-08-20,2015-16,2015,28.9,33.0,6.3,3.2,2.9,2.6,0.024,0.03
marine-historical-2015-en.csv,Mirs Bay,MM3,2015-09-24,2015-16,2015,29.7,32.7,6.7,0.4,1.1,0.9,0.04,0.05
marine-historical-2015-en.csv,Mirs Bay,MM3,2015-10-26,2015-16,2015,27.0,33.0,5.8,4.3,3.4,1.5,0.035,0.04
marine-historical-2015-en.csv,Mirs Bay,MM3,2015-11-23,2015-16,2015,26.3,33.2,6.0,1.5,1.8,0.6,0.022,0.07
marine-historical-2015-en.csv,Mirs Bay,MM3,2015-12-16,2015-16,2015,20.7,33.1,5.4,2.2,4.8,3.0,0.023,0.08
marine-historical-2015-en.csv,Mirs Bay,MM4,2015-01-14,2014-15,2014,16.6,31.7,4.4,3.3,4.3,0.6,0.047,0.13
marine-historical-2015-en.csv,Mirs Bay,MM4,2015-02-13,2014-15,2014,16.8,31.8,8.3,2.1,3.0,5.8,0.025,0.05
marine-historical-2015-en.csv,Mirs Bay,MM4,2015-03-19,2014-15,2014,19.4,32.2,5.9,0.6,1.3,2.1,0.029,0.04
marine-historical-2015-en.csv,Mirs Bay,MM4,2015-04-27,2015-16,2015,23.6,33.5,5.6,0.3,0.6,0.5,0.018,0.02
marine-historical-2015-en.csv,Mirs Bay,MM4,2015-05-22,2015-16,2015,25.9,32.4,5.6,2.7,0.5,1.5,0.053,0.08
marine-historical-2015-en.csv,Mirs Bay,MM4,2015-06-24,2015-16,2015,28.8,26.2,6.6,8.1,1.0,4.4,0.025,0.21
marine-historical-2015-en.csv,Mirs Bay,MM4,2015-07-27,2015-16,2015,28.3,31.9,6.6,2.7,1.4,1.4,0.014,0.02
marine-historical-2015-en.csv,Mirs Bay,MM4,2015-08-20,2015-16,2015,28.0,33.2,6.0,2.9,1.6,3.3,0.021,0.03
marine-historical-2015-en.csv,Mirs Bay,MM4,2015-09-24,2015-16,2015,29.6,33.1,6.4,0.5,0.9,0.8,0.028,0.03
marine-historical-2015-en.csv,Mirs Bay,MM4,2015-10-26,2015-16,2015,27.0,33.0,6.3,3.3,1.6,1.7,0.029,0.03
marine-historical-2015-en.csv,Mirs Bay,MM4,2015-11-23,2015-16,2015,26.1,33.2,6.0,0.7,1.3,1.1,0.027,0.06
marine-historical-2015-en.csv,Mirs Bay,MM4,2015-12-16,2015-16,2015,20.1,33.0,5.5,1.7,8.6,2.3,0.027,0.08
marine-historical-2015-en.csv,Mirs Bay,MM5,2015-01-14,2014-15,2014,16.7,31.8,7.3,3.0,8.8,0.2,0.036,0.1
marine-historical-2015-en.csv,Mirs Bay,MM5,2015-02-13,2014-15,2014,17.0,31.9,7.8,1.3,1.2,0.8,0.025,0.07
marine-historical-2015-en.csv,Mirs Bay,MM5,2015-03-19,2014-15,2014,19.2,31.9,9.5,2.2,0.5,2.3,0.022,0.03
marine-historical-2015-en.csv,Mirs Bay,MM5,2015-04-27,2015-16,2015,23.7,33.5,6.4,0.3,0.8,0.2,0.021,0.03
marine-historical-2015-en.csv,Mirs Bay,MM5,2015-05-22,2015-16,2015,25.4,31.3,6.6,2.3,0.9,4.8,0.027,0.14
marine-historical-2015-en.csv,Mirs Bay,MM5,2015-06-24,2015-16,2015,28.8,27.0,7.0,2.4,1.5,5.2,0.021,0.19
marine-historical-2015-en.csv,Mirs Bay,MM5,2015-07-27,2015-16,2015,28.5,31.9,6.3,3.1,1.8,1.7,0.015,0.02
marine-historical-2015-en.csv,Mirs Bay,MM5,2015-08-20,2015-16,2015,28.0,33.0,6.6,2.5,0.8,2.2,0.013,0.02
marine-historical-2015-en.csv,Mirs Bay,MM5,2015-09-24,2015-16,2015,29.3,33.2,6.6,0.5,2.2,1.2,0.018,0.02
marine-historical-2015-en.csv,Mirs Bay,MM5,2015-10-26,2015-16,2015,26.7,32.9,5.4,2.4,1.0,2.9,0.024,0.04
marine-historical-2015-en.csv,Mirs Bay,MM5,2015-11-23,2015-16,2015,25.9,33.2,6.5,0.5,0.5,2.2,0.019,0.05
marine-historical-2015-en.csv,Mirs Bay,MM5,2015-12-16,2015-16,2015,20.7,32.9,6.0,2.6,3.8,1.4,0.02,0.05
marine-historical-2015-en.csv,Mirs Bay,MM6,2015-01-14,2014-15,2014,16.8,31.8,7.3,3.0,1.1,0.6,0.032,0.06
marine-historical-2015-en.csv,Mirs Bay,MM6,2015-02-13,2014-15,2014,16.7,31.9,8.0,1.1,1.4,2.1,0.022,0.06
marine-historical-2015-en.csv,Mirs Bay,MM6,2015-03-19,2014-15,2014,19.4,32.1,6.8,2.0,4.2,25.0,0.066,0.07
marine-historical-2015-en.csv,Mirs Bay,MM6,2015-04-27,2015-16,2015,23.1,33.4,4.8,1.1,1.2,1.8,0.024,0.03
marine-historical-2015-en.csv,Mirs Bay,MM6,2015-05-22,2015-16,2015,25.6,31.6,3.3,2.9,1.2,2.6,0.063,0.09
marine-historical-2015-en.csv,Mirs Bay,MM6,2015-06-24,2015-16,2015,28.6,27.8,6.8,2.3,1.1,4.4,0.029,0.17
marine-historical-2015-en.csv,Mirs Bay,MM6,2015-07-27,2015-16,2015,28.6,31.9,6.0,2.3,2.3,3.3,0.018,0.03
marine-historical-2015-en.csv,Mirs Bay,MM6,2015-08-20,2015-16,2015,27.8,33.0,7.7,2.7,1.1,9.8,0.024,0.03
marine-historical-2015-en.csv,Mirs Bay,MM6,2015-09-24,2015-16,2015,29.2,33.1,6.5,0.6,6.8,1.8,0.021,0.03
marine-historical-2015-en.csv,Mirs Bay,MM6,2015-10-26,2015-16,2015,26.7,32.8,4.7,2.7,2.3,3.4,0.023,0.03
marine-historical-2015-en.csv,Mirs Bay,MM6,2015-11-23,2015-16,2015,25.9,33.2,6.5,1.4,1.6,6.2,0.026,0.05
marine-historical-2015-en.csv,Mirs Bay,MM6,2015-12-16,2015-16,2015,20.6,33.1,5.8,1.1,13.0,2.5,0.043,0.07
marine-historical-2015-en.csv,Mirs Bay,MM7,2015-01-14,2014-15,2014,17.1,32.0,6.6,1.4,2.4,1.5,0.051,0.08
marine-historical-2015-en.csv,Mirs Bay,MM7,2015-02-13,2014-15,2014,17.3,31.8,4.7,1.0,1.3,1.5,0.028,0.07
marine-historical-2015-en.csv,Mirs Bay,MM7,2015-03-19,2014-15,2014,19.3,31.9,8.7,0.8,0.8,1.7,0.027,0.06
marine-historical-2015-en.csv,Mirs Bay,MM7,2015-04-27,2015-16,2015,23.7,33.2,4.2,0.5,0.9,0.6,0.016,0.02
marine-historical-2015-en.csv,Mirs Bay,MM7,2015-05-22,2015-16,2015,26.0,30.4,5.7,3.4,2.0,6.2,0.058,0.11
marine-historical-2015-en.csv,Mirs Bay,MM7,2015-06-24,2015-16,2015,28.8,26.5,6.8,2.9,0.9,4.4,0.02,0.21
marine-historical-2015-en.csv,Mirs Bay,MM7,2015-07-27,2015-16,2015,28.6,32.5,5.7,3.3,2.3,9.2,0.014,0.02
marine-historical-2015-en.csv,Mirs Bay,MM7,2015-08-20,2015-16,2015,29.8,32.6,9.3,2.8,2.1,14.0,0.036,0.04
marine-historical-2015-en.csv,Mirs Bay,MM7,2015-09-24,2015-16,2015,30.0,32.8,7.3,0.7,3.5,2.0,0.02,0.02
marine-historical-2015-en.csv,Mirs Bay,MM7,2015-10-26,2015-16,2015,27.0,32.9,5.7,3.7,3.9,1.9,0.037,0.05
marine-historical-2015-en.csv,Mirs Bay,MM7,2015-11-23,2015-16,2015,26.3,33.0,6.4,0.4,0.9,1.8,0.028,0.06
marine-historical-2015-en.csv,Mirs Bay,MM7,2015-12-16,2015-16,2015,20.6,32.7,5.8,1.2,8.9,3.3,0.025,0.07
marine-historical-2015-en.csv,Mirs Bay,MM8,2015-01-16,2014-15,2014,16.4,31.6,7.9,0.7,0.5,0.6,0.015,0.12
marine-historical-2015-en.csv,Mirs Bay,MM8,2015-02-12,2014-15,2014,16.8,31.8,7.9,1.4,0.8,1.1,0.01,0.13
marine-historical-2015-en.csv,Mirs Bay,MM8,2015-03-16,2014-15,2014,17.7,33.1,7.7,0.9,1.6,2.1,0.026,0.08
marine-historical-2015-en.csv,Mirs Bay,MM8,2015-04-16,2015-16,2015,22.3,33.8,7.5,1.1,0.5,0.2,0.023,0.03
marine-historical-2015-en.csv,Mirs Bay,MM8,2015-05-11,2015-16,2015,26.6,30.2,6.6,2.2,0.5,1.6,0.027,0.21
marine-historical-2015-en.csv,Mirs Bay,MM8,2015-06-19,2015-16,2015,27.8,28.6,9.9,10.3,22.0,19.0,0.038,0.22
marine-historical-2015-en.csv,Mirs Bay,MM8,2015-07-13,2015-16,2015,26.8,33.0,5.8,2.4,10.0,0.8,0.017,0.03
marine-historical-2015-en.csv,Mirs Bay,MM8,2015-08-13,2015-16,2015,26.5,30.1,6.8,4.5,2.9,6.2,0.023,0.15
marine-historical-2015-en.csv,Mirs Bay,MM8,2015-09-07,2015-16,2015,26.7,32.1,6.9,2.5,1.3,5.8,0.021,0.09
marine-historical-2015-en.csv,Mirs Bay,MM8,2015-10-08,2015-16,2015,28.6,32.7,6.1,4.1,3.4,1.1,0.014,0.05
marine-historical-2015-en.csv,Mirs Bay,MM8,2015-11-09,2015-16,2015,26.8,33.3,4.7,3.7,2.2,2.4,0.015,0.03
marine-historical-2015-en.csv,Mirs Bay,MM8,2015-12-07,2015-16,2015,22.5,33.2,6.0,5.9,23.0,1.6,0.022,0.07
marine-historical-2015-en.csv,North Western,NM1,2015-01-12,2014-15,2014,17.9,31.5,6.4,5.3,1.0,1.2,0.19,0.34
marine-historical-2015-en.csv,North Western,NM1,2015-02-09,2014-15,2014,16.9,31.4,7.0,3.7,4.6,2.5,0.15,0.34
marine-historical-2015-en.csv,North Western,NM1,2015-03-11,2014-15,2014,18.7,31.7,6.7,2.8,2.1,0.5,0.17,0.39
marine-historical-2015-en.csv,North Western,NM1,2015-04-20,2015-16,2015,23.4,29.7,6.1,3.6,3.6,1.5,0.12,0.52
marine-historical-2015-en.csv,North Western,NM1,2015-05-07,2015-16,2015,25.8,26.5,5.5,4.2,3.0,0.4,0.16,0.65
marine-historical-2015-en.csv,North Western,NM1,2015-06-10,2015-16,2015,28.8,14.8,6.2,4.2,3.3,3.7,0.047,1.31
marine-historical-2015-en.csv,North Western,NM1,2015-07-03,2015-16,2015,28.4,20.1,6.0,8.6,1.8,4.7,0.016,0.97
marine-historical-2015-en.csv,North Western,NM1,2015-08-19,2015-16,2015,25.9,28.4,4.1,5.5,6.3,2.1,0.065,0.49
marine-historical-2015-en.csv,North Western,NM1,2015-09-16,2015-16,2015,27.4,28.4,5.2,6.6,19.0,1.2,0.11,0.54
marine-historical-2015-en.csv,North Western,NM1,2015-10-12,2015-16,2015,27.2,30.9,5.2,5.0,3.2,0.8,0.013,0.31
marine-historical-2015-en.csv,North Western,NM1,2015-11-11,2015-16,2015,26.0,30.4,3.7,4.4,2.2,1.4,0.12,0.39
marine-historical-2015-en.csv,North Western,NM1,2015-12-02,2015-16,2015,23.7,26.5,6.3,5.1,3.8,1.4,0.062,0.67
marine-historical-2015-en.csv,North Western,NM2,2015-01-12,2014-15,2014,17.8,31.3,7.0,5.3,2.8,1.2,0.14,0.3
marine-historical-2015-en.csv,North Western,NM2,2015-02-09,2014-15,2014,17.0,30.6,7.5,3.9,1.8,2.1,0.17,0.45
marine-historical-2015-en.csv,North Western,NM2,2015-03-11,2014-15,2014,18.9,30.2,7.0,2.9,2.3,0.2,0.18,0.52
marine-historical-2015-en.csv,North Western,NM2,2015-04-20,2015-16,2015,23.1,30.7,6.0,2.8,3.0,1.7,0.13,0.45
marine-historical-2015-en.csv,North Western,NM2,2015-05-07,2015-16,2015,26.1,25.2,5.4,4.1,2.8,1.7,0.18,0.86
marine-historical-2015-en.csv,North Western,NM2,2015-06-10,2015-16,2015,28.8,13.4,6.3,5.0,0.5,3.9,0.065,1.63
marine-historical-2015-en.csv,North Western,NM2,2015-07-03,2015-16,2015,28.7,19.6,6.0,23.5,1.4,6.5,0.018,1.02
marine-historical-2015-en.csv,North Western,NM2,2015-08-19,2015-16,2015,28.0,22.5,5.1,4.0,1.4,2.2,0.043,1.02
marine-historical-2015-en.csv,North Western,NM2,2015-09-16,2015-16,2015,27.5,26.8,5.4,5.1,16.0,1.7,0.093,0.63
marine-historical-2015-en.csv,North Western,NM2,2015-10-12,2015-16,2015,27.0,30.6,5.5,5.2,4.1,1.3,0.011,0.33
marine-historical-2015-en.csv,North Western,NM2,2015-11-11,2015-16,2015,26.4,30.8,5.4,4.4,3.9,1.8,0.11,0.35
marine-historical-2015-en.csv,North Western,NM2,2015-12-02,2015-16,2015,23.6,26.7,5.8,6.1,18.0,1.0,0.048,0.64
marine-historical-2015-en.csv,North Western,NM3,2015-01-12,2014-15,2014,17.9,31.3,6.9,8.2,4.8,1.5,0.28,0.43
marine-historical-2015-en.csv,North Western,NM3,2015-02-09,2014-15,2014,17.0,30.7,7.3,3.1,4.2,3.0,0.17,0.43
marine-historical-2015-en.csv,North Western,NM3,2015-03-11,2014-15,2014,18.9,30.4,6.5,4.7,16.0,0.7,0.18,0.51
marine-historical-2015-en.csv,North Western,NM3,2015-04-20,2015-16,2015,23.5,29.4,6.2,4.4,4.6,1.0,0.12,0.54
marine-historical-2015-en.csv,North Western,NM3,2015-05-07,2015-16,2015,26.7,22.8,5.9,5.1,4.1,1.6,0.21,1.02
marine-historical-2015-en.csv,North Western,NM3,2015-06-10,2015-16,2015,28.6,17.3,5.9,4.2,3.3,3.4,0.052,1.31
marine-historical-2015-en.csv,North Western,NM3,2015-07-03,2015-16,2015,29.4,15.2,6.0,6.7,1.7,3.8,0.028,1.46
marine-historical-2015-en.csv,North Western,NM3,2015-08-19,2015-16,2015,27.8,23.3,4.9,5.5,3.5,1.2,0.037,1.01
marine-historical-2015-en.csv,North Western,NM3,2015-09-16,2015-16,2015,27.3,27.3,5.0,8.2,21.0,1.1,0.1,0.6
marine-historical-2015-en.csv,North Western,NM3,2015-10-12,2015-16,2015,27.3,30.8,5.2,6.3,6.5,0.7,0.012,0.32
marine-historical-2015-en.csv,North Western,NM3,2015-11-11,2015-16,2015,26.5,30.0,4.4,4.9,4.8,2.3,0.11,0.43
marine-historical-2015-en.csv,North Western,NM3,2015-12-02,2015-16,2015,23.9,28.5,5.8,10.0,28.0,1.2,0.084,0.55
marine-historical-2015-en.csv,North Western,NM5,2015-01-12,2014-15,2014,17.8,31.0,6.7,6.4,2.9,0.9,0.18,0.36
marine-historical-2015-en.csv,North Western,NM5,2015-02-09,2014-15,2014,17.0,29.7,7.4,2.7,3.3,3.7,0.22,0.6
marine-historical-2015-en.csv,North Western,NM5,2015-03-11,2014-15,2014,19.1,27.7,6.8,4.0,3.6,1.4,0.25,0.88
marine-historical-2015-en.csv,North Western,NM5,2015-04-20,2015-16,2015,23.7,27.7,6.3,8.8,10.0,2.2,0.14,0.72
marine-historical-2015-en.csv,North Western,NM5,2015-05-07,2015-16,2015,27.0,19.8,5.8,5.1,4.1,1.0,0.22,1.32
marine-historical-2015-en.csv,North Western,NM5,2015-06-10,2015-16,2015,29.4,8.5,5.9,6.8,6.0,2.4,0.071,1.73
marine-historical-2015-en.csv,North Western,NM5,2015-07-03,2015-16,2015,29.7,14.6,5.3,5.7,2.7,3.5,0.013,1.43
marine-historical-2015-en.csv,North Western,NM5,2015-08-19,2015-16,2015,30.0,15.2,5.3,4.7,3.4,2.9,0.025,1.44
marine-historical-2015-en.csv,North Western,NM5,2015-09-16,2015-16,2015,27.8,21.4,5.3,5.5,11.0,2.1,0.068,1.05
marine-historical-2015-en.csv,North Western,NM5,2015-10-12,2015-16,2015,26.6,28.1,5.4,6.4,5.7,1.3,0.019,0.56
marine-historical-2015-en.csv,North Western,NM5,2015-11-11,2015-16,2015,26.5,28.6,5.7,6.2,15.0,1.9,0.1,0.52
marine-historical-2015-en.csv,North Western,NM5,2015-12-02,2015-16,2015,23.6,15.5,6.2,5.9,5.2,0.9,0.13,1.34
marine-historical-2015-en.csv,North Western,NM6,2015-01-12,2014-15,2014,17.3,31.3,7.2,9.1,11.0,0.9,0.12,0.26
marine-historical-2015-en.csv,North Western,NM6,2015-02-09,2014-15,2014,16.7,30.8,7.9,4.4,4.2,5.0,0.11,0.34
marine-historical-2015-en.csv,North Western,NM6,2015-03-11,2014-15,2014,18.9,29.4,6.6,3.6,2.5,1.3,0.18,0.64
marine-historical-2015-en.csv,North Western,NM6,2015-04-20,2015-16,2015,23.9,28.8,6.0,5.2,6.4,1.8,0.11,0.57
marine-historical-2015-en.csv,North Western,NM6,2015-05-07,2015-16,2015,27.0,20.5,6.2,4.8,4.2,0.9,0.21,1.62
marine-historical-2015-en.csv,North Western,NM6,2015-06-10,2015-16,2015,29.3,11.5,6.6,5.0,3.3,3.7,0.05,1.71
marine-historical-2015-en.csv,North Western,NM6,2015-07-03,2015-16,2015,29.0,17.0,6.1,7.2,5.4,2.2,0.021,1.22
marine-historical-2015-en.csv,North Western,NM6,2015-08-19,2015-16,2015,29.3,17.3,6.3,5.1,4.0,3.7,0.021,1.23
marine-historical-2015-en.csv,North Western,NM6,2015-09-16,2015-16,2015,27.8,22.7,5.6,5.5,16.0,1.3,0.06,0.99
marine-historical-2015-en.csv,North Western,NM6,2015-10-12,2015-16,2015,26.5,29.9,5.0,8.7,8.7,0.9,0.008,0.33
marine-historical-2015-en.csv,North Western,NM6,2015-11-11,2015-16,2015,26.3,29.3,6.1,5.2,14.0,2.0,0.078,0.44
marine-historical-2015-en.csv,North Western,NM6,2015-12-02,2015-16,2015,23.8,19.8,6.6,5.6,2.5,0.9,0.14,1.36
marine-historical-2015-en.csv,North Western,NM8,2015-01-12,2014-15,2014,17.3,31.7,7.4,15.1,10.0,1.1,0.05,0.17
marine-historical-2015-en.csv,North Western,NM8,2015-02-09,2014-15,2014,16.6,32.0,7.9,9.5,16.0,5.9,0.026,0.12
marine-historical-2015-en.csv,North Western,NM8,2015-03-11,2014-15,2014,18.8,32.8,6.9,7.7,37.0,1.3,0.05,0.12
