"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Mirs Bay","MM16","2016-04-18","1","Surface Water","4.6","0.064","21","105","7.8","<1","2","0.008","<0.002","0.003","8.1","4.9","31.4","3","0.74","2.9","20.7","0.07","0.48","0.49","0.04","0.5","0.002","2.7"
"Mirs Bay","MM16","2016-04-18","1","Middle Water","1","0.05","0.2","90","6.8","<1","1","0.016","<0.002","0.003","8","<0.2","31.9","3","0.63","0.7","20","0.07","0.34","0.36","0.02","0.2","0.002","<0.5"
"Mirs Bay","MM16","2016-04-18","1","Bottom Water","0.5","0.058","0.5","63","4.9","<1","<1","0.014","<0.002","0.006","7.9","<0.2","32.3","3","1.1","0.9","18.4","0.07","0.25","0.27","<0.02","0.2","0.001","<0.5"
"Mirs Bay","MM16","2016-05-23","1","Surface Water","0.8","0.096","1.2","89","6","13","28","0.038","0.004","0.004","7.6","0.2","29.8","6","0.63","1","27.1","0.14","0.67","0.71","0.07","0.5","0.002","0.8"
"Mirs Bay","MM16","2016-05-23","1","Middle Water","0.4","0.035","0.6","78","5.3","<1","<1","0.006","0.004","0.003","7.5","0.2","32.3","6","0.55","0.7","25","0.05","0.44","0.45","0.02","0.5","<0.001","<0.5"
"Mirs Bay","MM16","2016-05-23","1","Bottom Water","0.2","0.039","0.6","75","5.2","<1","<1","0.007","0.005","0.005","7.4","<0.2","33.1","6","0.67","2.9","24.7","0.05","0.21","0.22","<0.02","2.5","<0.001","0.6"
"Mirs Bay","MM16","2016-06-16","1","Surface Water","0.7","0.025","1.3","92","6","<1","<1","<0.002","<0.002","<0.002","6.7","<0.2","31.7","5","0.7","2.3","28.3","0.03","0.66","0.66","0.05","0.4","<0.001","0.6"
"Mirs Bay","MM16","2016-06-16","1","Middle Water","1","0.013","2.3","88","6","<1","<1","0.038","0.025","0.009","6.6","<0.2","34.3","5","0.9","9.8","24.3","0.08","0.55","0.61","0.02","0.7","<0.001","2.1"
"Mirs Bay","MM16","2016-06-16","1","Bottom Water","0.8","0.012","1.4","51","3.7","<1","<1","0.045","0.021","0.011","6.5","<0.2","34.6","5","0.97","11","22.2","0.08","0.67","0.74","0.04","2.3","<0.001","2.4"
"Mirs Bay","MM16","2016-07-15","1","Surface Water","1.3","0.012","2","94","6.1","<1","<1","0.004","<0.002","<0.002","8.1","<0.2","29.8","4","0.74","1.8","29.5","0.02","0.66","0.67","0.07","50.5","<0.001","1.2"
"Mirs Bay","MM16","2016-07-15","1","Middle Water","0.5","0.016","1","74","5","<1","<1","0.11","<0.002","0.012","7.7","<0.2","32.1","4","1.4","7","26.3","0.13","1","1.11","0.03","0.7","<0.001","1.5"
"Mirs Bay","MM16","2016-07-15","1","Bottom Water","0.4","0.014","0.9","63","4.4","<1","<1","0.16","0.003","0.02","7.9","<0.2","34.5","4","1.9","2.3","23.1","0.18","0.65","0.81","0.03","4.1","<0.001","0.5"
"Mirs Bay","MM16","2016-08-10","1","Surface Water","<0.1","0.022","1.5","91","6","<1","<1","<0.002","<0.002","<0.002","8","0.3","33.1","4","0.07","8.1","27.1","0.03","0.45","0.45","0.03","2.3","0.001","1.2"
"Mirs Bay","MM16","2016-08-10","1","Middle Water","<0.1","0.016","1.1","68","4.7","<1","1","0.025","0.01","0.008","7.9","0.9","34.1","4","0.75","8","24","0.05","0.58","0.62","0.08","3.2","<0.001","1.3"
"Mirs Bay","MM16","2016-08-10","1","Bottom Water","<0.1","0.014","0.5","53","3.7","<1","<1","0.058","0.021","0.016","7.9","0.5","34.2","4","1.2","24","23.4","0.09","0.48","0.56","0.12","6.9","<0.001","2.9"
"Mirs Bay","MM16","2016-09-09","1","Surface Water","0.6","0.006","1.1","94","6.1","<1","<1","<0.002","<0.002","<0.002","8.1","<0.2","31.8","6","0.43","<0.5","28.6","0.01","0.49","0.49","0.02","2.5","<0.001","<0.5"
"Mirs Bay","MM16","2016-09-09","1","Middle Water","0.6","0.018","2.5","88","5.7","<1","<1","<0.002","0.003","0.002","8","1.3","32.3","6","0.38","0.7","27.9","0.02","0.49","0.5","<0.02","2.1","0.001","0.7"
"Mirs Bay","MM16","2016-09-09","1","Bottom Water","0.5","<0.005","1.4","13","0.9","<1","1","0.15","0.004","0.032","7.8","0.5","33.7","6","2.9","2.8","24.6","0.16","0.38","0.53","0.05","3.6","<0.001","1"
"Mirs Bay","MM16","2016-10-24","1","Surface Water","0.8","0.013","2.9","93","6.2","<1","<1","0.14","0.009","0.016","8.1","1.2","31.3","2.5","1.4","2.2","27.1","0.16","0.21","0.36","0.03","3.8","<0.001","0.9"
"Mirs Bay","MM16","2016-10-24","1","Middle Water","0.5","<0.005","0.9","87","5.9","<1","<1","0.17","0.018","0.024","8","<0.2","31.5","2.5","1.5","4.4","26.4","0.19","0.17","0.36","0.04","4.1","<0.001","0.7"
"Mirs Bay","MM16","2016-10-24","1","Bottom Water","0.5","0.005","0.6","85","5.7","<1","1","0.13","0.034","0.022","8","<0.2","31.7","2.5","1.4","4.6","26.5","0.17","0.3","0.46","0.05","5.1","<0.001","1"
"Mirs Bay","MM16","2016-11-24","1","Surface Water","0.5","0.034","2.1","81","5.8","<1","<1","0.024","0.023","0.008","7.9","<0.2","30.7","2.5","0.71","14","23.6","0.08","0.18","0.23","0.02","5.8","0.001","1.8"
"Mirs Bay","MM16","2016-11-24","1","Middle Water","0.5","0.042","1.4","91","6.3","<1","<1","0.026","0.024","0.01","7.9","1.4","31.3","2.5","0.73","20","24.5","0.09","0.23","0.28","0.02","6.2","0.002","1.8"
"Mirs Bay","MM16","2016-11-24","1","Bottom Water","0.4","0.03","1","92","6.4","<1","1","0.025","0.023","0.009","8","1.3","31.3","2.5","0.71","21","24.5","0.08","0.28","0.33","0.02","7.1","0.001","2.6"
"Mirs Bay","MM16","2016-12-05","1","Surface Water","0.5","<0.005","1.9","94","6.8","<1","<1","0.12","0.014","0.013","7.9","1.9","30.9","3.5","1.3","1","22.7","0.14","0.64","0.77","0.04","3.2","<0.001","0.6"
"Mirs Bay","MM16","2016-12-05","1","Middle Water","0.2","0.013","1.6","95","6.9","<1","<1","0.12","0.017","0.013","7.9","<0.2","31","3.5","1.2","2.3","22.3","0.15","0.25","0.39","0.03","3.6","<0.001","0.8"
"Mirs Bay","MM16","2016-12-05","1","Bottom Water","0.3","0.01","0.7","91","6.6","<1","<1","0.074","0.042","0.013","7.9","0.3","31.1","3.5","1.1","4.3","22.2","0.13","0.2","0.32","0.02","4.5","<0.001","0.6"
"Mirs Bay","MM17","2016-01-15","1","Surface Water","1.8","0.04","1.4","99","7.6","1","2","0.057","0.008","0.007","7.8","0.4","31.9","3.5","0.36","12","18.9","0.11","0.5","0.57","<0.02","0.6","<0.001","2.4"
"Mirs Bay","MM17","2016-01-15","1","Middle Water","1.5","0.037","2.5","100","7.7","<1","<1","0.021","0.007","0.005","7.9","0.5","31.9","3.5","0.37","8.2","18.9","0.07","0.66","0.69","0.04","0.6","<0.001","1.5"
"Mirs Bay","MM17","2016-01-15","1","Bottom Water","1.2","0.039","2.6","101","7.7","<1","<1","0.056","0.008","0.005","7.9","0.7","31.9","3.5","0.38","9","18.9","0.1","0.47","0.53","0.05","0.6","<0.001","1.8"
"Mirs Bay","MM17","2016-02-26","1","Surface Water","2.2","0.076","4.9","103","8.6","<1","<1","0.077","0.008","0.006","8.1","4.6","30.8","4","0.79","0.8","15","0.16","0.45","0.54","0.05","0.7","0.002","0.6"
"Mirs Bay","MM17","2016-02-26","1","Middle Water","2.3","0.06","6.2","103","8.6","<1","1","0.075","0.009","0.006","8.1","1.8","30.8","4","0.79","<0.5","14.9","0.14","0.5","0.58","0.06","0.5","0.002","<0.5"
"Mirs Bay","MM17","2016-02-26","1","Bottom Water","1.4","0.06","2.9","103","8.6","<1","<1","0.074","0.008","0.006","8.1","1.1","30.8","4","0.78","0.6","14.9","0.14","0.47","0.55","0.06","0.6","0.002","<0.5"
"Mirs Bay","MM17","2016-03-17","1","Surface Water","1.7","0.059","5.4","82","6.6","<1","<1","0.013","<0.002","0.005","8.2","3.1","31.4","3","0.99","1.5","16.1","0.07","0.25","0.27","0.02","0.8","0.002","0.9"
"Mirs Bay","MM17","2016-03-17","1","Middle Water","0.6","0.049","2.3","75","6.1","1","1","0.012","<0.002","0.005","8.2","1.7","31.4","3","0.94","1","16.1","0.06","0.26","0.27","0.02","0.7","0.002","0.5"
"Mirs Bay","MM17","2016-03-17","1","Bottom Water","0.6","0.047","<0.2","89","7.2","<1","<1","0.021","0.004","0.005","8.2","<0.2","31.3","3","0.95","1.7","16.2","0.07","0.23","0.26","0.03","0.9","0.002","0.6"
"Mirs Bay","MM17","2016-04-15","1","Surface Water","2.7","0.11","5.4","93","7","4","16","0.019","<0.002","0.002","8.1","3.4","30.8","4.5","0.89","2.8","20.3","0.13","0.47","0.49","0.04","0.4","0.004","1.8"
"Mirs Bay","MM17","2016-04-15","1","Middle Water","1.1","0.06","0.3","90","6.8","41","72","0.009","<0.002","0.003","8.1","<0.2","31.3","4.5","0.84","0.7","19.8","0.07","0.32","0.33","<0.02","0.2","0.002","<0.5"
"Mirs Bay","MM17","2016-04-15","1","Bottom Water","0.9","0.063","0.6","59","4.6","51","88","0.007","<0.002","0.004","7.8","<0.2","32.2","4.5","1.1","<0.5","17.7","0.07","0.64","0.65","0.08","0.2","<0.001","<0.5"
"Mirs Bay","MM17","2016-05-18","1","Surface Water","1","0.045","0.5","86","6","<1","2","0.006","<0.002","0.002","7.7","<0.2","31.3","5","0.4","0.9","24.9","0.05","0.26","0.27","<0.02","1.3","<0.001","0.6"
"Mirs Bay","MM17","2016-05-18","1","Middle Water","1.1","0.037","1.2","76","5.3","<1","<1","0.004","0.002","<0.002","7.7","<0.2","31.6","5","0.31","1.7","24.8","0.04","0.89","0.9","<0.02","0.4","<0.001","0.9"
"Mirs Bay","MM17","2016-05-18","1","Bottom Water","0.9","0.05","1.6","82","5.7","<1","<1","0.011","0.003","<0.002","7.6","<0.2","32.1","5","0.59","0.9","24.1","0.06","0.6","0.61","<0.02","0.4","<0.001","0.7"
"Mirs Bay","MM17","2016-06-15","1","Surface Water","0.8","0.022","1.7","97","6.4","<1","2","0.002","<0.002","<0.002","8.2","<0.2","31.3","5","0.98","7.4","28.2","0.03","0.41","0.41","0.04","0.9","0.002","1.4"
"Mirs Bay","MM17","2016-06-15","1","Middle Water","0.7","0.018","3.4","68","4.5","<1","5","<0.002","0.004","<0.002","8.1","0.5","31.3","5","0.68","7.3","28.3","0.02","0.53","0.54","0.03","0.9","0.001","1.6"
"Mirs Bay","MM17","2016-06-15","1","Bottom Water","0.3","0.015","2.6","73","4.7","1","1","0.033","0.053","0.012","7.9","0.4","31.9","5","1.2","11","28.2","0.1","0.51","0.6","0.03","2.5","<0.001","2.2"
"Mirs Bay","MM17","2016-07-11","1","Surface Water","1.7","0.018","5.3","95","6.2","<1","5","0.002","<0.002","0.003","7.9","0.9","27.6","2.5","0.38","2.8","30","0.02","0.15","0.15","0.08","1.1","<0.001","2.1"
"Mirs Bay","MM17","2016-07-11","1","Middle Water","0.5","0.043","1","91","6","<1","1","0.036","0.017","0.007","7.5","0.3","31.6","2.5","0.95","0.8","27.7","0.1","0.87","0.92","0.03","0.4","<0.001","0.6"
"Mirs Bay","MM17","2016-07-11","1","Bottom Water","0.7","0.012","0.8","33","2.4","<1","1","0.14","0.003","0.023","7.3","<0.2","34.6","2.5","1.9","1.4","23","0.16","0.59","0.73","0.04","1.1","<0.001","0.8"
"Mirs Bay","MM17","2016-08-15","1","Surface Water","1.4","0.018","1.9","94","6.2","1","3","<0.002","<0.002","<0.002","8.1","1.2","33","4.2","0.24","9","27.6","0.02","0.63","0.63","<0.02","2.5","0.001","1.7"
"Mirs Bay","MM17","2016-08-15","1","Middle Water","1.7","0.03","4.7","81","5.4","1","1","<0.002","0.007","0.005","7.9","2.7","33.6","4.2","0.51","20","26.6","0.04","0.68","0.69","0.03","2.6","0.001","3.8"
"Mirs Bay","MM17","2016-08-15","1","Bottom Water","0.9","0.059","0.7","19","1.3","<1","<1","0.021","0.036","0.035","7.8","0.6","34.1","4.2","1.9","19","24.4","0.12","0.77","0.83","0.07","3.1","0.001","2.6"
"Mirs Bay","MM17","2016-09-14","1","Surface Water","0.9","0.013","1.4","102","6.6","<1","<1","<0.002","<0.002","<0.002","7.9","1.1","31.6","3","0.33","6.6","28.8","0.02","0.41","0.41","<0.02","4.7","<0.001","1.2"
"Mirs Bay","MM17","2016-09-14","1","Middle Water","0.6","0.014","2.4","92","6","<1","<1","<0.002","<0.002","<0.002","7.8","1.4","32.1","3","0.5","6.7","28.3","0.02","0.75","0.75","<0.02","0.7","<0.001","1.4"
"Mirs Bay","MM17","2016-09-14","1","Bottom Water","1.5","0.017","5.6","34","2.3","<1","<1","0.079","0.015","0.018","7.6","2.4","33.1","3","1.9","21","26","0.11","0.66","0.75","0.04","0.9","<0.001","4.6"
"Mirs Bay","MM17","2016-10-26","1","Surface Water","0.3","0.025","1.2","90","6","<1","<1","<0.002","0.003","0.006","8.2","0.9","30.8","7","0.74","<0.5","27.7","0.03","0.2","0.21","0.03","2.1","0.002","<0.5"
"Mirs Bay","MM17","2016-10-26","1","Middle Water","0.2","0.018","1.7","89","5.9","<1","<1","0.005","0.009","0.007","8.1","0.9","31.1","7","0.74","1","27.4","0.03","0.22","0.23","<0.02","2.2","0.001","0.8"
"Mirs Bay","MM17","2016-10-26","1","Bottom Water","0.5","0.005","1.7","76","5.1","<1","1","0.068","0.056","0.017","8","1.5","31.9","7","1.2","2.7","26.8","0.13","0.56","0.68","0.04","4.2","<0.001","0.8"
"Mirs Bay","MM17","2016-11-09","1","Surface Water","0.9","0.056","1.4","88","6","<1","<1","<0.002","0.023","0.002","7.7","0.3","31.3","3","0.42","8.6","25.7","0.08","0.24","0.27","0.02","12.9","0.001","2"
"Mirs Bay","MM17","2016-11-09","1","Middle Water","0.4","0.033","2.9","89","6.1","<1","1","<0.002","0.024","0.002","7.7","0.8","31.3","3","0.46","8.8","25.8","0.06","0.29","0.32","<0.02","1.6","<0.001","1.5"
"Mirs Bay","MM17","2016-11-09","1","Bottom Water","0.2","0.036","1.5","91","6.2","<1","<1","0.004","0.01","0.002","7.7","0.7","31.3","3","0.45","13","25.8","0.05","0.37","0.38","<0.02","2","<0.001","2.3"
"Mirs Bay","MM17","2016-12-08","1","Surface Water","0.3","0.015","1.6","96","7","<1","<1","0.087","0.017","0.01","8.2","1","31.1","3","1.1","4.1","21.9","0.12","0.32","0.42","0.02","2.9","<0.001","0.8"
"Mirs Bay","MM17","2016-12-08","1","Middle Water","0.4","0.02","2.1","97","7.1","<1","<1","0.086","0.017","0.011","8.2","0.9","31.1","3","1.1","5.8","21.9","0.12","0.29","0.39","0.02","2.7","0.001","1.1"
"Mirs Bay","MM17","2016-12-08","1","Bottom Water","0.3","0.02","1.7","97","7.1","<1","<1","0.076","0.016","0.008","8.2","1.4","31.1","3","1.1","6.2","21.9","0.11","0.42","0.51","0.02","3.9","0.001","1.1"
"Mirs Bay","MM19","2016-01-28","1","Surface Water","0.7","0.029","2.2","94","7.7","<1","<1","0.11","0.018","0.008","7.8","0.8","31.5","4","0.77","0.5","16.1","0.16","0.36","0.49","0.02","3","<0.001","0.5"
"Mirs Bay","MM19","2016-01-28","1","Middle Water","0.5","0.024","1.1","94","7.6","<1","<1","0.11","0.019","0.008","7.8","<0.2","31.7","4","0.75","0.6","16.1","0.15","0.16","0.29","<0.02","3.2","<0.001","<0.5"
"Mirs Bay","MM19","2016-01-28","1","Bottom Water","0.5","0.025","1","96","7.7","<1","<1","0.096","0.018","0.008","7.7","<0.2","31.9","4","0.68","4.5","16.3","0.14","0.23","0.34","<0.02","4.9","<0.001","1.3"
"Mirs Bay","MM19","2016-02-18","1","Surface Water","0.9","0.041","3.6","99","8.3","<1","<1","0.18","0.022","0.004","7.6","<0.2","30.5","7","1.2","1.2","15.2","0.24","0.4","0.6","0.03","2.2","<0.001","0.7"
"Mirs Bay","MM19","2016-02-18","1","Middle Water","0.7","0.034","0.6","99","8.3","<1","<1","0.13","0.021","0.003","7.6","0.4","30.7","7","0.98","<0.5","15.1","0.19","0.27","0.42","0.03","2.1","<0.001","<0.5"
"Mirs Bay","MM19","2016-02-18","1","Bottom Water","0.6","0.034","0.9","103","8.5","1","1","0.064","0.01","0.004","7.9","<0.2","31.5","7","0.6","0.5","15.4","0.11","0.9","0.97","0.04","2.3","<0.001","<0.5"
"Mirs Bay","MM19","2016-03-03","1","Surface Water","4.7","0.1","35","155","12.5","<1","<1","0.007","<0.002","0.006","7.9","6.3","31.3","4","0.91","4.4","16.7","0.11","0.66","0.67","0.06","2.9","0.002","3.5"
"Mirs Bay","MM19","2016-03-03","1","Middle Water","1.1","0.046","1.3","111","9","<1","<1","0.04","0.002","0.004","7.7","<0.2","31.4","4","0.93","2.7","16.2","0.09","0.3","0.34","0.06","2.2","<0.001","0.8"
"Mirs Bay","MM19","2016-03-03","1","Bottom Water","0.3","0.038","0.8","103","8.3","<1","<1","0.054","0.003","0.006","7.7","0.3","31.9","4","0.89","6.6","16.4","0.1","0.32","0.38","0.14","3.1","<0.001","1"
"Mirs Bay","MM19","2016-04-18","1","Surface Water","4.9","0.018","19","107","7.9","<1","1","0.005","<0.002","0.003","8.1","2.4","31.7","3.5","0.69","4.1","20.8","0.03","0.51","0.52","0.04","0.4","<0.001","2.8"
"Mirs Bay","MM19","2016-04-18","1","Middle Water","0.8","0.059","0.6","89","6.7","<1","<1","0.011","<0.002","0.004","8","<0.2","32.4","3.5","0.59","0.6","19.8","0.07","0.34","0.35","<0.02","0.3","0.002","<0.5"
"Mirs Bay","MM19","2016-04-18","1","Bottom Water","0.8","0.054","0.4","89","6.6","<1","<1","0.004","0.003","0.004","8","<0.2","33.3","3.5","0.47","1.4","20.3","0.06","0.2","0.21","<0.02","2.3","0.002","<0.5"
"Mirs Bay","MM19","2016-05-23","1","Surface Water","0.7","0.02","0.7","81","5.5","<1","<1","0.012","<0.002","<0.002","7.6","0.4","31","4","0.45","0.7","26.6","0.03","0.23","0.24","0.04","1","<0.001","<0.5"
"Mirs Bay","MM19","2016-05-23","1","Middle Water","0.4","0.041","1.2","76","5.2","<1","<1","0.008","0.004","0.005","7.5","<0.2","32.9","4","0.55","1.3","24.8","0.05","0.64","0.65","0.03","1","<0.001","0.5"
"Mirs Bay","MM19","2016-05-23","1","Bottom Water","0.3","0.042","0.8","70","4.8","1","1","0.007","0.004","0.006","7.4","<0.2","33.2","4","0.67","3.2","24.8","0.05","0.63","0.64","0.03","2.6","<0.001","0.6"
"Mirs Bay","MM19","2016-06-16","1","Surface Water","2.4","0.037","13","92","6.3","<1","8","0.13","0.036","0.003","7.2","6.3","31.2","3","0.66","4.8","25.3","0.2","0.61","0.78","0.04","1.4","<0.001","1.4"
"Mirs Bay","MM19","2016-06-16","1","Middle Water","0.3","0.01","0.3","54","3.8","<1","<1","0.024","0.033","0.01","7.1","0.3","34.5","3","0.88","9.4","22.9","0.07","0.49","0.55","0.04","1.6","<0.001","2"
"Mirs Bay","MM19","2016-06-16","1","Bottom Water","0.3","0.013","0.8","67","4.7","<1","<1","0.014","0.026","0.008","7.1","<0.2","34.6","3","0.62","12","22.2","0.05","0.98","1.02","0.08","2.8","<0.001","2.6"
"Mirs Bay","MM19","2016-07-15","1","Surface Water","3.9","0.032","26","174","11.6","1","3","0.021","0.003","<0.002","8.4","5.3","28.9","2.5","0.08","3.6","27.9","0.06","1.1","1.12","0.11","1.9","0.004","1.7"
"Mirs Bay","MM19","2016-07-15","1","Middle Water","0.4","0.015","1.2","49","3.5","2","3","0.11","<0.002","0.01","7.9","<0.2","34.5","2.5","1.5","12","22.2","0.13","0.61","0.72","0.02","2.3","<0.001","2"
"Mirs Bay","MM19","2016-07-15","1","Bottom Water","0.4","0.014","1.1","53","3.8","<1","1","0.086","0.008","0.008","7.9","0.4","34.6","2.5","1.2","9.8","21.9","0.11","0.66","0.75","0.03","6.8","<0.001","1.8"
"Mirs Bay","MM19","2016-08-10","1","Surface Water","0.2","0.026","2.9","93","6.2","<1","<1","0.003","0.003","<0.002","8.1","0.5","33","4","0.35","10","26.8","0.03","0.31","0.32","<0.02","2.4","0.001","2.3"
"Mirs Bay","MM19","2016-08-10","1","Middle Water","<0.1","0.01","0.5","58","4.1","<1","<1","0.047","0.02","0.01","8","0.2","34.1","4","0.8","7.2","23.5","0.08","0.5","0.57","0.02","3","<0.001","0.8"
"Mirs Bay","MM19","2016-08-10","1","Bottom Water","<0.1","0.015","1.2","55","3.9","1","3","0.062","0.018","0.014","8","<0.2","34.2","4","1","18","23.2","0.1","0.5","0.58","0.04","4.7","<0.001","2"
"Mirs Bay","MM19","2016-09-09","1","Surface Water","0.4","0.025","1.2","92","6.1","<1","2","0.062","0.018","0.009","8","0.9","31.9","4","0.87","1.1","27.4","0.11","0.37","0.45","<0.02","5.8","0.001","0.6"
"Mirs Bay","MM19","2016-09-09","1","Middle Water","0.2","0.005","0.4","56","3.7","<1","<1","0.086","0.019","0.012","8","0.3","32.9","4","1.2","1.5","26.4","0.11","0.8","0.91","0.05","2.8","<0.001","0.8"
"Mirs Bay","MM19","2016-09-09","1","Bottom Water","0.3","<0.005","0.5","20","1.4","<1","<1","0.15","0.003","0.024","7.8","1","34.2","4","2.3","5.1","23.6","0.16","0.24","0.39","0.04","5.2","<0.001","1.2"
"Mirs Bay","MM19","2016-10-24","1","Surface Water","0.8","<0.005","1.6","86","5.7","<1","4","0.18","0.019","0.023","8.1","0.4","31.4","2","1.5","2.5","27.3","0.2","0.1","0.3","0.04","4.6","<0.001","0.9"
"Mirs Bay","MM19","2016-10-24","1","Middle Water","0.8","<0.005","1.1","88","5.9","1","7","0.19","0.017","0.024","8","<0.2","31.5","2","1.5","4.4","26.4","0.21","0.07","0.28","0.03","4.9","<0.001","0.8"
"Mirs Bay","MM19","2016-10-24","1","Bottom Water","0.5","<0.005","1.6","88","5.9","1","2","0.18","0.018","0.025","8","<0.2","31.5","2","1.5","5.3","26.4","0.2","0.14","0.34","0.04","5.5","<0.001","1.1"
"Mirs Bay","MM19","2016-11-24","1","Surface Water","0.3","0.024","1.3","87","6.2","<1","<1","0.079","0.019","0.01","8","0.7","31.8","4","1","8.5","23.3","0.12","0.23","0.33","0.03","7.6","<0.001","1.1"
"Mirs Bay","MM19","2016-11-24","1","Middle Water","0.3","0.022","1.5","97","6.8","<1","<1","0.078","0.019","0.01","8","1.4","31.3","4","1","12","24.2","0.12","0.22","0.32","0.03","3","<0.001","1.8"
"Mirs Bay","MM19","2016-11-24","1","Bottom Water","0.2","0.022","1","96","6.7","<1","<1","0.064","0.024","0.01","8","0.7","31.3","4","0.91","12","24.3","0.11","0.22","0.31","0.02","3.8","<0.001","1.3"
"Mirs Bay","MM19","2016-12-05","1","Surface Water","0.8","0.007","2.1","91","6.6","<1","<1","0.13","0.013","0.013","8.1","1.3","31","2.5","1.3","3.2","22.8","0.15","0.15","0.29","0.02","3.5","<0.001","1.3"
"Mirs Bay","MM19","2016-12-05","1","Middle Water","0.3","0.005","1.1","96","6.9","<1","<1","0.14","0.012","0.014","8.1","0.9","31","2.5","1.3","2.4","22.6","0.16","0.19","0.34","0.03","3.8","<0.001","0.7"
"Mirs Bay","MM19","2016-12-05","1","Bottom Water","0.3","0.01","1.2","95","6.9","<1","<1","0.14","0.012","0.014","8.1","<0.2","31","2.5","1.3","3.5","22.5","0.16","0.2","0.35","0.04","4.4","<0.001","0.9"
"Mirs Bay","MM2","2016-01-15","1","Surface Water","2.2","0.046","7.8","111","8.5","<1","1","0.007","0.003","0.005","8","0.6","31.6","3","0.33","15","19.1","0.06","0.65","0.66","<0.02","1.2","0.001","3.1"
"Mirs Bay","MM2","2016-01-15","1","Middle Water","1.9","0.045","8.3","110","8.4","<1","<1","0.009","0.003","0.005","8","1.6","31.6","3","0.33","18","19.2","0.06","0.78","0.79","0.02","1.1","0.001","3.4"
"Mirs Bay","MM2","2016-01-15","1","Bottom Water","1.3","0.047","4.9","108","8.3","<1","<1","0.013","0.004","0.005","8","1.5","31.7","3","0.36","17","19.2","0.06","0.16","0.18","<0.02","1.1","0.001","3.3"
"Mirs Bay","MM2","2016-02-26","1","Surface Water","0.5","0.044","4.9","166","13.6","<1","<1","0.004","<0.002","0.004","8.4","1.8","30.6","4","0.76","<0.5","15.7","0.05","0.42","0.43","0.09","1.7","0.003","<0.5"
"Mirs Bay","MM2","2016-02-26","1","Middle Water","2.1","0.064","6.8","120","10","2","4","0.021","0.003","0.005","8.3","1.9","30.7","4","0.76","2.4","15.4","0.09","0.48","0.5","0.04","0.6","0.003","1"
