"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Southern","SM6","2014-10-10","1","Middle Water","0.6","0.012","3.5","102","6.5","<1","<1","0.02","0.015","0.008","7.8","<0.2","33.3","2.1","0.91","1.3","28.9","0.05","0.21","0.25","<0.02","2.9","<0.001","<0.5"
"Southern","SM6","2014-10-10","1","Bottom Water","0.3","0.02","3","88","5.7","<1","3","0.011","0.011","0.008","7.8","<0.2","33.5","2.1","0.96","7.4","28.8","0.04","0.16","0.18","0.02","12.9","<0.001","2.8"
"Southern","SM6","2014-11-17","1","Surface Water","0.7","0.006","7.8","108","7.5","<1","1","<0.002","0.003","0.005","8.2","1.4","33","3.5","0.2","7.1","24.1","0.01","0.23","0.24","<0.02","4.8","<0.001","2.1"
"Southern","SM6","2014-11-17","1","Middle Water","0.8","<0.005","5.4","115","8","<1","<1","0.011","0.01","0.006","8.2","3.3","33","3.5","0.21","7.3","24.1","0.03","0.14","0.16","<0.02","4","<0.001","1.6"
"Southern","SM6","2014-11-17","1","Bottom Water","0.7","0.005","6.2","110","7.7","<1","<1","<0.002","0.003","0.005","8.2","1.4","33","3.5","0.23","5.2","24.1","0.01","0.14","0.15","<0.02","4.1","<0.001","2"
"Southern","SM6","2014-12-10","1","Surface Water","0.4","0.005","8.9","101","7.4","3","4","0.025","0.017","0.005","8","<0.2","32.6","2.5","0.16","4.7","21.2","0.05","0.25","0.29","0.03","5.3","<0.001","0.8"
"Southern","SM6","2014-12-10","1","Middle Water","0.4","0.005","9","102","7.5","2","5","0.004","0.017","0.004","8","<0.2","32.6","2.5","0.17","5.2","21.2","0.03","0.14","0.16","<0.02","5.3","<0.001","0.9"
"Southern","SM6","2014-12-10","1","Bottom Water","0.5","0.01","6.9","100","7.4","<1","2","<0.002","0.006","0.004","8","<0.2","32.6","2.5","0.18","8.7","21.2","0.02","0.22","0.23","<0.02","8.2","<0.001","1.8"
"Southern","SM7","2014-01-17","1","Surface Water","0.8","0.022","1.4","83","6.6","<1","<1","0.079","0.006","0.029","8.2","1.2","32.8","3","1.3","2.1","16.8","0.11","0.18","0.27","0.05","2.7","<0.001","0.6"
"Southern","SM7","2014-01-17","1","Middle Water","1","0.033","1.8","90","7.2","<1","<1","0.094","0.011","0.014","8.2","1.6","32.8","3","1.3","2.2","16.6","0.14","0.18","0.29","0.03","2.8","0.001","0.7"
"Southern","SM7","2014-01-17","1","Bottom Water","0.9","0.028","2.6","104","8.3","<1","1","0.091","0.01","0.013","8.2","2.7","32.8","3","1.3","2.5","16.4","0.13","0.2","0.3","0.03","2.8","0.001","0.6"
"Southern","SM7","2014-02-13","1","Surface Water","0.8","0.039","1.3","82","6.6","44","58","0.047","0.02","0.005","8","1","32.9","3","0.69","2.5","16.2","0.11","0.19","0.26","0.02","1.5","<0.001","0.5"
"Southern","SM7","2014-02-13","1","Middle Water","0.6","0.039","1.5","94","7.5","42","65","0.066","0.017","0.007","8","0.8","33.1","3","0.67","2.1","16.4","0.12","0.17","0.25","0.03","2.2","<0.001","0.6"
"Southern","SM7","2014-02-13","1","Bottom Water","0.7","0.042","1.4","99","7.9","46","71","0.043","0.018","0.006","8","0.7","33.2","3","0.67","2.3","16.4","0.1","0.14","0.2","0.02","1.6","<0.001","<0.5"
"Southern","SM7","2014-03-14","1","Surface Water","0.2","0.027","0.4","81","6.5","1","1","0.12","0.017","0.013","7.9","0.3","33.1","2.5","0.88","6.5","16.7","0.16","0.13","0.27","0.03","4.7","<0.001","1.2"
"Southern","SM7","2014-03-14","1","Middle Water","0.1","0.024","0.6","87","6.9","<1","<1","0.11","0.017","0.012","7.9","0.5","33.1","2.5","0.87","6.8","16.5","0.15","0.13","0.26","0.03","4.3","<0.001","1.1"
"Southern","SM7","2014-03-14","1","Bottom Water","0.1","0.022","0.5","100","8","<1","<1","0.11","0.018","0.011","7.9","0.5","33.1","2.5","0.87","9","16.5","0.15","0.17","0.3","0.03","4.6","<0.001","1.2"
"Southern","SM7","2014-04-09","1","Surface Water","0.7","0.21","1.4","91","6.7","1","26","0.25","0.037","0.017","8","0.5","30","4.5","1.3","0.7","21.6","0.5","0.37","0.66","0.04","0.6","0.007","<0.5"
"Southern","SM7","2014-04-09","1","Middle Water","1","0.21","2.1","88","6.6","6","16","0.19","0.027","0.016","8","0.6","30.5","4.5","0.95","0.9","20.5","0.43","0.38","0.6","0.04","0.6","0.007","0.8"
"Southern","SM7","2014-04-09","1","Bottom Water","0.6","0.058","1.6","98","7.4","<1","<1","0.046","0.008","0.007","8.1","0.3","32.9","4.5","0.59","2.6","19.8","0.11","0.22","0.27","<0.02","1.5","0.002","0.7"
"Southern","SM7","2014-05-16","1","Surface Water","1","0.26","7.6","85","6","6","12","0.53","0.066","0.017","8.1","2.6","25.3","2","2.6","2.7","25.8","0.86","0.43","1.03","0.04","1.7","0.015","0.9"
"Southern","SM7","2014-05-16","1","Middle Water","0.5","0.25","4","83","5.9","12","25","0.38","0.053","0.024","8","<0.2","27.1","2","2.5","2.1","24.8","0.68","0.53","0.96","0.04","2.2","0.012","0.5"
"Southern","SM7","2014-05-16","1","Bottom Water","0.3","0.2","2.6","76","5.4","7","13","0.3","0.041","0.022","8","<0.2","31","2","2","2.7","24","0.54","0.63","0.97","0.05","2.6","0.009","0.7"
"Southern","SM7","2014-06-12","1","Surface Water","2","0.028","6.4","103","6.9","2","37","0.12","0.016","0.003","8.3","2.5","29.3","1.5","0.06","3.7","27.4","0.16","0.15","0.29","<0.02","2.2","0.002","1.3"
"Southern","SM7","2014-06-12","1","Middle Water","2","0.036","6.5","100","6.7","2","52","0.12","0.015","0.002","8.2","2.6","29.4","1.5","0.06","5.2","27.4","0.17","0.23","0.37","0.02","3.4","0.003","1.4"
"Southern","SM7","2014-06-12","1","Bottom Water","1.8","0.039","7.7","98","6.6","2","51","0.12","0.014","0.004","8.2","1.7","29.4","1.5","0.08","13","27.3","0.17","0.28","0.41","0.03","5.6","0.003","2.4"
"Southern","SM7","2014-07-30","1","Surface Water","3.2","0.053","19","138","9.1","<1","1","0.2","0.031","0.003","8.1","3.6","26.9","2.6","1.2","3.4","29.4","0.28","0.35","0.58","<0.02","1","0.004","2.4"
"Southern","SM7","2014-07-30","1","Middle Water","2","0.053","13","128","8.6","2","6","0.28","0.043","0.015","7.9","2.5","27.8","2.6","1.7","3.1","27.9","0.38","0.26","0.58","0.03","1","0.002","2"
"Southern","SM7","2014-07-30","1","Bottom Water","1.9","0.061","11","68","4.5","1","2","0.24","0.046","0.006","7.7","0.5","30","2.6","1.8","3","27.1","0.35","0.26","0.55","0.03","1.4","0.002","2"
"Southern","SM7","2014-08-04","1","Surface Water","3.5","0.02","23","155","9.9","<1","<1","0.12","0.023","0.002","8.2","<0.2","27.4","2.5","0.51","3.4","31","0.16","0.22","0.36","<0.02","0.7","0.002","3.1"
"Southern","SM7","2014-08-04","1","Middle Water","2.7","0.022","32","150","9.6","2","8","0.24","0.044","0.002","8.1","2.2","27.3","2.5","1.4","4.8","30.8","0.31","0.27","0.55","<0.02","0.6","0.002","3.7"
"Southern","SM7","2014-08-04","1","Bottom Water","1.8","0.023","34","166","11.1","65","120","0.27","0.041","<0.002","7.8","<0.2","28.8","2.5","1.5","3.2","27.7","0.33","0.17","0.48","<0.02","0.8","<0.001","2.5"
"Southern","SM7","2014-09-23","1","Surface Water","0.9","0.047","7.8","61","4","<1","<1","0.098","0.058","0.019","7.6","<0.2","32.4","2.5","1.7","5.6","28.7","0.2","0.2","0.36","0.03","4.1","0.001","1.2"
"Southern","SM7","2014-09-23","1","Middle Water","0.8","0.064","4.9","75","4.9","5","8","0.087","0.057","0.021","7.6","2.3","32.3","2.5","2","5","28.7","0.21","0.24","0.38","0.03","3.9","0.002","1"
"Southern","SM7","2014-09-23","1","Bottom Water","0.7","0.066","3.3","67","4.3","<1","1","0.079","0.053","0.019","7.6","5","32.5","2.5","1.6","5.4","28.5","0.2","0.33","0.46","0.03","3.5","0.002","1"
"Southern","SM7","2014-10-10","1","Surface Water","0.6","0.058","2.8","89","5.8","<1","1","0.14","0.065","0.022","7.7","<0.2","31.9","2","1.6","2.2","28.9","0.26","0.26","0.47","0.03","3.7","0.002","<0.5"
"Southern","SM7","2014-10-10","1","Middle Water","0.5","0.11","3","89","5.7","4","5","0.13","0.061","0.022","7.7","0.5","32","2","1.6","2.2","28.7","0.3","0.27","0.46","0.04","4.1","0.003","<0.5"
"Southern","SM7","2014-10-10","1","Bottom Water","0.4","0.047","0.8","81","5.2","20","34","0.068","0.043","0.017","7.7","2.2","32.8","2","1.4","14","28.7","0.16","0.18","0.29","0.03","5.6","0.001","1.4"
"Southern","SM7","2014-11-17","1","Surface Water","3.3","<0.005","24","89","6.2","<1","<1","<0.002","0.003","0.006","8.4","5.4","32.8","3","0.07","6.9","24.1","0.01","0.33","0.34","0.03","6.2","<0.001","3"
"Southern","SM7","2014-11-17","1","Middle Water","3.6","<0.005","33","153","10.6","<1","<1","<0.002","0.004","0.006","8.4","4.1","32.8","3","0.07","7.2","24.2","0.01","0.31","0.32","0.04","6.1","<0.001","3.2"
"Southern","SM7","2014-11-17","1","Bottom Water","2.8","<0.005","27","148","10.3","<1","<1","<0.002","0.003","0.005","8.4","8.2","32.8","3","0.06","7.4","24.1","0.01","0.33","0.34","0.03","6.3","<0.001","3.5"
"Southern","SM7","2014-12-10","1","Surface Water","0.9","0.031","11","111","8.1","<1","<1","0.022","0.01","0.005","8","0.9","32.6","2.4","0.08","3.5","21.4","0.06","0.15","0.18","<0.02","3.5","0.001","1"
"Southern","SM7","2014-12-10","1","Middle Water","0.5","0.024","14","105","7.7","3","3","0.022","0.012","0.005","8","1.8","32.6","2.4","0.09","5.7","21.2","0.06","0.23","0.26","0.03","5.6","<0.001","1.4"
"Southern","SM7","2014-12-10","1","Bottom Water","0.6","0.028","12","102","7.5","2","3","0.036","0.008","0.009","8","0.3","32.6","2.4","0.1","6.6","21.2","0.07","0.29","0.33","0.02","6.5","<0.001","1.6"
"Southern","SM9","2014-01-09","1","Surface Water","0.7","0.027","1","63","5","10","15","0.018","0.016","0.007","8","<0.2","32.5","2.4","0.93","1.8","17.2","0.06","0.29","0.32","0.04","2.6","<0.001","<0.5"
"Southern","SM9","2014-01-09","1","Middle Water","0.5","0.018","0.5","91","7.2","34","48","0.003","0.002","0.007","8","<0.2","32.6","2.4","0.95","1.8","17.2","0.02","0.2","0.21","0.04","2.9","<0.001","<0.5"
"Southern","SM9","2014-01-09","1","Bottom Water","0.4","0.17","0.3","91","7.2","24","30","0.15","0.024","0.009","8","<0.2","32.6","2.4","1.2","1.7","17.2","0.34","0.2","0.37","0.04","3","0.004","<0.5"
"Southern","SM9","2014-02-24","1","Surface Water","0.6","0.11","1.2","80","6.4","1","2","0.067","0.019","0.017","8","<0.2","33.3","3.5","0.76","0.8","16.7","0.2","0.33","0.42","0.04","0.4","0.003","<0.5"
"Southern","SM9","2014-02-24","1","Middle Water","0.7","0.11","1.8","99","7.9","<1","1","0.062","0.016","0.02","8","<0.2","33.2","3.5","0.75","1","16.7","0.19","0.33","0.41","0.03","0.4","0.003","<0.5"
"Southern","SM9","2014-02-24","1","Bottom Water","0.6","0.12","1.1","99","7.9","<1","1","0.064","0.019","0.023","8","<0.2","33.2","3.5","0.77","1.4","16.5","0.2","0.35","0.43","0.03","0.5","0.003","0.5"
"Southern","SM9","2014-03-24","1","Surface Water","0.1","0.21","0.6","68","5.3","<1","<1","0.19","0.027","0.032","7.8","0.5","32.6","3.5","1.2","1.4","18.2","0.43","0.37","0.59","0.05","0.9","0.004","<0.5"
"Southern","SM9","2014-03-24","1","Middle Water","0.4","0.2","1.1","96","7.4","1","4","0.19","0.027","0.033","7.8","0.3","32.5","3.5","1.2","1.6","18.1","0.42","0.37","0.59","0.05","0.9","0.004","0.6"
"Southern","SM9","2014-03-24","1","Bottom Water","0.2","0.2","0.9","96","7.5","2","4","0.19","0.027","0.033","7.8","0.2","32.6","3.5","1.2","1.5","18.1","0.42","0.38","0.6","0.04","0.8","0.004","0.5"
"Southern","SM9","2014-04-25","1","Surface Water","<0.1","0.14","2.4","75","5.3","30","210","0.12","0.014","0.018","8","<0.2","32.2","2.5","0.47","1.1","22.8","0.27","0.36","0.49","0.03","0.8","0.006","0.7"
"Southern","SM9","2014-04-25","1","Middle Water","<0.1","0.14","1.8","78","5.6","43","140","0.12","0.011","0.017","8","<0.2","32.2","2.5","0.48","1.1","22.8","0.27","0.37","0.5","0.03","0.9","0.006","0.5"
"Southern","SM9","2014-04-25","1","Bottom Water","<0.1","0.14","2.1","93","6.7","130","400","0.11","0.014","0.018","8","<0.2","32.2","2.5","0.5","3","22.7","0.26","0.36","0.48","0.03","1.2","0.006","0.8"
"Southern","SM9","2014-05-15","1","Surface Water","0.5","0.25","1.2","73","5.2","160","340","0.31","0.042","0.028","8","<0.2","28.2","2","2.1","10","24.4","0.6","0.34","0.69","0.04","6.2","0.012","1.3"
"Southern","SM9","2014-05-15","1","Middle Water","0.5","0.25","<0.2","77","5.5","150","330","0.27","0.038","0.026","8","1.7","29.1","2","2","12","24.1","0.56","0.31","0.62","0.04","8.7","0.011","1.6"
"Southern","SM9","2014-05-15","1","Bottom Water","0.4","0.21","0.3","78","5.5","180","400","0.25","0.034","0.026","8.1","1.4","29.7","2","1.9","15","24","0.49","0.3","0.58","0.04","13.6","0.01","1.8"
"Southern","SM9","2014-06-11","1","Surface Water","2.2","0.06","24","96","6.5","8","31","0.18","0.029","<0.002","8","2.8","28.8","2.5","0.12","16","26.6","0.27","0.28","0.49","0.04","1.8","0.003","4"
"Southern","SM9","2014-06-11","1","Middle Water","2.1","0.058","17","101","6.9","10","23","0.14","0.017","0.002","8","4.6","28.8","2.5","0.13","4.6","26.6","0.22","0.24","0.4","0.03","1.9","0.003","2.2"
"Southern","SM9","2014-06-11","1","Bottom Water","1.5","0.074","16","87","6","17","35","0.16","0.029","0.003","8","2.7","29.3","2.5","0.48","14","26.2","0.26","0.2","0.39","0.04","2.7","0.003","2.6"
"Southern","SM9","2014-07-31","1","Surface Water","1.6","0.027","8.4","96","6.4","<1","<1","0.31","0.046","0.003","7.9","0.9","26.7","3.2","2.1","2","28.8","0.38","0.24","0.6","0.02","1.1","0.001","1.8"
"Southern","SM9","2014-07-31","1","Middle Water","0.8","0.045","7.5","124","8.3","49","85","0.35","0.055","0.01","7.9","0.5","27.3","3.2","2.2","3.8","28.3","0.45","0.19","0.6","0.04","1.1","0.002","1.6"
"Southern","SM9","2014-07-31","1","Bottom Water","0.5","0.08","13","62","4.2","88","130","0.34","0.057","0.03","7.7","<0.2","28.6","3.2","2.4","15","27","0.48","0.23","0.63","0.04","4.5","0.002","2.7"
"Southern","SM9","2014-08-07","1","Surface Water","1.6","0.03","12","88","6","34","80","0.38","0.059","0.01","7.9","<0.2","24.3","2.5","2.1","7","28.3","0.47","0.3","0.74","0.03","3.1","0.001","2.3"
"Southern","SM9","2014-08-07","1","Middle Water","1.3","0.04","9.3","96","6.5","41","83","0.34","0.056","0.014","7.9","4.2","26.7","2.5","2.1","5.8","27.6","0.44","0.26","0.66","0.03","3.3","0.002","1.8"
"Southern","SM9","2014-08-07","1","Bottom Water","0.8","0.053","4.7","66","4.5","45","110","0.29","0.051","0.019","7.7","0.8","28.6","2.5","2.1","5.1","26.5","0.39","0.21","0.55","0.03","3.1","0.001","1.6"
"Southern","SM9","2014-09-12","1","Surface Water","0.5","0.052","3.1","58","3.8","61","120","0.32","0.11","0.031","7.5","<0.2","28.7","1.8","2.5","26","28.5","0.48","0.18","0.61","0.05","5.1","<0.001","4"
"Southern","SM9","2014-09-12","1","Middle Water","0.5","0.053","0.7","57","3.8","46","98","0.33","0.11","0.029","7.5","1.4","28.7","1.8","2.5","8.2","28.6","0.49","0.21","0.65","0.04","4.9","<0.001","0.8"
"Southern","SM9","2014-09-12","1","Bottom Water","0.5","0.054","3.4","59","3.9","140","200","0.33","0.11","0.03","7.5","<0.2","28.9","1.8","2.6","15","28.5","0.49","0.26","0.7","0.05","12.1","<0.001","1.8"
"Southern","SM9","2014-10-17","1","Surface Water","0.6","0.1","0.3","90","5.8","100","150","0.091","0.084","0.025","7.7","1.8","32.7","2.4","1.5","3.5","28.2","0.28","0.29","0.47","0.04","4","0.003","0.8"
"Southern","SM9","2014-10-17","1","Middle Water","0.5","0.11","2","90","5.9","97","100","0.086","0.082","0.026","7.7","<0.2","32.7","2.4","1.5","13","28.2","0.28","0.31","0.48","0.03","3.6","0.003","2.2"
"Southern","SM9","2014-10-17","1","Bottom Water","0.4","0.11","1.6","89","5.8","100","100","0.082","0.082","0.026","7.7","0.5","32.8","2.4","1.5","4.8","28","0.27","0.28","0.44","0.03","3.5","0.003","0.7"
"Southern","SM9","2014-11-12","1","Surface Water","1","0.021","16","115","7.9","17","36","0.074","0.069","0.005","8.1","2.5","32.5","2.7","0.16","5.7","25.2","0.16","0.31","0.45","0.03","3.7","0.001","1.4"
"Southern","SM9","2014-11-12","1","Middle Water","0.8","0.024","17","118","8.1","59","97","0.11","0.069","0.007","8.1","3.2","32.5","2.7","0.14","3.8","25.2","0.2","0.2","0.38","0.04","3","0.001","1.2"
"Southern","SM9","2014-11-12","1","Bottom Water","0.7","0.046","13","109","7.5","82","130","0.11","0.06","0.005","8.1","1.8","32.5","2.7","0.2","3.8","25.2","0.22","0.21","0.38","0.04","3.4","0.002","1"
"Southern","SM9","2014-12-04","1","Surface Water","1.2","0.15","4.4","89","6.5","53","78","0.061","0.006","0.019","7.9","0.3","32.4","3","0.17","3","22.3","0.22","0.34","0.41","0.03","3","0.004","0.5"
"Southern","SM9","2014-12-04","1","Middle Water","1.2","0.16","4.4","90","6.5","55","92","0.056","0.006","0.019","7.9","<0.2","32.4","3","0.17","4.3","22.3","0.22","0.35","0.41","0.03","2.8","0.004","0.6"
"Southern","SM9","2014-12-04","1","Bottom Water","1.3","0.16","3.7","90","6.5","44","68","0.054","0.006","0.018","7.9","0.9","32.4","3","0.16","6.9","22.3","0.22","0.35","0.41","0.03","3","0.004","1.6"
"Southern","ST1","2014-01-09","1","Surface Water","1.1","0.072","3.2","65","5.1","78","100","0.082","0.014","0.017","8.1","0.9","33","2.3","0.62","3.5","17.4","0.17","0.12","0.22","0.03","4.5","0.002","0.8"
"Southern","ST1","2014-01-09","1","Middle Water","1.2","0.082","3","97","7.6","77","160","0.086","0.015","0.017","8.1","0.4","33","2.3","0.64","4.2","17.4","0.18","0.11","0.21","0.03","4.6","0.002","0.8"
"Southern","ST1","2014-01-09","1","Bottom Water","0.8","0.079","2.8","96","7.6","90","140","0.084","0.013","0.016","8.1","0.7","33.1","2.3","0.64","3.6","17.4","0.18","0.2","0.3","0.03","4.6","0.002","0.8"
"Southern","ST1","2014-03-24","1","Surface Water","0.5","0.12","0.9","70","5.4","46","94","0.17","0.02","0.027","7.8","1.5","32.9","2","1.3","4.5","18.4","0.31","0.3","0.49","0.04","3","0.002","0.8"
"Southern","ST1","2014-03-24","1","Middle Water","0.5","0.13","0.8","82","6.3","58","120","0.15","0.02","0.02","7.8","1.7","32.9","2","1.3","4.4","18.4","0.3","0.26","0.43","0.04","3","0.002","0.8"
"Southern","ST1","2014-03-24","1","Bottom Water","0.4","0.11","0.3","94","7.3","51","110","0.16","0.021","0.025","7.8","1.9","32.9","2","1.2","5.2","18.3","0.29","0.29","0.47","0.04","2.8","0.002","1"
"Southern","ST1","2014-05-15","1","Surface Water","0.9","0.17","2.8","90","6.3","17","130","0.55","0.047","0.02","8.1","0.6","25.7","2","2.1","1.5","26.3","0.77","0.48","1.08","0.04","1.6","0.01","0.7"
"Southern","ST1","2014-05-15","1","Middle Water","0.7","0.19","1","92","6.5","80","290","0.43","0.044","0.023","8.1","2.3","26.3","2","2","2","25.9","0.66","0.45","0.92","0.03","1.5","0.01","0.6"
"Southern","ST1","2014-05-15","1","Bottom Water","0.7","0.18","1.6","81","5.7","140","440","0.26","0.029","0.022","8","1","28.5","2","1.7","6.4","24.9","0.47","0.31","0.6","0.04","2.6","0.008","1"
"Southern","ST1","2014-07-14","1","Surface Water","1.1","0.015","22","102","6.7","43","130","0.32","0.033","0.006","8.3","6.7","24.2","1","1","4","30","0.37","0.21","0.56","<0.02","2.2","0.002","2.9"
"Southern","ST1","2014-07-14","1","Middle Water","1.5","0.015","18","136","9.1","19","200","0.31","0.032","0.006","8.3","5","24.5","1","0.84","4.6","29.6","0.36","0.3","0.64","0.03","2.3","0.002","2.9"
"Southern","ST1","2014-07-14","1","Bottom Water","2","0.024","23","100","6.7","63","400","0.31","0.033","0.005","8.1","6.4","25.2","1","1.2","3.7","29.2","0.37","0.24","0.58","0.03","2.3","0.002","2.8"
"Southern","ST1","2014-09-12","1","Surface Water","1.5","0.06","7.4","102","6.6","47","190","0.18","0.045","0.012","7.6","11","29.6","1.6","1.9","3","29.3","0.29","0.28","0.51","0.04","2.2","0.002","0.6"
"Southern","ST1","2014-09-12","1","Middle Water","1.3","0.07","11","78","5","49","250","0.19","0.046","0.014","7.6","4.6","29.7","1.6","1.9","3.8","29.7","0.31","0.28","0.52","0.05","2.4","0.002","0.6"
"Southern","ST1","2014-09-12","1","Bottom Water","1.2","0.072","11","78","5","47","180","0.19","0.046","0.015","7.6","2.5","29.7","1.6","1.9","4.9","29.6","0.31","0.27","0.51","0.05","2.9","0.002","0.9"
"Southern","ST1","2014-11-12","1","Surface Water","0.8","0.041","6.9","99","6.8","88","160","0.11","0.049","0.009","8","3.1","32.8","2","0.29","1.2","25.1","0.2","0.17","0.33","0.03","5.8","0.002","1"
"Southern","ST1","2014-11-12","1","Middle Water","0.9","0.041","7","102","7","130","270","0.11","0.048","0.01","8","3","32.8","2","0.3","2.5","25.1","0.2","0.14","0.3","0.03","5.5","0.002","1.6"
"Southern","ST1","2014-11-12","1","Bottom Water","0.8","0.041","8.8","103","7","120","330","0.11","0.051","0.012","8","1.9","32.8","2","0.26","3.4","25.1","0.2","0.16","0.32","0.02","3.6","0.002","1.2"
"Southern","ST3","2014-01-09","1","Surface Water","0.7","0.11","1.5","66","5.2","2","4","0.13","0.021","0.021","8","0.6","32.8","2.6","0.94","2.2","17.3","0.26","0.24","0.39","0.03","3.5","0.003","0.6"
"Southern","ST3","2014-01-09","1","Middle Water","0.8","0.11","1.9","95","7.5","3","4","0.12","0.02","0.022","8","<0.2","32.8","2.6","0.94","2.2","17.3","0.25","0.24","0.38","0.03","3.9","0.003","0.6"
"Southern","ST3","2014-01-09","1","Bottom Water","0.9","0.12","1.5","95","7.5","<1","5","0.13","0.02","0.022","8","<0.2","32.8","2.6","0.94","2.6","17.3","0.27","0.22","0.37","0.03","3.9","0.003","0.6"
