"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Mirs Bay","MM2","2018-02-08","1","Bottom Water","0.5","0.043","1","93","7.8","1","1","0.041","0.003","0.003","7.7","0.7","32.4","3","0.41","3.6","14.4","0.09","0.67","0.71","<0.02","1.2","<0.001","1.1"
"Mirs Bay","MM2","2018-03-07","1","Surface Water","1.8","0.028","2.6","124","9.5","<1","<1","<0.002","<0.002","<0.002","7.8","0.4","32.4","4","0.29","1.2","19.2","0.03","0.5","0.5","<0.02","0.8","<0.001","0.8"
"Mirs Bay","MM2","2018-03-07","1","Middle Water","1.7","0.042","5","124","9.5","<1","<1","<0.002","<0.002","<0.002","7.8","1.6","32.4","4","0.33","1.6","19.1","0.05","0.69","0.69","0.02","0.3","<0.001","1"
"Mirs Bay","MM2","2018-03-07","1","Bottom Water","0.9","0.035","2.2","119","9.2","<1","1","0.004","<0.002","<0.002","7.7","1.2","32.4","4","0.39","1.6","18.8","0.04","0.42","0.43","<0.02","0.4","<0.001","1.1"
"Mirs Bay","MM2","2018-04-09","1","Surface Water","0.9","0.02","1.3","84","6","<1","1","0.003","<0.002","0.004","7.8","0.9","32.7","4","0.64","4.5","22.6","0.03","0.68","0.69","<0.02","2.9","<0.001","2.5"
"Mirs Bay","MM2","2018-04-09","1","Middle Water","0.7","0.024","0.2","93","6.7","<1","<1","<0.002","<0.002","0.004","7.8","1.2","32.7","4","0.65","7.1","21.9","0.03","0.53","0.53","<0.02","0.2","<0.001","1.6"
"Mirs Bay","MM2","2018-04-09","1","Bottom Water","0.6","0.042","0.5","85","6.2","<1","2","<0.002","<0.002","0.006","7.7","0.2","32.8","4","0.64","8.2","21.6","0.05","0.48","0.48","<0.02","0.5","<0.001","1.9"
"Mirs Bay","MM2","2018-05-11","1","Surface Water","0.5","0.042","1.3","89","6.1","1","2","0.006","<0.002","0.004","7.8","0.4","33","3.5","0.26","10","25","0.05","0.18","0.19","0.02","0.7","0.001","2.7"
"Mirs Bay","MM2","2018-05-11","1","Middle Water","0.4","0.033","1","87","6","3","8","<0.002","<0.002","0.004","7.8","0.5","33.2","3.5","0.26","10","25","0.04","0.15","0.15","<0.02","1.3","<0.001","2.3"
"Mirs Bay","MM2","2018-05-11","1","Bottom Water","0.3","0.027","0.8","89","6.1","3","8","<0.002","0.004","0.002","7.8","0.7","33.3","3.5","0.31","14","24.9","0.03","0.27","0.28","<0.02","2.1","<0.001","2"
"Mirs Bay","MM2","2018-06-20","1","Surface Water","1.4","0.022","2.2","109","7","<1","<1","<0.002","<0.002","0.004","7.8","0.2","30.3","2.5","0.66","2.3","29.7","0.03","0.7","0.7","<0.02","0.7","<0.001","1.4"
"Mirs Bay","MM2","2018-06-20","1","Middle Water","0.8","0.033","2.1","102","6.6","2","3","0.013","0.002","<0.002","7.7","2","30.9","2.5","0.69","2.8","28.9","0.05","0.73","0.75","<0.02","1.1","<0.001","1"
"Mirs Bay","MM2","2018-06-20","1","Bottom Water","0.9","0.04","2","89","5.8","6","27","0.017","0.002","0.005","7.7","0.8","31.1","2.5","0.75","11","28.7","0.06","0.38","0.4","<0.02","1.4","0.001","2.2"
"Mirs Bay","MM2","2018-07-20","1","Surface Water","0.7","0.024","2","96","6.2","<1","1","0.013","<0.002","0.004","7.9","0.6","30.2","4","0.21","6","29.3","0.04","0.12","0.14","<0.02","2.8","0.001","1.6"
"Mirs Bay","MM2","2018-07-20","1","Middle Water","0.3","0.031","1","96","6.2","<1","<1","0.008","<0.002","0.004","7.9","0.7","30.4","4","0.33","5.4","28.9","0.04","0.17","0.18","<0.02","2.5","0.001","1.3"
"Mirs Bay","MM2","2018-07-20","1","Bottom Water","0.2","0.035","0.9","88","5.7","<1","<1","0.008","<0.002","0.004","7.9","0.6","30.6","4","0.37","5.8","28.8","0.05","0.65","0.66","<0.02","2.6","0.001","1.2"
"Mirs Bay","MM2","2018-08-10","1","Surface Water","1.1","<0.005","2.8","77","4.9","<1","1","<0.002","<0.002","0.005","8","1.2","31.6","3.5","<0.05","9.5","30.2","<0.01","0.8","0.8","<0.02","0.8","<0.001","2.4"
"Mirs Bay","MM2","2018-08-10","1","Middle Water","1.4","0.01","1.8","100","6.3","<1","<1","<0.002","<0.002","0.005","8","1.2","31.7","3.5","<0.05","11","30.2","0.01","0.13","0.13","<0.02","0.7","<0.001","2.6"
"Mirs Bay","MM2","2018-08-10","1","Bottom Water","0.9","0.015","2.6","104","6.5","<1","1","<0.002","<0.002","0.006","8","1.8","32.1","3.5","0.06","11","30.4","0.02","0.09","0.09","<0.02","0.9","<0.001","2.5"
"Mirs Bay","MM2","2018-09-27","1","Surface Water","1.1","0.008","1.3","95","6.2","<1","<1","<0.002","<0.002","0.005","8.1","0.4","29.5","4","0.56","7.3","29","0.01","0.39","0.39","<0.02","0.5","<0.001","1.3"
"Mirs Bay","MM2","2018-09-27","1","Middle Water","0.6","0.022","0.5","99","6.5","1","1","<0.002","0.003","0.006","8.1","0.3","30.3","4","0.52","6.2","28.9","0.03","0.31","0.32","<0.02","0.4","0.002","0.8"
"Mirs Bay","MM2","2018-09-27","1","Bottom Water","0.7","0.015","<0.2","82","5.4","1","6","0.015","0.019","0.008","8","1.9","31.1","4","0.71","1.6","28","0.05","0.24","0.27","<0.02","0.7","<0.001","<0.5"
"Mirs Bay","MM2","2018-10-24","1","Surface Water","1","0.037","11","74","5","<1","<1","0.02","0.021","0.008","8","1.9","32","3","0.59","2.2","26.2","0.08","0.38","0.42","<0.02","0.9","0.002","1.4"
"Mirs Bay","MM2","2018-10-24","1","Middle Water","0.5","0.014","4.6","86","5.8","<1","<1","0.069","0.063","0.014","7.9","1.8","32.1","3","1.1","1.8","26.1","0.15","0.24","0.37","0.02","0.8","<0.001","<0.5"
"Mirs Bay","MM2","2018-10-24","1","Bottom Water","0.3","0.015","2.5","74","5","<1","<1","0.069","0.069","0.014","7.9","<0.2","32.1","3","1.2","2.2","26.1","0.15","0.22","0.36","<0.02","1.5","<0.001","<0.5"
"Mirs Bay","MM2","2018-11-16","1","Surface Water","0.9","0.017","4.1","55","3.8","3","3","<0.002","0.002","0.006","7.9","1.2","32.5","3","0.34","7.9","24.9","0.02","0.25","0.25","<0.02","1.1","<0.001","1.4"
"Mirs Bay","MM2","2018-11-16","1","Middle Water","0.7","0.018","3.9","93","6.4","<1","1","<0.002","0.003","0.008","7.9","3","32.6","3","0.32","7.4","24.7","0.02","0.16","0.17","<0.02","1.1","<0.001","1.3"
"Mirs Bay","MM2","2018-11-16","1","Bottom Water","0.4","0.017","0.7","89","6.2","<1","<1","<0.002","0.003","0.006","7.9","2","32.7","3","0.29","8.6","24.8","0.02","1.1","1.11","<0.02","1.3","<0.001","1.2"
"Mirs Bay","MM2","2018-12-13","1","Surface Water","0.4","0.05","1.5","83","6.1","1","1","0.018","0.013","0.008","7.8","0.9","32.8","3","0.63","9.2","21.2","0.08","0.1","0.13","<0.02","2","0.001","1.4"
"Mirs Bay","MM2","2018-12-13","1","Middle Water","0.6","0.032","1.3","86","6.3","2","3","0.019","0.014","0.009","7.8","1.8","32.8","3","0.64","9","21.3","0.07","0.15","0.18","<0.02","1.8","<0.001","1.3"
"Mirs Bay","MM2","2018-12-13","1","Bottom Water","0.5","0.024","1.6","87","6.4","2","3","0.013","0.012","0.008","7.8","1.6","32.8","3","0.63","9.1","21.1","0.05","0.19","0.22","0.02","1.7","<0.001","1.8"
"Mirs Bay","MM3","2018-01-22","1","Surface Water","1.5","0.009","6.9","126","9.8","<1","1","<0.002","<0.002","0.003","8.1","1.3","32.4","4.5","0.33","4.3","18.1","0.01","0.18","0.18","<0.02","4.5","<0.001","1.4"
"Mirs Bay","MM3","2018-01-22","1","Middle Water","1.4","0.033","3.9","122","9.7","<1","<1","0.038","0.003","0.006","8.1","2.5","32.4","4.5","0.9","2","17.4","0.07","0.06","0.1","<0.02","0.6","<0.001","0.7"
"Mirs Bay","MM3","2018-01-22","1","Bottom Water","0.9","0.034","0.8","98","7.8","<1","<1","0.045","0.003","0.003","8","0.8","32.5","4.5","0.97","2.8","17.1","0.08","0.11","0.16","<0.02","3.3","<0.001","1"
"Mirs Bay","MM3","2018-02-08","1","Surface Water","0.6","0.036","0.9","95","7.9","<1","<1","0.035","0.003","0.003","7.8","1.4","32.5","3","0.41","2.5","14.4","0.07","0.52","0.56","<0.02","1.3","<0.001","0.8"
"Mirs Bay","MM3","2018-02-08","1","Middle Water","0.3","0.03","1","95","7.9","<1","<1","0.03","0.008","0.004","7.7","0.8","32.6","3","0.49","4.2","14.2","0.07","0.3","0.34","<0.02","2.5","<0.001","0.8"
"Mirs Bay","MM3","2018-02-08","1","Bottom Water","0.5","0.021","1.6","96","8","<1","<1","0.055","0.01","0.01","7.7","1.2","32.6","3","0.55","9.5","14.2","0.09","0.31","0.38","0.02","5.2","<0.001","1.1"
"Mirs Bay","MM3","2018-03-07","1","Surface Water","1.5","0.027","6.3","123","9.5","<1","3","<0.002","<0.002","<0.002","7.7","0.8","32.3","3.4","0.48","2.4","18.8","0.03","0.28","0.28","<0.02","0.4","<0.001","0.9"
"Mirs Bay","MM3","2018-03-07","1","Middle Water","1.5","0.031","5.3","122","9.4","<1","<1","0.012","<0.002","<0.002","7.7","1.2","32.3","3.4","0.47","2.8","18.6","0.05","0.81","0.82","<0.02","0.8","<0.001","1"
"Mirs Bay","MM3","2018-03-07","1","Bottom Water","1.3","0.026","4.7","117","9.1","<1","<1","0.007","<0.002","<0.002","7.7","0.8","32.3","3.4","0.48","2.5","18.2","0.04","0.6","0.61","<0.02","0.9","<0.001","1"
"Mirs Bay","MM3","2018-04-09","1","Surface Water","0.7","0.02","1","86","6.2","<1","<1","0.006","<0.002","<0.002","7.8","0.6","32.6","5","0.62","7.3","22.2","0.03","0.66","0.67","0.02","0.4","<0.001","1.5"
"Mirs Bay","MM3","2018-04-09","1","Middle Water","0.7","0.033","0.6","84","6.1","<1","<1","<0.002","<0.002","0.004","7.7","<0.2","33.1","5","0.58","7.8","21.2","0.04","0.66","0.66","<0.02","0.6","<0.001","1.7"
"Mirs Bay","MM3","2018-04-09","1","Bottom Water","0.4","0.023","0.7","84","6.1","<1","<1","<0.002","<0.002","0.005","7.7","0.2","33.5","5","0.61","8.4","21.3","0.03","0.64","0.64","<0.02","1.9","<0.001","1.7"
"Mirs Bay","MM3","2018-05-11","1","Surface Water","0.6","0.017","2.4","90","6.2","<1","3","<0.002","<0.002","0.003","7.8","1.6","33.4","3","0.11","9.1","24.9","0.02","0.67","0.67","<0.02","4.1","<0.001","2.1"
"Mirs Bay","MM3","2018-05-11","1","Middle Water","0.7","0.021","4.6","68","4.6","<1","2","<0.002","0.002","0.003","7.8","2","33.4","3","0.15","5.9","24.8","0.03","0.09","0.09","<0.02","0.8","<0.001","2.2"
"Mirs Bay","MM3","2018-05-11","1","Bottom Water","0.3","0.017","1.7","93","6.4","1","4","<0.002","<0.002","0.002","7.8","1.4","33.4","3","0.2","8.2","24.7","0.02","0.14","0.14","<0.02","1.1","<0.001","1.4"
"Mirs Bay","MM3","2018-06-20","1","Surface Water","1.4","0.014","2.1","104","6.6","4","14","<0.002","<0.002","0.003","7.7","<0.2","30.8","2.5","0.67","2.3","29.8","0.02","0.89","0.89","<0.02","0.9","<0.001","1.2"
"Mirs Bay","MM3","2018-06-20","1","Middle Water","1","0.032","1.5","94","6.1","2","7","<0.002","0.003","<0.002","7.7","1.3","31.1","2.5","0.46","2.4","28.6","0.04","0.29","0.3","<0.02","0.9","<0.001","0.8"
"Mirs Bay","MM3","2018-06-20","1","Bottom Water","0.9","0.045","1.4","83","5.4","<1","<1","0.011","0.005","0.007","7.7","0.6","31.3","2.5","0.76","4.2","28.5","0.06","0.27","0.29","<0.02","2.9","0.001","1"
"Mirs Bay","MM3","2018-07-20","1","Surface Water","0.5","0.028","1.3","92","6","<1","<1","0.008","<0.002","0.004","7.9","<0.2","30.6","3.5","0.38","5.5","29","0.04","0.13","0.14","<0.02","2.6","0.001","1.2"
"Mirs Bay","MM3","2018-07-20","1","Middle Water","0.4","0.032","0.8","93","6.1","<1","<1","0.003","<0.002","0.003","7.9","0.7","30.8","3.5","0.36","8.4","28.8","0.04","0.19","0.2","<0.02","2.7","0.001","1.5"
"Mirs Bay","MM3","2018-07-20","1","Bottom Water","0.4","0.021","0.6","91","6","<1","<1","<0.002","<0.002","<0.002","7.8","0.6","31.3","3.5","0.27","6.5","28.5","0.03","0.93","0.93","<0.02","3.2","<0.001","1.5"
"Mirs Bay","MM3","2018-08-10","1","Surface Water","1.3","0.014","3.3","92","5.8","<1","<1","<0.002","<0.002","0.005","8.1","0.4","31.2","4","<0.05","9.2","30.2","0.02","0.75","0.75","<0.02","0.5","<0.001","2.4"
"Mirs Bay","MM3","2018-08-10","1","Middle Water","1.3","0.018","2.4","108","6.8","<1","<1","<0.002","<0.002","0.006","8.1","1.4","31.3","4","0.06","11","30.2","0.02","0.14","0.14","<0.02","0.6","0.001","2.4"
"Mirs Bay","MM3","2018-08-10","1","Bottom Water","1","0.016","3.6","71","4.7","<1","2","<0.002","<0.002","0.005","7.8","1.5","33.1","4","<0.05","7.3","27.1","0.02","0.12","0.12","<0.02","3.1","<0.001","1.9"
"Mirs Bay","MM3","2018-09-27","1","Surface Water","0.5","0.008","0.7","91","5.9","<1","1","<0.002","<0.002","0.005","8.1","0.2","30.1","4","0.5","0.8","29","0.01","0.27","0.27","<0.02","1.3","<0.001","<0.5"
"Mirs Bay","MM3","2018-09-27","1","Middle Water","0.5","<0.005","0.3","87","5.7","<1","<1","<0.002","0.002","0.005","8.1","0.3","30.5","4","0.39","0.7","28.8","<0.01","0.22","0.22","<0.02","0.3","<0.001","<0.5"
"Mirs Bay","MM3","2018-09-27","1","Bottom Water","0.5","0.018","0.3","53","3.5","<1","<1","0.024","0.035","0.011","7.9","1.4","32.7","4","0.76","1.7","26.7","0.08","0.26","0.32","<0.02","2.5","<0.001","<0.5"
"Mirs Bay","MM3","2018-10-24","1","Surface Water","0.5","0.023","2.4","84","5.7","<1","<1","0.045","0.043","0.011","7.9","0.9","32.1","5","0.94","1.4","26","0.11","0.4","0.49","<0.02","0.7","<0.001","<0.5"
"Mirs Bay","MM3","2018-10-24","1","Middle Water","0.5","0.024","2.6","88","6","<1","<1","0.035","0.04","0.011","7.9","1.6","32.2","5","0.84","1.2","26","0.1","0.24","0.32","<0.02","0.7","<0.001","<0.5"
"Mirs Bay","MM3","2018-10-24","1","Bottom Water","0.6","0.018","4.1","76","5.1","<1","<1","0.03","0.038","0.011","7.9","0.6","32.5","5","0.68","1.7","26","0.09","0.37","0.44","0.02","2.6","<0.001","0.8"
"Mirs Bay","MM3","2018-11-16","1","Surface Water","0.6","0.018","1.7","67","4.6","<1","<1","<0.002","0.005","0.007","7.9","1.5","32.7","3","0.33","7.6","24.7","0.03","0.31","0.32","<0.02","1.7","<0.001","1.5"
"Mirs Bay","MM3","2018-11-16","1","Middle Water","0.4","0.02","1.7","89","6.1","<1","<1","<0.002","0.004","0.009","7.9","1.1","32.8","3","0.34","8.3","24.7","0.03","0.2","0.21","<0.02","1.8","<0.001","1.4"
"Mirs Bay","MM3","2018-11-16","1","Bottom Water","0.4","0.015","<0.2","91","6.3","<1","<1","<0.002","0.003","0.007","7.9","2.2","32.8","3","0.35","7.3","24.7","0.02","0.82","0.83","<0.02","1.9","<0.001","1"
"Mirs Bay","MM3","2018-12-13","1","Surface Water","0.4","0.021","0.6","85","6.3","<1","1","0.006","0.011","0.009","7.8","2.3","32.7","2.5","0.49","14","20.4","0.04","0.12","0.14","0.02","4.3","<0.001","2.3"
"Mirs Bay","MM3","2018-12-13","1","Middle Water","0.4","0.02","1.4","87","6.4","<1","<1","0.006","0.011","0.01","7.8","0.8","33","2.5","0.51","26","20.8","0.04","0.19","0.21","0.02","4.1","<0.001","4.9"
"Mirs Bay","MM3","2018-12-13","1","Bottom Water","0.4","0.017","0.9","89","6.6","<1","1","0.008","0.011","0.01","7.8","1.8","33","2.5","0.48","14","20.8","0.04","0.11","0.13","<0.02","4.1","<0.001","2.5"
"Mirs Bay","MM4","2018-01-22","1","Surface Water","1.3","0.016","5","121","9.5","<1","<1","0.022","0.004","0.003","8.1","1.9","32.4","4","0.69","2.1","17.6","0.04","0.13","0.16","<0.02","0.3","<0.001","1"
"Mirs Bay","MM4","2018-01-22","1","Middle Water","1.1","0.021","2.7","108","8.5","<1","<1","0.061","0.005","0.01","8","1.6","32.5","4","1","2.4","17.1","0.09","0.33","0.4","<0.02","0.8","<0.001","0.9"
"Mirs Bay","MM4","2018-01-22","1","Bottom Water","0.7","0.055","3.4","77","6.1","<1","<1","0.088","0.007","0.015","7.9","2","32.5","4","1.6","7.3","16.8","0.15","0.17","0.27","0.04","4.9","0.001","1.6"
"Mirs Bay","MM4","2018-02-08","1","Surface Water","0.6","0.016","1.7","95","7.9","<1","<1","0.062","0.012","0.007","7.7","0.9","32.7","3","0.59","7.3","14.5","0.09","0.84","0.91","0.03","4.3","<0.001","1.1"
"Mirs Bay","MM4","2018-02-08","1","Middle Water","0.7","0.018","1.9","96","8","<1","<1","0.061","0.013","0.007","7.7","1.3","32.7","3","0.62","8.4","14.3","0.09","0.68","0.75","<0.02","4.6","<0.001","1.2"
"Mirs Bay","MM4","2018-02-08","1","Bottom Water","0.6","0.018","1.6","95","8","<1","<1","0.039","0.014","0.004","7.7","1","32.7","3","0.6","8.8","14.3","0.07","0.9","0.95","0.03","5.5","<0.001","1.2"
"Mirs Bay","MM4","2018-03-07","1","Surface Water","0.9","0.024","3.2","114","8.9","1","30","0.011","<0.002","<0.002","7.7","1.6","32.4","3","0.5","1.8","18.3","0.04","0.97","0.98","<0.02","0.5","<0.001","0.7"
"Mirs Bay","MM4","2018-03-07","1","Middle Water","1","0.028","1.7","116","9","<1","<1","0.004","<0.002","<0.002","7.7","1.3","32.4","3","0.31","1.6","18.2","0.03","0.25","0.26","<0.02","0.7","<0.001","0.8"
"Mirs Bay","MM4","2018-03-07","1","Bottom Water","0.4","0.025","2.6","113","8.8","<1","1","<0.002","<0.002","<0.002","7.7","1.4","32.5","3","0.29","1.8","18.1","0.03","0.5","0.5","<0.02","0.4","<0.001","1"
"Mirs Bay","MM4","2018-04-09","1","Surface Water","0.5","0.022","0.5","87","6.3","<1","<1","<0.002","<0.002","0.005","7.7","0.4","33","4","0.5","6.4","21.5","0.03","0.78","0.78","<0.02","0.7","<0.001","1.3"
"Mirs Bay","MM4","2018-04-09","1","Middle Water","0.6","0.022","0.5","89","6.5","<1","<1","<0.002","<0.002","0.005","7.7","<0.2","33.3","4","0.49","5.9","21.4","0.03","0.61","0.61","<0.02","0.9","<0.001","1.7"
"Mirs Bay","MM4","2018-04-09","1","Bottom Water","0.1","0.028","0.6","85","6.2","<1","<1","<0.002","<0.002","0.009","7.7","0.9","33.7","4","0.54","15","21.5","0.03","1","1","<0.02","4.7","<0.001","2.8"
"Mirs Bay","MM4","2018-05-11","1","Surface Water","0.6","0.03","1.8","92","6.4","<1","1","0.019","0.002","0.003","7.8","1.4","33.3","3.5","0.22","7.9","24.6","0.05","0.47","0.49","0.02","0.5","<0.001","1.9"
"Mirs Bay","MM4","2018-05-11","1","Middle Water","0.5","0.023","1.1","89","6.1","1","1","<0.002","<0.002","0.003","7.8","1","33.6","3.5","0.34","6.7","24.3","0.03","0.1","0.1","<0.02","0.4","<0.001","1.5"
"Mirs Bay","MM4","2018-05-11","1","Bottom Water","0.2","0.026","1.3","89","6.2","<1","1","0.002","<0.002","0.004","7.8","1.1","33.6","3.5","0.37","7.9","24.3","0.03","0.13","0.13","<0.02","1.3","<0.001","1.8"
"Mirs Bay","MM4","2018-06-20","1","Surface Water","1.2","0.008","1.3","106","6.8","<1","2","<0.002","<0.002","0.003","7.7","1","30.6","3","0.58","1.8","29.9","0.01","0.28","0.28","<0.02","0.5","<0.001","1.1"
"Mirs Bay","MM4","2018-06-20","1","Middle Water","1","0.018","1.9","102","6.6","<1","<1","<0.002","0.003","0.008","7.7","0.3","31.1","3","0.52","3.1","28.7","0.02","0.69","0.7","<0.02","1","<0.001","1.1"
"Mirs Bay","MM4","2018-06-20","1","Bottom Water","0.8","0.028","1","91","5.9","<1","<1","<0.002","<0.002","0.006","7.7","0.9","31.3","3","0.59","4","28.5","0.03","0.39","0.39","<0.02","3","<0.001","1"
"Mirs Bay","MM4","2018-07-20","1","Surface Water","0.6","0.014","1","99","6.4","<1","<1","<0.002","<0.002","0.002","7.9","0.3","31.1","2.5","0.25","6.3","28.9","0.02","0.17","0.17","<0.02","2.6","<0.001","1.5"
"Mirs Bay","MM4","2018-07-20","1","Middle Water","0.6","0.023","1","95","6.2","<1","<1","<0.002","<0.002","0.005","7.9","0.5","31.3","2.5","0.27","6.8","28.6","0.03","0.1","0.1","<0.02","2.6","<0.001","1.7"
"Mirs Bay","MM4","2018-07-20","1","Bottom Water","0.3","0.048","0.5","66","4.4","<1","<1","0.002","0.002","0.005","7.7","0.2","31.6","2.5","0.55","6.7","27.9","0.05","0.55","0.55","<0.02","3.3","0.001","1.3"
"Mirs Bay","MM4","2018-08-10","1","Surface Water","1.1","0.018","4.2","94","6","<1","<1","<0.002","<0.002","0.006","8","0.9","31.1","4","<0.05","7.6","29.4","0.02","0.32","0.32","<0.02","0.5","0.001","2"
"Mirs Bay","MM4","2018-08-10","1","Middle Water","1.1","0.024","4","105","6.8","<1","<1","<0.002","<0.002","0.005","8","0.6","31.2","4","<0.05","7","29.4","0.03","0.15","0.15","<0.02","0.6","0.001","2"
"Mirs Bay","MM4","2018-08-10","1","Bottom Water","1.3","0.023","4.7","37","2.5","<1","<1","<0.002","<0.002","0.005","7.7","1.2","34.2","4","0.05","8.6","23.8","0.03","0.13","0.13","<0.02","5","<0.001","2.3"
"Mirs Bay","MM4","2018-09-27","1","Surface Water","0.5","0.008","0.4","87","5.7","<1","<1","<0.002","<0.002","0.006","8.1","<0.2","30.7","5","0.37","0.9","28.6","0.01","0.12","0.12","<0.02","0.4","<0.001","0.7"
"Mirs Bay","MM4","2018-09-27","1","Middle Water","0.6","0.006","<0.2","93","6.1","<1","<1","<0.002","<0.002","0.005","8","1.2","31.3","5","0.35","7","28.1","0.01","0.19","0.19","<0.02","0.5","<0.001","1"
"Mirs Bay","MM4","2018-09-27","1","Bottom Water","0.5","0.011","0.7","68","4.5","<1","<1","0.017","0.021","0.01","7.9","0.6","32.9","5","0.6","2.1","26.6","0.05","0.25","0.29","<0.02","1.9","<0.001","<0.5"
"Mirs Bay","MM4","2018-10-24","1","Surface Water","0.3","0.018","2","77","5.2","<1","<1","0.012","0.024","0.008","8","<0.2","32.3","8","0.64","<0.5","26","0.05","0.2","0.24","<0.02","0.3","<0.001","<0.5"
"Mirs Bay","MM4","2018-10-24","1","Middle Water","0.4","0.02","1.7","91","6.1","<1","<1","0.013","0.026","0.011","8","0.5","32.3","8","0.65","<0.5","25.9","0.06","0.2","0.24","<0.02","0.4","<0.001","<0.5"
"Mirs Bay","MM4","2018-10-24","1","Bottom Water","0.4","0.016","2.1","86","5.8","<1","<1","0.008","0.014","0.008","8","1","32.6","8","0.58","2.3","26","0.04","0.23","0.25","<0.02","4.3","<0.001","0.5"
"Mirs Bay","MM4","2018-11-16","1","Surface Water","0.4","0.013","0.6","77","5.3","<1","<1","<0.002","0.005","0.007","7.9","0.9","32.8","3","0.37","7.9","24.6","0.02","0.15","0.16","<0.02","1.9","<0.001","1.3"
"Mirs Bay","MM4","2018-11-16","1","Middle Water","0.3","0.012","<0.2","89","6.2","<1","<1","<0.002","0.005","0.009","7.9","1.5","32.9","3","0.37","9","24.5","0.02","0.17","0.18","<0.02","2.2","<0.001","1.4"
"Mirs Bay","MM4","2018-11-16","1","Bottom Water","<0.1","0.014","<0.2","89","6.1","<1","<1","0.005","0.006","0.009","7.9","1.2","32.9","3","0.41","12","24.5","0.03","0.53","0.54","<0.02","2.4","<0.001","1.9"
"Mirs Bay","MM4","2018-12-13","1","Surface Water","0.4","0.009","1.9","85","6.3","<1","<1","<0.002","0.006","0.009","7.9","1.4","33.2","3","0.36","14","20.3","0.02","0.12","0.13","0.02","2.8","<0.001","2.4"
"Mirs Bay","MM4","2018-12-13","1","Middle Water","0.6","0.008","2.1","94","6.9","1","2","<0.002","<0.002","0.009","7.9","1.9","33.3","3","0.34","9.2","20.5","0.01","0.11","0.11","<0.02","2.9","<0.001","2.2"
"Mirs Bay","MM4","2018-12-13","1","Bottom Water","0.4","0.007","2","94","6.9","<1","<1","0.002","0.006","0.009","7.9","1.8","33.4","3","0.34","16","20.6","0.02","0.05","0.06","<0.02","4.1","<0.001","3"
"Mirs Bay","MM5","2018-01-22","1","Surface Water","0.8","0.012","2.4","114","9","<1","<1","0.025","0.005","0.003","8","2.4","32.4","7","1","1.2","17.4","0.04","<0.05","0.08","<0.02","3.1","<0.001","0.9"
"Mirs Bay","MM5","2018-01-22","1","Middle Water","0.6","0.02","1.1","105","8.3","<1","<1","0.077","0.006","0.012","8","0.9","32.5","7","1.1","0.9","17","0.1","0.3","0.38","<0.02","0.1","<0.001","0.6"
