"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Southern","SM6","2017-05-11","1","Middle Water","1.1","0.054","4.2","114","7.8","9","11","0.21","0.018","0.006","8","2.6","30.3","2.5","0.68","1.8","25.8","0.28","0.42","0.65","0.02","3.1","0.002","0.8"
"Southern","SM6","2017-05-11","1","Bottom Water","0.7","0.054","2.4","83","5.7","<1","2","0.031","0.008","0.002","7.9","1","33","2.5","0.59","5","25.2","0.09","0.39","0.43","0.02","3.6","0.002","1"
"Southern","SM6","2017-06-12","1","Surface Water","1.8","0.017","7.7","107","7","<1","2","0.26","0.017","0.003","8.3","1.8","27.6","3.5","<0.05","3.1","29.6","0.29","0.09","0.37","0.11","2.4","0.002","2.2"
"Southern","SM6","2017-06-12","1","Middle Water","2.1","0.015","7.1","119","7.8","<1","<1","0.25","0.016","0.003","8.3","2.3","27.9","3.5","<0.05","2.6","29.6","0.28","0.16","0.43","<0.02","0.5","0.002","2"
"Southern","SM6","2017-06-12","1","Bottom Water","1.3","0.022","5.3","33","2.2","<1","<1","0.19","0.015","0.003","7.9","0.6","33.1","3.5","0.08","2.3","26.1","0.23","0.33","0.54","0.17","2.3","0.001","1.7"
"Southern","SM6","2017-07-21","1","Surface Water","4.6","0.034","43","158","10.9","2","9","0.37","0.034","0.004","8.4","7.1","21.7","2.2","0.13","15","28.1","0.44","0.18","0.58","0.22","1.2","0.004","6.8"
"Southern","SM6","2017-07-21","1","Middle Water","3.1","0.041","44","133","9.2","35","77","0.32","0.029","0.004","8.3","6.9","23","2.2","0.1","12","28.1","0.39","0.25","0.6","0.13","0.7","0.004","2.2"
"Southern","SM6","2017-07-21","1","Bottom Water","2.3","0.03","25","73","4.9","270","480","0.2","0.029","0.003","8.1","3.4","27","2.2","0.12","9.6","28.1","0.26","0.23","0.46","0.03","0.8","0.002","2.8"
"Southern","SM6","2017-08-17","1","Surface Water","4.8","0.065","53","140","9.4","<1","1","0.15","0.034","0.005","8.5","10","26.7","2.5","0.51","6.8","28","0.25","0.56","0.74","0.09","2","0.01","3.7"
"Southern","SM6","2017-08-17","1","Middle Water","1","0.085","18","47","3.2","<1","2","0.19","0.067","0.027","8","6","31","2.5","2.1","3.4","26.1","0.34","0.58","0.84","0.07","1.6","0.004","1.6"
"Southern","SM6","2017-08-17","1","Bottom Water","0.4","0.014","2.4","38","2.6","2","5","0.035","0.052","0.02","8","0.4","34.4","2.5","1.9","8.2","24.3","0.1","0.5","0.59","0.06","4.6","0.001","1.7"
"Southern","SM6","2017-09-14","1","Surface Water","3.2","0.043","35","118","7.9","<1","3","0.27","0.079","0.012","8","4.4","27","1.9","0.66","12","28.6","0.39","0.4","0.75","0.1","5.3","0.003","4"
"Southern","SM6","2017-09-14","1","Middle Water","2.1","0.042","15","94","6.2","1","3","0.21","0.056","0.012","8","4.2","29.2","1.9","0.82","8","28.7","0.31","0.49","0.76","0.04","0.8","0.002","3.2"
"Southern","SM6","2017-09-14","1","Bottom Water","2","0.04","14","88","5.8","1","1","0.14","0.031","0.005","8","3.6","30.1","1.9","0.45","11","28.6","0.21","0.5","0.67","0.04","0.9","0.002","3.2"
"Southern","SM6","2017-10-13","1","Surface Water","0.2","0.03","0.6","90","5.8","<1","<1","0.081","0.057","0.018","7.8","0.4","31.4","2","1.3","4.7","29.4","0.17","0.46","0.6","0.02","3","0.001","1"
"Southern","SM6","2017-10-13","1","Middle Water","0.3","<0.005","0.8","89","5.7","1","2","0.021","0.046","0.012","7.8","0.5","32.3","2","1","6.8","29.1","0.07","0.37","0.44","<0.02","3.8","0","1.6"
"Southern","SM6","2017-10-13","1","Bottom Water","0.2","0.006","0.4","88","5.7","1","1","0.022","0.042","0.013","7.8","1.3","32.4","2","1.1","32","29.1","0.07","0.23","0.29","0.02","13","0","3.8"
"Southern","SM6","2017-11-09","1","Surface Water","0.4","0.013","1","82","5.6","<1","1","0.043","0.026","0.015","7.9","0.5","33.1","2","0.61","21","25","0.08","0.34","0.41","0.02","3.8","0","3.4"
"Southern","SM6","2017-11-09","1","Middle Water","0.4","0.013","1.2","93","6.4","<1","1","0.043","0.027","0.015","7.9","0.9","33.1","2","0.55","9","24.9","0.08","0.26","0.33","<0.02","4.7","0","1.9"
"Southern","SM6","2017-11-09","1","Bottom Water","0.4","0.022","1.8","92","6.3","<1","2","0.036","0.028","0.013","7.9","1.2","33.1","2","0.56","40","24.9","0.09","0.36","0.42","0.03","15.7","0.001","6.5"
"Southern","SM6","2017-12-11","1","Surface Water","0.6","<0.005","0.7","94","6.9","<1","1","0.1","0.019","0.017","7.9","0.5","33.2","2","1.1","4","21.1","0.12","0.34","0.46","0.02","2.2","0","0.9"
"Southern","SM6","2017-12-11","1","Middle Water","0.5","<0.005","1","94","6.9","1","1","0.1","0.018","0.017","7.9","0.9","33.2","2","1.1","4.6","20.9","0.12","0.16","0.28","0.02","2.5","0","1"
"Southern","SM6","2017-12-11","1","Bottom Water","0.3","<0.005","0.7","93","6.9","<1","<1","0.1","0.019","0.016","7.9","0.5","33.2","2","1.1","11","20.9","0.12","0.3","0.42","0.03","3.5","0","1.5"
"Southern","SM7","2017-01-11","1","Surface Water","0.5","0.19","0.6","82","6.2","10","30","0.086","0.012","0.02","8.1","1.3","30.4","2.9","0.27","10","20.5","0.29","0.46","0.56","0.03","10.3","0.008","2"
"Southern","SM7","2017-01-11","1","Middle Water","0.5","0.19","1.4","88","6.7","17","42","0.089","0.012","0.021","8.1","0.4","30.4","2.9","0.28","8.3","20.5","0.29","0.44","0.54","0.03","1.6","0.008","1.6"
"Southern","SM7","2017-01-11","1","Bottom Water","0.9","0.19","0.8","92","6.9","10","41","0.084","0.012","0.021","8.1","0.6","30.4","2.9","0.28","10","20.5","0.29","0.41","0.51","0.04","1.6","0.008","2.2"
"Southern","SM7","2017-02-15","1","Surface Water","0.2","0.016","1","77","6.1","<1","<1","0.2","0.02","0.019","7.8","0.7","31","2.5","1.4","4.3","17.3","0.24","0.19","0.41","0.03","4.5","0","0.8"
"Southern","SM7","2017-02-15","1","Middle Water","0.3","0.017","1.1","98","7.8","<1","<1","0.2","0.021","0.019","7.8","<0.2","31","2.5","1.5","3.8","17.3","0.24","0.35","0.57","0.03","4.7","0","0.7"
"Southern","SM7","2017-02-15","1","Bottom Water","0.2","0.018","1.3","98","7.8","<1","<1","0.2","0.021","0.019","7.8","0.4","31","2.5","1.4","4.1","17.2","0.24","0.24","0.46","0.04","4.9","0","0.8"
"Southern","SM7","2017-03-15","1","Surface Water","0.4","0.19","0.7","74","5.8","2","3","0.12","0.012","0.027","7.7","<0.2","31.8","2.5","0.99","12","18.1","0.32","0.54","0.67","0.04","5.2","0.002","2.1"
"Southern","SM7","2017-03-15","1","Middle Water","0.4","0.2","0.5","87","6.8","1","4","0.12","0.011","0.026","7.7","0.4","31.8","2.5","1","12","18.3","0.33","0.54","0.67","0.04","5","0.003","1.8"
"Southern","SM7","2017-03-15","1","Bottom Water","0.5","0.18","1","88","6.9","<1","1","0.12","0.011","0.026","7.7","<0.2","31.9","2.5","1","12","18.3","0.31","0.6","0.73","0.04","5.4","0.002","1.8"
"Southern","SM7","2017-04-22","1","Surface Water","1.2","0.088","4.5","100","7.2","1","6","0.34","0.023","0.004","8.1","2.5","28.7","2.5","0.92","8.7","23.3","0.45","0.47","0.83","0.02","1.1","0.005","1.8"
"Southern","SM7","2017-04-22","1","Middle Water","1.2","0.083","5","98","7.1","<1","9","0.3","0.021","0.005","8.1","1.9","29.3","2.5","0.89","9.1","23.3","0.4","0.3","0.62","0.02","1.6","0.004","1.4"
"Southern","SM7","2017-04-22","1","Bottom Water","0.9","0.075","2.8","76","5.4","1","2","0.17","0.013","0.008","8.1","1.4","33.6","2.5","0.81","11","22.3","0.26","0.48","0.66","0.03","2.3","0.003","1.8"
"Southern","SM7","2017-05-11","1","Surface Water","1.3","0.077","1.5","97","6.7","<1","39","0.35","0.026","0.013","7.9","2.4","29.2","3","1.2","2.1","26.3","0.45","0.28","0.66","0.03","3.7","0.003","0.8"
"Southern","SM7","2017-05-11","1","Middle Water","1.2","0.086","2.3","95","6.5","<1","4","0.27","0.023","0.013","7.9","2","29.9","3","1.1","3.1","25.5","0.38","0.54","0.83","0.03","3.7","0.003","1.1"
"Southern","SM7","2017-05-11","1","Bottom Water","0.8","0.092","2.5","81","5.6","2","2","0.19","0.019","0.015","7.9","1.3","31.1","3","1","4.8","25.2","0.3","0.43","0.64","0.03","4.6","0.003","1.1"
"Southern","SM7","2017-06-12","1","Surface Water","2.4","0.021","13","128","8.4","1","3","0.3","0.02","<0.002","8.3","1.5","26.9","3","<0.05","3","29.8","0.34","0.14","0.46","0.08","10.5","0.003","2.3"
"Southern","SM7","2017-06-12","1","Middle Water","2.5","0.014","7.6","137","9","<1","1","0.29","0.021","0.003","8.3","1.7","26.9","3","<0.05","8.1","29.7","0.33","0.2","0.51","0.11","0.8","0.002","3.4"
"Southern","SM7","2017-06-12","1","Bottom Water","2.4","0.016","14","138","9.1","<1","1","0.29","0.02","0.003","8.3","1.5","27.1","3","<0.05","3.6","29.2","0.33","0.18","0.49","0.19","0.9","0.002","2.4"
"Southern","SM7","2017-07-21","1","Surface Water","2.7","0.02","33","138","9.4","3","7","0.32","0.033","0.003","8.3","3.8","23.3","2.2","0.18","13","28.3","0.37","0.21","0.56","0.26","1","0.002","6"
"Southern","SM7","2017-07-21","1","Middle Water","2","0.031","35","102","7","5","15","0.31","0.03","0.004","8.2","7.2","24.5","2.2","0.21","9.9","27.7","0.37","0.16","0.5","0.21","2.1","0.003","4.5"
"Southern","SM7","2017-07-21","1","Bottom Water","1.5","0.038","27","83","5.7","5","20","0.29","0.028","0.004","8.1","5.9","25","2.2","0.31","14","27.8","0.36","0.28","0.6","0.04","4.5","0.003","3.9"
"Southern","SM7","2017-08-17","1","Surface Water","1","0.032","8.4","64","4.3","<1","2","0.49","0.11","0.021","8.1","1.4","25.7","2.5","3.4","5","27.8","0.63","0.16","0.76","0.19","3","0.002","1.5"
"Southern","SM7","2017-08-17","1","Middle Water","1.9","0.088","30","91","6.2","4","26","0.27","0.077","0.016","8.2","6.3","27.9","2.5","1.8","4","26.9","0.44","0.59","0.94","0.04","2","0.006","1.6"
"Southern","SM7","2017-08-17","1","Bottom Water","0.9","0.063","15","75","5.1","3","9","0.17","0.061","0.018","8.1","3.7","30.7","2.5","2","5.5","26.3","0.29","1.3","1.53","0.08","2.1","0.003","1.6"
"Southern","SM7","2017-09-14","1","Surface Water","3","0.027","37","160","10.6","1","2","0.21","0.061","0.008","8.1","5.6","27.4","1.9","0.24","11","29.1","0.3","0.53","0.8","0.06","15.6","0.002","3.9"
"Southern","SM7","2017-09-14","1","Middle Water","1.9","0.051","21","102","6.8","<1","3","0.25","0.077","0.013","8","5.2","28.5","1.9","1.1","15","28.6","0.38","0.46","0.79","0.05","4.1","0.003","4"
"Southern","SM7","2017-09-14","1","Bottom Water","1.8","0.046","17","86","5.7","<1","3","0.25","0.079","0.016","7.9","5.3","28.7","1.9","1.4","16","28.5","0.38","0.52","0.85","0.04","4","0.002","3.8"
"Southern","SM7","2017-10-13","1","Surface Water","0.2","0.043","1.1","74","4.7","<1","12","0.057","0.043","0.017","7.8","0.2","31.8","2","1.2","7.4","30.1","0.14","0.31","0.41","0.03","4.3","0.002","1.6"
"Southern","SM7","2017-10-13","1","Middle Water","0.2","0.029","1","87","5.5","4","17","0.05","0.05","0.016","7.8","0.5","31.9","2","1.2","7.7","30","0.13","0.47","0.57","0.02","4.1","0.001","1.4"
"Southern","SM7","2017-10-13","1","Bottom Water","0.2","0.019","0.6","85","5.4","8","20","0.065","0.046","0.025","7.8","0.2","32.1","2","1.5","13","29.3","0.13","0.34","0.45","0.03","5.5","0.001","2.2"
"Southern","SM7","2017-11-09","1","Surface Water","0.7","0.087","2.2","89","6.1","<1","2","0.076","0.027","0.021","7.9","0.3","32.9","2.2","0.63","33","25.4","0.19","0.39","0.49","0.04","3.4","0.003","5"
"Southern","SM7","2017-11-09","1","Middle Water","0.5","0.096","1.9","89","6.1","91","120","0.081","0.027","0.024","7.9","1.9","32.9","2.2","0.7","15","25","0.2","0.32","0.43","0.05","4.7","0.003","1.8"
"Southern","SM7","2017-11-09","1","Bottom Water","0.6","0.095","2.5","87","5.9","86","130","0.079","0.028","0.023","7.9","2.3","32.9","2.2","0.72","32","24.9","0.2","0.43","0.54","0.05","19.6","0.003","5.4"
"Southern","SM7","2017-12-11","1","Surface Water","0.6","0.044","0.6","92","6.7","1","1","0.12","0.021","0.021","7.9","0.6","33.1","2","1.1","3.3","21.7","0.19","0.07","0.21","0.03","3.8","0.001","0.8"
"Southern","SM7","2017-12-11","1","Middle Water","0.6","0.12","0.9","88","6.5","85","90","0.13","0.027","0.027","7.9","0.6","33.1","2","1.3","4.8","21.1","0.28","0.21","0.37","0.04","2.1","0.003","1.4"
"Southern","SM7","2017-12-11","1","Bottom Water","0.6","0.12","1.3","88","6.5","47","77","0.13","0.026","0.026","7.9","0.4","33.1","2","1.3","5.5","21","0.28","0.18","0.34","0.04","2.5","0.003","1.1"
"Southern","SM9","2017-01-06","1","Surface Water","0.9","0.14","1.5","91","6.9","11","31","0.16","0.013","<0.002","7.9","0.7","30.2","3","0.28","2.3","20.5","0.31","0.37","0.54","0.05","3.8","0.003","0.8"
"Southern","SM9","2017-01-06","1","Middle Water","0.9","0.16","1.3","96","7.3","42","57","0.13","0.012","0.016","7.9","0.3","30.2","3","0.26","3.1","20.4","0.3","0.36","0.5","0.04","3.6","0.004","1"
"Southern","SM9","2017-01-06","1","Bottom Water","0.8","0.14","1.1","94","7.1","25","46","0.12","0.011","0.015","7.9","<0.2","30.3","3","0.29","3.6","20.3","0.27","0.48","0.61","0.1","4.1","0.003","0.9"
"Southern","SM9","2017-02-03","1","Surface Water","0.4","0.22","0.7","79","6.1","54","110","0.18","0.027","0.028","7.8","0.2","30.6","3","1.1","4.6","18.8","0.43","0.41","0.62","0.08","4.7","0.004","0.7"
"Southern","SM9","2017-02-03","1","Middle Water","0.4","0.22","0.9","84","6.5","63","120","0.17","0.027","0.028","7.7","0.6","30.6","3","1.1","6.1","18.8","0.42","0.49","0.69","0.05","5.8","0.004","0.9"
"Southern","SM9","2017-02-03","1","Bottom Water","0.3","0.24","0.7","84","6.5","66","120","0.18","0.028","0.027","7.7","0.5","30.6","3","1.1","7.2","18.8","0.45","0.53","0.74","0.06","6.4","0.004","0.9"
"Southern","SM9","2017-03-02","1","Surface Water","0.6","0.14","1.3","80","6.4","21","44","0.15","0.018","0.025","7.6","0.7","31.4","3","1.2","4","17.4","0.31","0.9","1.07","0.05","4.8","0.002","0.7"
"Southern","SM9","2017-03-02","1","Middle Water","0.6","0.13","1.6","89","7.1","30","55","0.15","0.019","0.024","7.6","<0.2","31.3","3","1.1","3.6","17.3","0.3","0.62","0.79","0.04","4.9","0.001","0.6"
"Southern","SM9","2017-03-02","1","Bottom Water","0.7","0.056","2.5","91","7.2","28","54","0.1","0.015","0.015","7.6","<0.2","31.3","3","0.92","4.6","17.3","0.17","0.42","0.54","0.03","5.4","0.001","0.7"
"Southern","SM9","2017-04-13","1","Surface Water","0.5","0.16","1.5","88","6.5","4","13","0.21","0.017","0.019","7.9","<0.2","30.9","3.5","0.88","1.6","21.4","0.39","0.31","0.54","0.03","3.2","0.004","0.6"
"Southern","SM9","2017-04-13","1","Middle Water","0.4","0.13","1.2","89","6.6","12","26","0.18","0.015","0.018","7.9","0.4","31.3","3.5","0.8","2.8","21.3","0.33","0.32","0.52","0.03","3.6","0.003","0.8"
"Southern","SM9","2017-04-13","1","Bottom Water","0.5","0.097","1.6","90","6.6","30","33","0.1","0.009","0.013","7.9","0.5","32.2","3.5","0.63","5.5","21.3","0.21","0.28","0.39","0.03","5.2","0.002","1"
"Southern","SM9","2017-05-04","1","Surface Water","0.6","0.14","1.3","81","5.8","3","3","0.34","0.025","0.008","7.8","0.3","28.8","3","1.6","<0.5","24.3","0.51","0.44","0.81","0.05","2.9","0.004","<0.5"
"Southern","SM9","2017-05-04","1","Middle Water","0.5","0.13","0.8","85","6.1","1","2","0.33","0.025","0.009","7.8","<0.2","29.3","3","1.6","1.2","24.2","0.49","0.5","0.86","0.06","3.4","0.003","<0.5"
"Southern","SM9","2017-05-04","1","Bottom Water","0.5","0.12","0.8","81","5.7","<1","<1","0.22","0.019","0.009","7.8","<0.2","30.5","3","1.3","2.1","24","0.36","1.2","1.44","0.05","4.2","0.003","<0.5"
"Southern","SM9","2017-06-01","1","Surface Water","0.7","0.11","2.8","93","6.4","<1","2","0.42","0.037","0.022","7.9","0.9","27.5","4","1.6","1","27.2","0.57","0.68","1.14","0.07","0.8","0.004","0.6"
"Southern","SM9","2017-06-01","1","Middle Water","0.7","0.11","2.3","88","6","3","4","0.29","0.028","0.019","7.9","0.9","29","4","1.3","1.7","26.8","0.43","0.36","0.68","0.02","1.5","0.004","0.6"
"Southern","SM9","2017-06-01","1","Bottom Water","0.6","0.1","2.6","90","6.1","2","2","0.24","0.025","0.018","7.9","1.5","29.9","4","1.1","1.6","26.6","0.37","0.28","0.55","0.02","1.1","0.004","0.6"
"Southern","SM9","2017-07-07","1","Surface Water","2.2","0.053","25","93","6.5","2","22","0.66","0.062","0.012","8.1","2.9","20.8","3.1","2.1","10","27.5","0.78","0.26","0.98","0.04","1.7","0.004","3.2"
"Southern","SM9","2017-07-07","1","Middle Water","1","0.057","25","100","7","2","16","0.64","0.059","0.013","8","2.6","21.2","3.1","2.1","9.1","27.2","0.76","0.26","0.96","0.06","1.2","0.003","2.9"
"Southern","SM9","2017-07-07","1","Bottom Water","1.9","0.15","5.5","48","3.4","16","39","0.4","0.046","0.035","7.8","3.3","27.2","3.1","3.2","15","25.7","0.6","0.76","1.21","0.05","11.5","0.005","2"
"Southern","SM9","2017-08-02","1","Surface Water","0.9","0.073","8.1","84","5.7","3700","6800","0.56","0.072","0.02","7.9","3.1","21.7","2.5","3.6","7","29","0.71","0.2","0.83","0.04","1.4","0.004","2.1"
"Southern","SM9","2017-08-02","1","Middle Water","1.1","0.078","9.5","85","5.8","5900","9700","0.55","0.072","0.022","7.9","3.3","22.2","2.5","3.8","7.4","29","0.7","0.15","0.77","0.05","1.2","0.004","2"
"Southern","SM9","2017-08-02","1","Bottom Water","1.1","0.17","7.4","64","4.3","19000","40000","0.43","0.06","0.028","7.8","3.4","26.4","2.5","3.1","8.2","28.2","0.66","0.3","0.79","0.1","1.1","0.007","2.1"
"Southern","SM9","2017-09-07","1","Surface Water","0.4","0.059","0.8","58","3.9","5","16","0.37","0.12","0.033","7.8","0.7","26.3","2.2","3.1","3.6","28","0.55","0.47","0.96","0.1","3.4","0.002","0.7"
"Southern","SM9","2017-09-07","1","Middle Water","0.5","0.059","0.7","66","4.5","67","110","0.31","0.092","0.029","7.8","0.4","28","2.2","2.4","8.6","27.3","0.46","0.76","1.16","0.04","3.3","0.002","1.1"
"Southern","SM9","2017-09-07","1","Bottom Water","0.6","0.056","1","62","4.2","67","120","0.33","0.096","0.03","7.8","0.4","28.9","2.2","2.5","8.8","27.2","0.48","1.4","1.83","0.09","6","0.002","1.4"
"Southern","SM9","2017-10-04","1","Surface Water","0.3","0.1","1.1","64","4.2","45","84","0.22","0.06","0.025","7.9","0.6","28.6","2.5","1.9","11","29.6","0.38","0.27","0.55","0.03","3","0.005","2"
"Southern","SM9","2017-10-04","1","Middle Water","0.3","0.13","1","72","4.7","65","110","0.22","0.057","0.026","7.9","0.6","28.8","2.5","2.1","13","29.6","0.41","0.33","0.61","0.04","3.7","0.006","2.2"
"Southern","SM9","2017-10-04","1","Bottom Water","0.4","0.097","1.5","67","4.3","37","69","0.16","0.043","0.023","7.9","0.4","29.5","2.5","2","12","29.7","0.3","0.27","0.47","0.04","6.1","0.005","2.2"
"Southern","SM9","2017-11-01","1","Surface Water","0.4","0.13","3.1","74","5","3000","4500","0.066","0.029","0.026","7.9","1.4","32.8","2.5","1.1","2.8","25.8","0.23","0.65","0.75","0.04","2.3","0.004","0.7"
"Southern","SM9","2017-11-01","1","Middle Water","0.4","0.095","3.6","87","5.9","5800","10000","0.064","0.029","0.025","7.9","1.6","32.8","2.5","1.1","7.4","25.7","0.19","0.36","0.45","0.05","4.4","0.003","1.2"
"Southern","SM9","2017-11-01","1","Bottom Water","0.4","0.093","3.7","87","5.9","5500","8400","0.062","0.03","0.024","7.9","2.7","32.8","2.5","1.1","10","25.6","0.19","0.74","0.83","0.04","7.3","0.003","1.4"
"Southern","SM9","2017-12-06","1","Surface Water","0.7","0.12","1","83","6","600","850","0.14","0.026","0.027","7.8","0.6","33","2.2","1.3","7.6","22.3","0.29","0.57","0.74","0.04","4.1","0.003","1.6"
"Southern","SM9","2017-12-06","1","Middle Water","0.8","0.12","0.9","85","6.1","2100","2900","0.14","0.026","0.028","7.8","0.2","33","2.2","1.3","9.8","22.3","0.29","0.55","0.72","0.05","4.2","0.003","1.6"
"Southern","SM9","2017-12-06","1","Bottom Water","0.6","0.12","1.1","83","6","1500","2200","0.14","0.027","0.028","7.8","0.4","33","2.2","1.3","17","22.2","0.29","0.52","0.69","0.05","7.2","0.003","3.2"
"Southern","ST1","2017-01-14","1","Surface Water","0.6","0.15","1.6","78","5.9","150","170","0.089","0.01","0.02","8","0.6","30.5","2.5","0.55","11","19.7","0.25","0.41","0.51","0.03","3.8","0.005","2.1"
"Southern","ST1","2017-01-14","1","Middle Water","0.5","0.14","1.2","80","6.1","260","400","0.09","0.009","0.018","8","1","30.5","2.5","0.55","9.8","19.7","0.24","0.36","0.46","0.03","2.7","0.004","1.5"
"Southern","ST1","2017-01-14","1","Bottom Water","0.5","0.16","1.3","81","6.2","150","200","0.092","0.009","0.02","8","1.2","30.5","2.5","0.54","22","19.7","0.26","0.37","0.47","0.04","2.9","0.005","4"
"Southern","ST1","2017-03-09","1","Surface Water","0.8","0.071","1.4","81","6.3","90","160","0.1","0.009","0.014","7.7","0.7","31.7","3.5","0.64","2.6","18","0.18","0.36","0.47","0.03","3.7","0.001","0.7"
"Southern","ST1","2017-03-09","1","Middle Water","1","0.073","1","94","7.4","190","310","0.1","0.009","0.014","7.7","0.6","31.8","3.5","0.65","3.5","18","0.18","0.53","0.64","0.03","3.6","0.001","0.6"
"Southern","ST1","2017-03-09","1","Bottom Water","0.8","0.072","0.8","94","7.4","190","280","0.099","0.009","0.015","7.7","0.5","31.8","3.5","0.66","5.8","18","0.18","0.26","0.37","0.02","3.6","0.001","1.3"
"Southern","ST1","2017-05-18","1","Surface Water","0.8","0.13","2.4","72","4.9","14","97","0.25","0.021","0.009","8.1","0.6","29.7","2","1","1.9","26.7","0.4","0.21","0.48","0.03","0.9","0.008","0.8"
