"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Southern","SM7","2015-04-13","1","Middle Water","0.6","0.085","1.6","89","6.4","<1","4","0.077","0.009","0.01","7.8","0.3","33.2","2.7","0.47","2","22","0.17","0.32","0.41","0.02","1.7","0.002","0.7"
"Southern","SM7","2015-04-13","1","Bottom Water","0.5","0.077","2.1","87","6.3","3","10","0.063","0.008","0.007","7.8","<0.2","33.4","2.7","0.48","2.4","22","0.15","0.26","0.33","0.02","2.7","0.002","0.6"
"Southern","SM7","2015-05-14","1","Surface Water","1.4","0.1","2.3","98","6.7","1","3","0.38","0.047","<0.002","8.1","2.3","28.2","2.9","0.81","2.4","26.4","0.53","0.31","0.74","0.03","3.3","0.006","1"
"Southern","SM7","2015-05-14","1","Middle Water","1.1","0.12","2.9","91","6.3","1","7","0.36","0.052","0.004","8.1","2.3","28.7","2.9","0.85","2.9","25.5","0.53","0.34","0.75","0.04","3.4","0.006","0.8"
"Southern","SM7","2015-05-14","1","Bottom Water","0.8","0.16","2.5","73","5.1","6","15","0.31","0.049","0.004","8","2.2","29.7","2.9","0.91","5","25.1","0.52","0.35","0.71","0.05","5.2","0.007","1.3"
"Southern","SM7","2015-06-18","1","Surface Water","3.8","0.093","42","163","11.1","3","10","0.41","0.033","0.006","8.2","5.7","24.2","2","1.5","17","28.3","0.54","0.39","0.83","0.05","3.6","0.009","6.1"
"Southern","SM7","2015-06-18","1","Middle Water","1.2","0.037","11","75","5.2","80","130","0.56","0.039","0.021","8","<0.2","26.3","2","2.8","3.6","26.5","0.64","0.21","0.81","0.06","3.1","0.002","1.6"
"Southern","SM7","2015-06-18","1","Bottom Water","2.5","0.074","20","56","3.9","48","72","0.49","0.04","0.013","7.8","1.6","28.8","2","2.2","3.2","26.1","0.6","0.23","0.76","0.04","3.1","0.002","1.4"
"Southern","SM7","2015-07-29","1","Surface Water","0.7","0.023","7.3","79","5.6","19","50","0.78","0.16","0.03","8.2","3.2","22.8","2.5","4.3","2.2","27","0.96","0.24","1.18","0.07","3.5","0.002","0.5"
"Southern","SM7","2015-07-29","1","Middle Water","1.5","0.033","26","106","7.4","4","14","0.56","0.13","0.014","8.3","5.7","23.6","2.5","3.6","1.1","27.4","0.72","0.28","0.97","0.05","3.3","0.003","<0.5"
"Southern","SM7","2015-07-29","1","Bottom Water","0.7","0.037","13","39","2.7","25","44","0.49","0.11","0.024","8.1","4.8","29.3","2.5","3.4","8.2","25.5","0.64","0.19","0.79","0.06","7.4","0.002","1.8"
"Southern","SM7","2015-08-14","1","Surface Water","0.8","0.065","6.5","89","6.1","1","8","0.28","0.046","0.01","7.9","<0.2","27.9","2.5","1.2","2.5","26.6","0.39","0.28","0.61","0.04","3.4","0.003","1.3"
"Southern","SM7","2015-08-14","1","Middle Water","0.8","0.088","5.8","87","6","5","15","0.25","0.044","0.015","7.9","1.2","28.5","2.5","1.2","3.4","26.3","0.38","0.29","0.58","0.05","3.8","0.003","1.5"
"Southern","SM7","2015-08-14","1","Bottom Water","0.4","0.13","2.8","69","4.7","5","15","0.17","0.037","0.033","7.8","2.8","30.2","2.5","1.7","16","25.8","0.34","0.42","0.63","0.09","6.8","0.004","16"
"Southern","SM7","2015-09-17","1","Surface Water","0.2","0.11","2","69","4.6","1","3","0.15","0.031","0.023","8","0.8","31.3","2","1.5","17","27.7","0.29","0.45","0.63","0.07","5","0.006","2.2"
"Southern","SM7","2015-09-17","1","Middle Water","0.1","0.12","1.3","84","5.6","<1","3","0.14","0.03","0.022","8.1","0.7","31.3","2","1.5","12","27.7","0.29","0.65","0.82","0.09","4.9","0.007","1"
"Southern","SM7","2015-09-17","1","Bottom Water","<0.1","0.074","1","80","5.2","1","7","0.036","0.011","0.014","8.1","1.4","33","2","1.2","18","27.7","0.12","0.93","0.98","0.1","6.7","0.005","1.6"
"Southern","SM7","2015-10-07","1","Surface Water","0.5","0.027","1.3","71","4.7","5","44","0.32","0.19","0.035","7.8","0.5","28.2","2","2.5","4.4","28.2","0.54","0.4","0.91","0.08","4.7","<0.001","1.3"
"Southern","SM7","2015-10-07","1","Middle Water","0.4","0.035","1.4","81","5.3","23","95","0.24","0.17","0.033","7.8","0.2","29.7","2","2.1","4.3","28.2","0.45","0.31","0.72","0.06","4.7","0.001","1.2"
"Southern","SM7","2015-10-07","1","Bottom Water","0.4","0.043","1.9","74","4.9","23","71","0.24","0.16","0.032","7.8","<0.2","31.4","2","2.2","13","28.1","0.44","0.43","0.83","0.06","6.5","0.001","2.5"
"Southern","SM7","2015-11-25","1","Surface Water","0.7","0.056","2.1","84","5.8","<1","<1","0.24","0.097","0.026","7.8","0.6","30.2","3","1.7","1.3","26.1","0.39","0.35","0.69","0.07","4.3","0.002","0.5"
"Southern","SM7","2015-11-25","1","Middle Water","7","0.049","2.5","90","6.2","<1","3","0.19","0.098","0.015","7.8","0.7","30.6","3","1.6","3.6","25.9","0.34","0.4","0.69","0.05","3.9","0.001","<0.5"
"Southern","SM7","2015-11-25","1","Bottom Water","0.7","0.031","2.1","82","5.6","14","27","0.094","0.072","0.019","7.8","0.7","32.3","3","1.3","6.4","25.6","0.2","0.31","0.48","0.05","6.5","<0.001","1.3"
"Southern","SM7","2015-12-17","1","Surface Water","0.5","0.017","1","91","6.7","<1","1","0.053","0.027","0.01","7.7","0.5","33.1","2","0.92","8.2","20.8","0.1","0.54","0.62","0.04","6.4","<0.001","1.7"
"Southern","SM7","2015-12-17","1","Middle Water","0.6","0.019","1.6","93","6.8","<1","1","0.062","0.029","0.011","7.8","<0.2","33.1","2","0.95","28","20.8","0.11","0.24","0.33","0.03","6.5","<0.001","4.4"
"Southern","SM7","2015-12-17","1","Bottom Water","0.6","0.021","1","93","6.8","<1","<1","0.064","0.027","0.012","7.8","0.9","33.1","2","0.96","4.8","20.7","0.11","0.16","0.25","0.03","8.3","<0.001","0.9"
"Southern","SM9","2015-01-08","1","Surface Water","0.9","0.17","2.8","96","7.5","53","76","0.091","0.011","0.017","7.9","<0.2","31.8","4.2","0.15","1.8","18.2","0.27","0.53","0.63","0.03","3.8","0.004","0.7"
"Southern","SM9","2015-01-08","1","Middle Water","0.8","0.15","4.6","100","7.8","77","98","0.087","0.012","0.01","7.9","1.5","31.8","4.2","0.14","1.9","18.1","0.25","0.5","0.6","0.04","4","0.003","0.9"
"Southern","SM9","2015-01-08","1","Bottom Water","1","0.15","4.4","98","7.7","110","200","0.09","0.012","0.006","7.9","1.8","31.8","4.2","0.12","1.2","18","0.25","0.36","0.46","0.03","4.1","0.003","0.6"
"Southern","SM9","2015-02-11","1","Surface Water","4.3","0.1","6","115","9.2","<1","<1","0.13","0.014","0.009","7.9","2.2","31.5","4","0.16","1.5","17.2","0.24","0.41","0.55","0.03","1.7","0.002","0.7"
"Southern","SM9","2015-02-11","1","Middle Water","0.7","0.14","6.2","108","8.7","1","4","0.13","0.014","0.006","7.9","2","31.6","4","0.3","1.1","16.9","0.28","0.46","0.6","0.03","1.5","0.003","0.8"
"Southern","SM9","2015-02-11","1","Bottom Water","0.6","0.15","5.7","103","8.3","<1","<1","0.14","0.015","0.018","7.8","<0.2","31.6","4","0.38","2.7","16.8","0.31","0.44","0.6","0.03","1.4","0.003","0.9"
"Southern","SM9","2015-03-12","1","Surface Water","1.3","0.18","2.7","90","7","1","1","0.14","0.013","0.021","7.8","<0.2","32.1","2.8","0.53","2.1","18.3","0.33","0.45","0.6","0.04","1.5","0.003","1"
"Southern","SM9","2015-03-12","1","Middle Water","1.1","0.18","2.3","91","7.1","44","58","0.14","0.014","0.021","7.7","0.9","32.1","2.8","0.54","1.7","18.3","0.33","0.45","0.6","0.04","1.3","0.003","0.8"
"Southern","SM9","2015-03-12","1","Bottom Water","1","0.18","0.3","88","6.9","8","11","0.14","0.012","0.021","7.7","2.1","32.1","2.8","0.53","1.5","18.3","0.33","0.58","0.73","0.03","1.5","0.003","0.6"
"Southern","SM9","2015-04-22","1","Surface Water","0.3","0.12","2.1","83","5.9","1","4","0.21","0.019","0.011","7.8","<0.2","31.4","3","0.65","2.7","23.2","0.35","0.22","0.45","0.03","2.8","0.003","0.8"
"Southern","SM9","2015-04-22","1","Middle Water","0.3","0.12","2.2","87","6.2","1","4","0.21","0.019","0.006","7.8","1.9","31.4","3","0.63","3.3","23.2","0.35","0.23","0.46","0.03","2.4","0.003","0.7"
"Southern","SM9","2015-04-22","1","Bottom Water","0.3","0.12","1.3","87","6.2","2","2","0.21","0.02","0.012","7.8","0.5","31.4","3","0.64","4.3","23.2","0.35","0.21","0.44","0.03","3.4","0.003","0.8"
"Southern","SM9","2015-05-15","1","Surface Water","0.7","0.12","1.8","83","5.7","1","3","0.39","0.056","0.016","8","1.1","28.2","2.5","1.1","3.6","26.9","0.57","0.39","0.84","0.03","3.5","0.007","1"
"Southern","SM9","2015-05-15","1","Middle Water","0.6","0.13","2.5","77","5.3","4","5","0.36","0.054","0.015","8","0.6","29.1","2.5","0.98","3.1","25.8","0.54","0.33","0.74","0.04","4.1","0.007","0.8"
"Southern","SM9","2015-05-15","1","Bottom Water","0.6","0.13","2.7","75","5.2","16","30","0.33","0.052","0.016","8.1","0.6","29.4","2.5","0.92","4.4","25.5","0.51","0.35","0.73","0.04","5","0.007","1.1"
"Southern","SM9","2015-06-22","1","Surface Water","2.8","0.02","13","134","9.2","3","34","0.48","0.022","0.009","8.4","1","19.8","2.2","1.8","5.2","29.3","0.52","0.34","0.84","0.03","3","0.003","2.6"
"Southern","SM9","2015-06-22","1","Middle Water","2.1","0.021","20","101","7","15","250","0.47","0.026","0.008","8.1","2.4","23.1","2.2","2","3.8","27.9","0.52","0.32","0.82","0.04","3.4","0.002","1.8"
"Southern","SM9","2015-06-22","1","Bottom Water","1.8","0.039","12","55","3.8","41","120","0.46","0.027","0.012","7.8","1.8","27.4","2.2","2.2","8.4","26.1","0.53","0.26","0.75","0.05","5.4","0.001","2.6"
"Southern","SM9","2015-07-02","1","Surface Water","2.2","0.046","19","110","7.6","7","25","0.48","0.055","0.009","8.1","8.7","23","2.2","3.1","4.9","27.8","0.58","0.34","0.88","0.07","3.5","0.003","2.1"
"Southern","SM9","2015-07-02","1","Middle Water","1.8","0.048","22","78","5.4","17","61","0.45","0.047","0.012","8","4.8","25.8","2.2","2.7","2.7","26.9","0.55","0.34","0.84","0.06","3.9","0.002","1.4"
"Southern","SM9","2015-07-02","1","Bottom Water","1.1","0.069","12","38","2.6","31","59","0.38","0.046","0.022","7.8","5.3","28.7","2.2","2.7","5.5","25.9","0.5","0.32","0.75","0.08","8","0.002","1.4"
"Southern","SM9","2015-08-07","1","Surface Water","1.4","0.057","15","88","6","22","400","0.31","0.053","0.017","7.8","4","28.8","3.2","2.1","2.8","26.3","0.42","0.48","0.84","0.1","3.6","0.002","1.5"
"Southern","SM9","2015-08-07","1","Middle Water","1.1","0.055","12","91","6.2","49","97","0.31","0.052","0.018","7.8","5","28.8","3.2","2","2.2","26.3","0.42","0.36","0.72","0.09","3.8","0.002","1.6"
"Southern","SM9","2015-08-07","1","Bottom Water","0.8","0.068","9.3","62","4.3","110","150","0.29","0.051","0.024","7.7","3.4","29.8","3.2","2.1","3.5","25.7","0.41","0.29","0.63","0.08","5.3","0.002","1.5"
"Southern","SM9","2015-09-04","1","Surface Water","0.4","0.14","0.9","64","4.3","2","5","0.24","0.063","0.035","7.8","1.2","29.9","2.6","2.1","4.2","26.7","0.44","0.36","0.66","0.07","5.1","0.004","0.7"
"Southern","SM9","2015-09-04","1","Middle Water","0.5","0.15","1.3","63","4.3","6","9","0.22","0.054","0.035","7.8","0.3","30.2","2.6","2.1","7.8","26.1","0.42","0.35","0.62","0.08","5.3","0.004","1"
"Southern","SM9","2015-09-04","1","Bottom Water","0.6","0.14","0.7","58","4","34","69","0.22","0.055","0.035","7.8","0.7","30.4","2.6","2.1","12","25.5","0.42","0.36","0.64","0.12","8","0.004","5.5"
"Southern","SM9","2015-10-05","1","Surface Water","0.6","0.024","1.1","80","5.3","16","34","0.22","0.16","0.032","7.8","3","30.4","2","2.2","27","28","0.4","0.24","0.62","0.05","19.9","<0.001","3.2"
"Southern","SM9","2015-10-05","1","Middle Water","0.6","0.033","1","83","5.5","6","19","0.22","0.16","0.034","7.8","3","30.4","2","2.2","26","28","0.41","0.22","0.6","0.05","20.1","0.001","2.5"
"Southern","SM9","2015-10-05","1","Bottom Water","0.5","0.026","1","82","5.4","10","31","0.22","0.16","0.029","7.8","3.2","30.4","2","2.3","15","28.1","0.41","0.22","0.6","0.04","21.6","<0.001","1.9"
"Southern","SM9","2015-11-02","1","Surface Water","0.4","0.11","3.7","79","5.3","3","9","0.1","0.028","0.017","8","1","31.7","2.7","0.51","3.2","26.5","0.24","0.63","0.76","0.06","5.9","0.005","0.6"
"Southern","SM9","2015-11-02","1","Middle Water","0.5","0.11","3.4","91","6.1","10","19","0.1","0.027","0.016","8","0.7","31.7","2.7","0.5","3.8","26.6","0.24","0.44","0.57","0.05","5.4","0.005","1.1"
"Southern","SM9","2015-11-02","1","Bottom Water","0.4","0.11","4.5","88","5.9","10","24","0.096","0.027","0.017","8","2.1","31.7","2.7","0.5","7.3","26.5","0.23","0.48","0.6","0.05","6.9","0.005","1.4"
"Southern","SM9","2015-12-04","1","Surface Water","0.7","0.15","1.8","80","5.7","150","240","0.16","0.061","0.029","7.7","<0.2","31.6","3","1.3","2.4","23.6","0.37","0.2","0.42","0.05","4.3","0.003","<0.5"
"Southern","SM9","2015-12-04","1","Middle Water","0.5","0.15","2.1","85","6","110","190","0.15","0.06","0.028","7.7","<0.2","31.7","3","1.3","8.6","23.6","0.36","0.21","0.42","0.04","4.2","0.003","1.2"
"Southern","SM9","2015-12-04","1","Bottom Water","0.5","0.18","1.3","81","5.7","530","890","0.14","0.058","0.028","7.7","0.4","32","3","1.3","2.9","23.7","0.38","0.28","0.48","0.05","4.4","0.003","<0.5"
"Southern","ST1","2015-01-08","1","Surface Water","1.2","0.058","3.1","75","5.8","13","55","0.042","0.008","0.008","8","2.9","32","3","0.17","1.6","18.2","0.11","0.28","0.33","<0.02","9.2","0.002","0.6"
"Southern","ST1","2015-01-08","1","Middle Water","1.3","0.061","3","94","7.3","17","66","0.045","0.007","0.008","8","3","32","3","0.15","1.8","18.2","0.11","0.29","0.34","0.02","8.2","0.002","0.8"
"Southern","ST1","2015-01-08","1","Bottom Water","1.5","0.057","3.2","91","7.1","43","110","0.049","0.006","0.008","8","2.2","32","3","0.19","2.4","18.2","0.11","0.3","0.36","<0.02","8","0.002","<0.5"
"Southern","ST1","2015-03-12","1","Surface Water","0.7","0.11","1","84","6.5","270","440","0.1","0.007","0.017","7.7","<0.2","32.6","2","0.67","2.4","18.5","0.22","0.48","0.59","0.02","2.9","0.002","0.6"
"Southern","ST1","2015-03-12","1","Middle Water","0.6","0.11","1.4","86","6.6","160","290","0.097","0.007","0.017","7.7","<0.2","32.6","2","0.64","2.5","18.5","0.21","0.33","0.43","0.02","2.8","0.002","0.6"
"Southern","ST1","2015-03-12","1","Bottom Water","0.6","0.11","1.3","86","6.6","180","280","0.098","0.009","0.017","7.7","<0.2","32.7","2","0.67","4.8","18.5","0.22","0.3","0.41","0.03","3.8","0.002","0.8"
"Southern","ST1","2015-05-15","1","Surface Water","2.5","0.054","18","77","5.2","10","43","0.37","0.046","0.003","8.3","2.1","26.6","2","0.1","2.5","28.1","0.47","0.26","0.68","0.02","2.5","0.005","1"
"Southern","ST1","2015-05-15","1","Middle Water","2.3","0.062","12","132","8.9","18","73","0.36","0.044","0.002","8.2","0.3","26.9","2","0.19","3.1","27.7","0.47","0.32","0.72","0.03","2.8","0.005","1.4"
"Southern","ST1","2015-05-15","1","Bottom Water","1.6","0.07","18","88","6","190","500","0.35","0.043","0.002","8.1","<0.2","28.4","2","0.28","2.4","26.8","0.46","0.32","0.71","0.02","4.2","0.004","1.2"
"Southern","ST1","2015-07-02","1","Surface Water","1.3","0.059","9.1","119","7.9","23","120","0.34","0.031","0.007","8.3","3.7","23.4","2.4","1.6","2.5","29.9","0.43","0.29","0.66","0.03","6.6","0.006","1.6"
"Southern","ST1","2015-07-02","1","Middle Water","1.4","0.042","13","120","8","90","530","0.34","0.032","0.006","8.2","4.9","24","2.4","1.7","1.7","29.3","0.41","0.26","0.63","0.03","3.7","0.004","1.6"
"Southern","ST1","2015-07-02","1","Bottom Water","1.3","0.12","8.7","62","4.2","310","730","0.27","0.033","0.021","8","6.5","27.6","2.4","2.5","3","27.5","0.42","0.27","0.57","0.05","3.7","0.006","1.5"
"Southern","ST1","2015-09-14","1","Surface Water","1.3","0.086","6.6","88","5.9","62","250","0.14","0.026","0.01","8.1","2.8","30.9","2.5","1.6","4","27.5","0.25","0.37","0.54","0.06","4.8","0.005","1"
"Southern","ST1","2015-09-14","1","Middle Water","1.2","0.082","7.1","89","5.9","47","170","0.14","0.026","0.01","8.1","3.4","30.8","2.5","1.6","4.3","27.5","0.25","0.45","0.62","0.06","4.5","0.005","1"
"Southern","ST1","2015-09-14","1","Bottom Water","1.1","0.085","6.8","87","5.8","80","270","0.14","0.026","0.008","8","3","30.8","2.5","1.7","4.1","27.4","0.25","0.39","0.56","0.05","4.6","0.005","1"
"Southern","ST1","2015-11-13","1","Surface Water","0.6","0.1","2.1","65","4.4","60","250","0.094","0.048","0.023","7.7","1.4","32.6","2.5","1","24","25.9","0.24","0.31","0.45","0.09","6.7","0.002","2.8"
"Southern","ST1","2015-11-13","1","Middle Water","0.5","0.097","1.7","77","5.2","170","560","0.087","0.05","0.024","7.7","1.2","32.6","2.5","1.1","13","25.8","0.23","0.31","0.45","0.1","7","0.002","3.9"
"Southern","ST1","2015-11-13","1","Bottom Water","0.4","0.098","2.2","76","5.1","110","330","0.081","0.052","0.024","7.7","0.8","32.7","2.5","1.1","32","25.8","0.23","0.24","0.37","0.1","7.9","0.002","4"
"Southern","ST3","2015-01-08","1","Surface Water","1.3","0.037","4.6","78","6.1","<1","2","0.039","0.008","0.007","8","7.5","31.9","3.5","0.08","1.6","18.3","0.08","0.3","0.35","<0.02","7.1","0.001","0.8"
"Southern","ST3","2015-01-08","1","Middle Water","1.5","0.048","12","121","9.5","<1","<1","0.047","0.007","0.007","8","3.3","32","3.5","0.07","3.7","18.2","0.1","0.36","0.41","0.02","6.2","0.001","1.8"
"Southern","ST3","2015-01-08","1","Bottom Water","2","0.05","16","119","9.3","<1","4","0.049","0.007","0.007","8","3.1","32","3.5","0.08","2.8","18.1","0.11","0.28","0.34","0.02","6.3","0.001","1.4"
"Southern","ST3","2015-03-12","1","Surface Water","0.7","0.14","1.7","82","6.4","1","2","0.15","0.014","0.019","7.7","<0.2","32.1","2.3","0.67","2","18.4","0.3","0.52","0.68","0.03","2.7","0.002","0.6"
"Southern","ST3","2015-03-12","1","Middle Water","0.6","0.14","2.1","90","7","4","6","0.15","0.015","0.02","7.7","<0.2","32.1","2.3","0.69","3.8","18.4","0.31","0.3","0.47","0.03","3","0.002","0.9"
"Southern","ST3","2015-03-12","1","Bottom Water","0.5","0.14","1.6","89","6.9","3","9","0.15","0.014","0.02","7.7","<0.2","32.1","2.3","0.67","3.2","18.4","0.3","0.36","0.52","0.03","3","0.002","1"
"Southern","ST3","2015-05-15","1","Surface Water","2.6","0.048","18","113","7.7","1","1","0.37","0.051","0.002","8.2","1.4","27.4","2","0.2","2.4","27.4","0.47","0.34","0.76","0.03","2.7","0.004","1.2"
"Southern","ST3","2015-05-15","1","Middle Water","1.6","0.073","11","113","7.7","<1","<1","0.33","0.04","<0.002","8.1","<0.2","28.1","2","0.54","2","26.9","0.44","0.31","0.68","0.03","2.4","0.005","1.2"
"Southern","ST3","2015-05-15","1","Bottom Water","1.1","0.085","10","77","5.3","3","3","0.33","0.041","0.004","8","<0.2","28.9","2","0.65","5.2","26.1","0.46","0.31","0.68","0.03","4.2","0.004","1.3"
"Southern","ST3","2015-07-02","1","Surface Water","3.3","0.051","21","140","9.5","<1","9","0.28","0.029","0.006","8.4","8.4","24","1.8","0.93","3.1","29","0.36","0.32","0.63","0.04","3.1","0.006","1.7"
"Southern","ST3","2015-07-02","1","Middle Water","3","0.038","26","134","9.1","3","4","0.28","0.029","0.006","8.3","3.8","24.3","1.8","1.1","3.7","28.4","0.35","0.3","0.61","0.03","3.2","0.004","2"
"Southern","ST3","2015-07-02","1","Bottom Water","2.5","0.07","23","85","5.8","1","9","0.32","0.032","0.015","8.2","12","25.1","1.8","1.7","4.3","27.8","0.42","0.28","0.63","0.05","3.4","0.005","2"
"Southern","ST3","2015-09-14","1","Surface Water","1.2","0.067","5","79","5.3","<1","<1","0.24","0.05","0.015","8","2.8","29.8","2","2","2.9","27.4","0.36","0.38","0.67","0.05","4.4","0.004","0.8"
"Southern","ST3","2015-09-14","1","Bottom Water","1.1","0.051","7.6","99","6.6","10","10","0.24","0.048","0.013","8","3","29.8","2","2","20","27.2","0.34","0.34","0.63","0.06","4.2","0.003","3.5"
"Southern","ST3","2015-11-13","1","Surface Water","0.4","0.092","1.8","67","4.5","<1","3","0.12","0.072","0.026","7.6","1.5","32","2.5","1.1","19","25.8","0.28","0.32","0.51","0.14","6.1","0.002","2.8"
"Southern","ST3","2015-11-13","1","Middle Water","0.3","0.098","1.9","87","5.9","2","4","0.13","0.072","0.027","7.7","0.4","32.1","2.5","1.1","26","25.9","0.3","0.25","0.45","0.1","6.8","0.002","3.8"
"Southern","ST3","2015-11-13","1","Bottom Water","0.5","0.097","1.5","83","5.7","6","8","0.13","0.073","0.028","7.7","6","32.1","2.5","1.2","43","25.8","0.3","0.35","0.55","0.17","18.3","0.002","5.1"
"Tolo Harbour and Channel","TM2","2015-01-21","1","Surface Water","1.2","0.05","4.5","110","8.7","13","99","0.005","<0.002","0.005","8","<0.2","31.5","2.7","1.1","1.4","17.4","0.06","0.35","0.36","<0.02","4.2","0.001","1.2"
"Tolo Harbour and Channel","TM2","2015-01-21","1","Bottom Water","1.5","0.051","3","111","8.8","23","81","0.003","<0.002","0.004","8","1","31.7","2.7","1.2","2","17.6","0.06","0.27","0.28","<0.02","4.3","0.001","1"
"Tolo Harbour and Channel","TM2","2015-02-23","1","Surface Water","1.8","0.007","11","65","5.1","1100","2500","<0.002","<0.002","0.004","8.1","1.8","30.8","3.2","1.3","2.9","18.7","0.01","0.35","0.35","0.02","1.2","<0.001","2"
"Tolo Harbour and Channel","TM2","2015-02-23","1","Bottom Water","1.9","0.006","10","120","9.3","2100","2900","<0.002","<0.002","0.004","8.1","1.7","30.9","3.2","1.3","3.3","18.7","0.01","0.31","0.31","0.03","1.2","<0.001","2.1"
"Tolo Harbour and Channel","TM2","2015-03-23","1","Surface Water","3.3","0.025","7.9","83","6.2","10","120","<0.002","<0.002","0.004","8.3","1","31.1","2.5","1.1","4.7","20.7","0.03","0.51","0.51","0.04","1.5","0.002","4"
